Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Willian,br BRA,"FW,MF",30.0,36,29,2600.0,28.9,9.0,7.0,16.0,5.0,4.0,4.0,4.0,0.0,7.6,4.5,7.7,12.1,189.0,173.0,294.0,0.31,0.24,0.55,0.17,0.42,0.26,0.27,0.53,0.16,0.42,Matches,chelsea,2019-2020
Jorginho,it ITA,MF,27.0,31,27,2379.0,26.4,4.0,2.0,6.0,1.0,3.0,3.0,10.0,0.0,3.2,0.9,2.8,3.7,24.0,218.0,29.0,0.15,0.08,0.23,0.04,0.11,0.12,0.11,0.23,0.03,0.14,Matches,chelsea,2019-2020
Kurt Zouma,fr FRA,DF,24.0,28,25,2344.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,1.2,0.2,1.3,16.0,108.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,chelsea,2019-2020
Tammy Abraham,eng ENG,FW,21.0,34,25,2215.0,24.6,15.0,3.0,18.0,15.0,0.0,0.0,2.0,0.0,16.4,16.4,2.7,19.0,31.0,34.0,134.0,0.61,0.12,0.73,0.61,0.73,0.67,0.11,0.77,0.67,0.77,Matches,chelsea,2019-2020
Mateo Kovačić,hr CRO,MF,25.0,31,23,2073.0,23.0,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.9,0.9,1.8,2.7,72.0,215.0,31.0,0.04,0.13,0.17,0.04,0.17,0.04,0.08,0.12,0.04,0.12,Matches,chelsea,2019-2020
Andreas Christensen,dk DEN,DF,23.0,21,21,1751.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.9,1.4,17.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.03,0.07,Matches,chelsea,2019-2020
N'Golo Kanté,fr FRA,MF,28.0,22,20,1732.0,19.2,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.4,1.4,1.5,2.9,41.0,132.0,63.0,0.16,0.0,0.16,0.16,0.16,0.07,0.08,0.15,0.07,0.15,Matches,chelsea,2019-2020
Christian Pulisic,us USA,FW,20.0,25,19,1722.0,19.1,9.0,4.0,13.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,3.6,12.6,107.0,73.0,188.0,0.47,0.21,0.68,0.47,0.68,0.47,0.19,0.66,0.47,0.66,Matches,chelsea,2019-2020
Antonio Rüdiger,de GER,DF,26.0,20,19,1710.0,19.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.9,0.9,0.6,1.5,11.0,99.0,0.0,0.11,0.0,0.11,0.11,0.11,0.05,0.03,0.08,0.05,0.08,Matches,chelsea,2019-2020
Reece James,eng ENG,DF,19.0,24,16,1515.0,16.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,2.7,3.5,43.0,98.0,115.0,0.0,0.12,0.12,0.0,0.12,0.04,0.16,0.21,0.04,0.21,Matches,chelsea,2019-2020
Marcos Alonso,es ESP,DF,28.0,18,15,1430.0,15.9,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,2.6,2.6,2.6,5.2,62.0,69.0,155.0,0.25,0.13,0.38,0.25,0.38,0.16,0.17,0.33,0.16,0.33,Matches,chelsea,2019-2020
Fikayo Tomori,eng ENG,DF,21.0,15,15,1291.0,14.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.6,14.0,50.0,4.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches,chelsea,2019-2020
Ross Barkley,eng ENG,MF,25.0,21,13,1103.0,12.3,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.7,2.7,2.3,5.1,46.0,64.0,63.0,0.08,0.33,0.41,0.08,0.41,0.22,0.19,0.41,0.22,0.41,Matches,chelsea,2019-2020
Emerson Palmieri,it ITA,DF,24.0,15,13,1024.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,1.3,2.4,39.0,37.0,87.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.21,0.1,0.21,Matches,chelsea,2019-2020
Olivier Giroud,fr FRA,FW,32.0,18,12,993.0,11.0,8.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,7.3,7.3,0.9,8.2,6.0,7.0,59.0,0.73,0.0,0.73,0.73,0.73,0.66,0.08,0.74,0.66,0.74,Matches,chelsea,2019-2020
Pedro,es ESP,"FW,MF",32.0,11,8,661.0,7.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.9,2.9,24.0,41.0,52.0,0.14,0.14,0.27,0.14,0.27,0.27,0.13,0.4,0.27,0.4,Matches,chelsea,2019-2020
Callum Hudson-Odoi,eng ENG,"FW,MF",18.0,22,7,863.0,9.6,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.9,1.9,2.0,4.0,63.0,43.0,116.0,0.1,0.52,0.63,0.1,0.63,0.2,0.21,0.41,0.2,0.41,Matches,chelsea,2019-2020
Willy Caballero,ar ARG,GK,37.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,chelsea,2019-2020
Ruben Loftus-Cheek,eng ENG,"MF,FW",23.0,7,2,208.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,4.0,15.0,11.0,0.0,0.43,0.43,0.0,0.43,0.21,0.18,0.39,0.21,0.39,Matches,chelsea,2019-2020
Billy Gilmour,sct SCO,MF,18.0,6,2,194.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,4.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches,chelsea,2019-2020
Michy Batshuayi,be BEL,FW,25.0,16,1,239.0,2.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.4,2.4,0.2,2.6,8.0,1.0,22.0,0.38,0.38,0.75,0.38,0.75,0.92,0.06,0.98,0.92,0.98,Matches,chelsea,2019-2020
Tariq Lamptey,gh GHA,DF,18.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,chelsea,2019-2020
Faustino Anjorin,eng ENG,FW,17.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,chelsea,2019-2020
Armando Broja,al ALB,FW,17.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,chelsea,2019-2020
Lewis Bate,eng ENG,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,chelsea,2019-2020
Marc Guéhi,eng ENG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,chelsea,2019-2020
Kenedy,br BRA,"FW,MF",23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,chelsea,2019-2020
Squad Total,,,25.5,38,418,3420.0,38.0,69.0,46.0,115.0,62.0,7.0,7.0,60.0,0.0,69.2,64.4,46.7,111.1,983.0,1897.0,1880.0,1.82,1.21,3.03,1.63,2.84,1.82,1.23,3.05,1.7,2.92,,chelsea,2019-2020
Opponent Total,,,26.4,38,418,3420.0,38.0,51.0,36.0,87.0,49.0,2.0,2.0,76.0,3.0,38.6,37.0,27.4,64.4,464.0,1151.0,1134.0,1.34,0.95,2.29,1.29,2.24,1.01,0.72,1.74,0.97,1.69,,chelsea,2019-2020
Kasper Schmeichel,dk DEN,GK,32.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,leicester_city,2019-2020
Jonny Evans,nir NIR,DF,31.0,38,38,3383.0,37.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,3.7,3.7,0.7,4.4,31.0,157.0,4.0,0.03,0.03,0.05,0.03,0.05,0.1,0.02,0.12,0.1,0.12,Matches,leicester_city,2019-2020
Çağlar Söyüncü,tr TUR,DF,23.0,34,34,3036.0,33.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.1,2.1,0.8,2.9,22.0,125.0,5.0,0.03,0.03,0.06,0.03,0.06,0.06,0.02,0.09,0.06,0.09,Matches,leicester_city,2019-2020
Jamie Vardy,eng ENG,FW,32.0,35,34,3033.0,33.7,23.0,5.0,28.0,19.0,4.0,5.0,2.0,0.0,19.2,15.3,5.9,21.2,61.0,44.0,200.0,0.68,0.15,0.83,0.56,0.71,0.57,0.18,0.75,0.45,0.63,Matches,leicester_city,2019-2020
Youri Tielemans,be BEL,MF,22.0,37,32,2828.0,31.4,3.0,6.0,9.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,4.5,7.2,46.0,215.0,123.0,0.1,0.19,0.29,0.1,0.29,0.09,0.14,0.23,0.09,0.23,Matches,leicester_city,2019-2020
Wilfred Ndidi,ng NGA,MF,22.0,32,29,2674.0,29.7,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.6,1.6,0.6,2.2,13.0,109.0,19.0,0.07,0.03,0.1,0.07,0.1,0.06,0.02,0.08,0.06,0.08,Matches,leicester_city,2019-2020
James Maddison,eng ENG,MF,22.0,31,29,2624.0,29.2,6.0,3.0,9.0,6.0,0.0,0.0,4.0,0.0,5.3,5.3,6.4,11.8,53.0,192.0,138.0,0.21,0.1,0.31,0.21,0.31,0.18,0.22,0.4,0.18,0.4,Matches,leicester_city,2019-2020
Ricardo Pereira,pt POR,DF,25.0,28,28,2520.0,28.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.2,1.2,3.8,4.9,116.0,177.0,138.0,0.11,0.07,0.18,0.11,0.18,0.04,0.13,0.18,0.04,0.18,Matches,leicester_city,2019-2020
Ben Chilwell,eng ENG,DF,22.0,27,27,2373.0,26.4,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,3.9,4.9,109.0,126.0,180.0,0.11,0.11,0.23,0.11,0.23,0.04,0.15,0.19,0.04,0.19,Matches,leicester_city,2019-2020
Ayoze Pérez,es ESP,"MF,FW",26.0,33,26,2004.0,22.3,8.0,4.0,12.0,7.0,1.0,1.0,0.0,0.0,6.5,5.7,4.0,9.7,47.0,62.0,159.0,0.36,0.18,0.54,0.31,0.49,0.29,0.18,0.47,0.26,0.44,Matches,leicester_city,2019-2020
Harvey Barnes,eng ENG,"MF,FW",21.0,36,24,2083.0,23.1,6.0,8.0,14.0,6.0,0.0,0.0,0.0,0.0,8.1,8.1,4.1,12.2,95.0,90.0,221.0,0.26,0.35,0.6,0.26,0.6,0.35,0.18,0.53,0.35,0.53,Matches,leicester_city,2019-2020
Dennis Praet,be BEL,MF,25.0,27,12,1134.0,12.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,1.3,2.3,10.0,42.0,42.0,0.08,0.16,0.24,0.08,0.24,0.07,0.11,0.18,0.07,0.18,Matches,leicester_city,2019-2020
Kelechi Iheanacho,ng NGA,FW,22.0,20,12,960.0,10.7,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,6.0,6.0,2.6,8.6,22.0,29.0,88.0,0.47,0.28,0.75,0.47,0.75,0.56,0.24,0.8,0.56,0.8,Matches,leicester_city,2019-2020
James Justin,eng ENG,"DF,MF",21.0,13,11,1012.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.0,1.3,30.0,56.0,59.0,0.0,0.09,0.09,0.0,0.09,0.03,0.09,0.11,0.03,0.11,Matches,leicester_city,2019-2020
Hamza Choudhury,eng ENG,MF,21.0,20,10,893.0,9.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.4,0.4,0.1,0.5,5.0,32.0,10.0,0.1,0.1,0.2,0.1,0.2,0.04,0.01,0.05,0.04,0.05,Matches,leicester_city,2019-2020
Marc Albrighton,eng ENG,"MF,DF",29.0,20,9,867.0,9.6,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,2.2,2.6,20.0,45.0,94.0,0.0,0.31,0.31,0.0,0.31,0.04,0.22,0.27,0.04,0.27,Matches,leicester_city,2019-2020
Christian Fuchs,at AUT,DF,33.0,11,8,772.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,8.0,46.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,leicester_city,2019-2020
Wes Morgan,jm JAM,DF,35.0,11,4,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,leicester_city,2019-2020
Nampalys Mendy,sn SEN,MF,27.0,7,4,291.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,leicester_city,2019-2020
Demarai Gray,jm JAM,"MF,FW",23.0,21,3,622.0,6.9,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,2.8,2.0,2.1,4.0,40.0,21.0,78.0,0.29,0.43,0.72,0.29,0.72,0.4,0.3,0.7,0.28,0.59,Matches,leicester_city,2019-2020
Ryan Bennett,eng ENG,DF,29.0,5,3,331.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,leicester_city,2019-2020
Luke Thomas,eng ENG,"MF,DF",18.0,3,3,267.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,6.0,13.0,16.0,0.0,0.34,0.34,0.0,0.34,0.0,0.21,0.21,0.0,0.21,Matches,leicester_city,2019-2020
George Hirst,eng ENG,"MF,DF",20.0,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.21,1.21,1.21,Matches,leicester_city,2019-2020
Matty James,eng ENG,MF,28.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,leicester_city,2019-2020
Filip Benković,hr CRO,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,leicester_city,2019-2020
Darnell Johnson,eng ENG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,leicester_city,2019-2020
Danny Ward,wls WAL,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,leicester_city,2019-2020
Squad Total,,,26.1,38,418,3420.0,38.0,65.0,48.0,113.0,60.0,5.0,7.0,43.0,3.0,62.2,56.7,44.9,101.6,739.0,1612.0,1601.0,1.71,1.26,2.97,1.58,2.84,1.64,1.18,2.82,1.49,2.67,,leicester_city,2019-2020
Opponent Total,,,26.6,38,418,3420.0,38.0,39.0,26.0,65.0,31.0,8.0,10.0,69.0,3.0,45.5,37.7,29.2,66.9,653.0,1214.0,1205.0,1.03,0.68,1.71,0.82,1.5,1.2,0.77,1.97,0.99,1.76,,leicester_city,2019-2020
Toby Alderweireld,be BEL,DF,30.0,33,33,2957.0,32.9,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.7,0.7,1.3,2.1,11.0,96.0,10.0,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06,Matches,tottenham_hotspur,2019-2020
Serge Aurier,ci CIV,DF,26.0,33,31,2700.0,30.0,1.0,5.0,6.0,1.0,0.0,0.0,4.0,1.0,0.5,0.5,3.4,3.9,66.0,93.0,205.0,0.03,0.17,0.2,0.03,0.2,0.02,0.11,0.13,0.02,0.13,Matches,tottenham_hotspur,2019-2020
Harry Kane,eng ENG,FW,26.0,29,29,2587.0,28.7,18.0,2.0,20.0,16.0,2.0,2.0,4.0,0.0,12.5,10.9,3.3,14.2,46.0,76.0,174.0,0.63,0.07,0.7,0.56,0.63,0.43,0.11,0.55,0.38,0.49,Matches,tottenham_hotspur,2019-2020
Son Heung-min,kr KOR,FW,27.0,30,28,2476.0,27.5,11.0,10.0,21.0,11.0,0.0,1.0,0.0,2.0,8.9,8.0,6.4,14.4,90.0,71.0,215.0,0.4,0.36,0.76,0.4,0.76,0.32,0.23,0.56,0.29,0.53,Matches,tottenham_hotspur,2019-2020
Moussa Sissoko,fr FRA,MF,29.0,29,28,2452.0,27.2,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,2.2,2.2,1.1,3.3,72.0,96.0,58.0,0.07,0.04,0.11,0.07,0.11,0.08,0.04,0.12,0.08,0.12,Matches,tottenham_hotspur,2019-2020
Davinson Sánchez,co COL,DF,23.0,29,27,2431.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.0,0.7,10.0,53.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,Matches,tottenham_hotspur,2019-2020
Harry Winks,eng ENG,MF,23.0,31,26,2221.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.5,0.5,1.0,1.5,44.0,190.0,18.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches,tottenham_hotspur,2019-2020
Lucas Moura,br BRA,"FW,MF",26.0,35,25,2242.0,24.9,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,5.6,5.6,3.2,8.8,79.0,69.0,140.0,0.16,0.16,0.32,0.16,0.32,0.23,0.13,0.36,0.23,0.36,Matches,tottenham_hotspur,2019-2020
Dele Alli,eng ENG,"MF,FW",23.0,25,21,1847.0,20.5,8.0,4.0,12.0,7.0,1.0,1.0,2.0,0.0,8.1,7.3,3.5,10.8,56.0,69.0,152.0,0.39,0.19,0.58,0.34,0.54,0.4,0.17,0.56,0.36,0.53,Matches,tottenham_hotspur,2019-2020
Hugo Lloris,fr FRA,GK,32.0,21,21,1807.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,tottenham_hotspur,2019-2020
Jan Vertonghen,be BEL,DF,32.0,23,19,1645.0,18.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.9,1.4,13.0,58.0,13.0,0.05,0.05,0.11,0.05,0.11,0.02,0.05,0.07,0.02,0.07,Matches,tottenham_hotspur,2019-2020
Paulo Gazzaniga,ar ARG,GK,27.0,18,17,1613.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,tottenham_hotspur,2019-2020
Ben Davies,wls WAL,DF,26.0,18,16,1431.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,0.9,1.1,32.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.07,0.01,0.07,Matches,tottenham_hotspur,2019-2020
Giovani Lo Celso,ar ARG,"MF,FW",23.0,28,15,1492.0,16.6,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.3,1.3,1.6,2.9,62.0,112.0,50.0,0.0,0.12,0.12,0.0,0.12,0.08,0.1,0.18,0.08,0.18,Matches,tottenham_hotspur,2019-2020
Eric Dier,eng ENG,"DF,MF",25.0,19,15,1344.0,14.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.4,1.3,4.0,37.0,4.0,0.0,0.13,0.13,0.0,0.13,0.06,0.03,0.08,0.06,0.08,Matches,tottenham_hotspur,2019-2020
Érik Lamela,ar ARG,"MF,FW",27.0,25,12,1215.0,13.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,2.9,2.9,1.1,4.0,51.0,45.0,84.0,0.15,0.07,0.22,0.15,0.22,0.22,0.08,0.3,0.22,0.3,Matches,tottenham_hotspur,2019-2020
Tanguy Ndombele,fr FRA,MF,22.0,21,12,1009.0,11.2,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.4,0.4,0.7,1.1,22.0,77.0,33.0,0.18,0.18,0.36,0.18,0.36,0.03,0.07,0.1,0.03,0.1,Matches,tottenham_hotspur,2019-2020
Christian Eriksen,dk DEN,"MF,FW",27.0,20,10,1097.0,12.2,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.9,1.9,1.9,3.8,28.0,74.0,32.0,0.16,0.16,0.33,0.16,0.33,0.15,0.16,0.31,0.15,0.31,Matches,tottenham_hotspur,2019-2020
Danny Rose,eng ENG,DF,29.0,12,10,893.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.6,0.7,23.0,65.0,30.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches,tottenham_hotspur,2019-2020
Steven Bergwijn,nl NED,"FW,MF",21.0,14,8,704.0,7.8,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.9,1.9,24.0,12.0,50.0,0.38,0.13,0.51,0.38,0.51,0.13,0.11,0.25,0.13,0.25,Matches,tottenham_hotspur,2019-2020
Japhet Tanganga,eng ENG,DF,20.0,6,6,525.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,3.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,tottenham_hotspur,2019-2020
Ryan Sessegnon,eng ENG,"DF,FW",19.0,6,4,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,13.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.02,0.03,Matches,tottenham_hotspur,2019-2020
Kyle Walker-Peters,eng ENG,DF,22.0,3,3,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,9.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,tottenham_hotspur,2019-2020
Oliver Skipp,eng ENG,MF,18.0,7,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,tottenham_hotspur,2019-2020
Juan Foyth,ar ARG,DF,21.0,4,1,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,tottenham_hotspur,2019-2020
Gedson Fernandes,pt POR,"MF,DF",20.0,7,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,9.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16,Matches,tottenham_hotspur,2019-2020
Victor Wanyama,ke KEN,MF,28.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,tottenham_hotspur,2019-2020
Troy Parrott,ie IRL,FW,17.0,2,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,tottenham_hotspur,2019-2020
Georges-Kévin N'Koudou,cm CMR,FW,24.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,1.15,1.15,1.15,Matches,tottenham_hotspur,2019-2020
Brandon Austin,eng ENG,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,tottenham_hotspur,2019-2020
Dennis Cirkin,eng ENG,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,tottenham_hotspur,2019-2020
Michel Vorm,nl NED,GK,35.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,tottenham_hotspur,2019-2020
Harvey White,eng ENG,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,tottenham_hotspur,2019-2020
Alfie Whiteman,eng ENG,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,tottenham_hotspur,2019-2020
Squad Total,,,26.7,38,418,3420.0,38.0,56.0,39.0,95.0,53.0,3.0,4.0,84.0,3.0,47.9,44.7,32.6,77.3,768.0,1410.0,1398.0,1.47,1.03,2.5,1.39,2.42,1.26,0.86,2.12,1.18,2.03,,tottenham_hotspur,2019-2020
Opponent Total,,,26.7,38,418,3420.0,38.0,45.0,27.0,72.0,40.0,5.0,7.0,83.0,1.0,54.2,49.1,34.0,83.1,715.0,1554.0,1543.0,1.18,0.71,1.89,1.05,1.76,1.43,0.9,2.32,1.29,2.19,,tottenham_hotspur,2019-2020
Conor Coady,eng ENG,DF,26.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,0.5,3.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,wolverhampton_wanderers,2019-2020
Rui Patrício,pt POR,GK,31.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,wolverhampton_wanderers,2019-2020
