Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Gabriel,br BRA,MF,29.0,16,10,866.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.5,2.2,11.0,56.0,29.0,0.0,0.1,0.1,0.0,0.1,0.07,0.15,0.22,0.07,0.22,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Rafael,br BRA,DF,32.0,9,8,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.2,0.3,12.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.01,0.05,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Lucas Fernandes,br BRA,MF,25.0,13,5,473.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.5,1.6,14.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.21,0.1,0.31,0.21,0.31,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Philipe Sampaio,br BRA,DF,28.0,12,4,498.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.2,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Gustavo Sauer,br BRA,"FW,MF",29.0,6,4,258.0,2.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,5.0,13.0,18.0,0.7,0.35,1.05,0.7,1.05,0.09,0.15,0.24,0.09,0.24,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Diego Costa,es ESP,FW,34.0,13,3,517.0,5.7,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,1.9,1.9,0.1,2.0,9.0,14.0,42.0,0.52,0.0,0.52,0.52,0.52,0.33,0.02,0.35,0.33,0.35,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Matias Segovia,py PAR,FW,20.0,21,2,651.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,1.5,2.4,44.0,33.0,74.0,0.0,0.14,0.14,0.0,0.14,0.12,0.21,0.33,0.12,0.33,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Janderson,br BRA,"FW,MF",23.0,18,2,414.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,0.9,2.6,15.0,7.0,31.0,0.22,0.22,0.43,0.22,0.43,0.36,0.2,0.56,0.36,0.56,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
JP Galvão,br BRA,DF,21.0,4,2,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Bastos,ao ANG,DF,31.0,4,2,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Carlos Alberto,br BRA,"FW,MF",20.0,15,1,296.0,3.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.4,10.0,9.0,29.0,0.61,0.0,0.61,0.61,0.61,0.35,0.07,0.42,0.35,0.42,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Matheus Nascimento,br BRA,"FW,MF",18.0,5,1,98.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.4,1.2,1.0,2.0,4.0,0.92,0.0,0.92,0.92,0.92,0.77,0.37,1.14,0.77,1.14,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Luis Segovia,ec ECU,DF,25.0,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Daniel Borges,br BRA,DF,29.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Gatito Fernández,py PAR,GK,34.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Diego Hernández,uy URU,FW,22.0,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Kayque,br BRA,MF,22.0,2,0,27.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.5,1.0,7.0,1.0,0.0,3.33,3.33,0.0,3.33,0.14,1.39,1.53,0.14,1.53,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Mateo Ponte,uy URU,DF,19.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Lucas Piazon,br BRA,FW,29.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Breno,br BRA,MF,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Newton,br BRA,MF,22.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2,0.36,0.16,0.36,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Rai,br BRA,MF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Douglas Borges,br BRA,GK,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Joel Carli,ar ARG,DF,36.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
João Fernando,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Igo Gabriel,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Jacob Montes,ni NCA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Wallison Silva,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
David Sousa,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Henrique Vermudt,br BRA,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Botafogo (RJ)
Squad Total,,,28.5,38,418,3420.0,38.0,56.0,40.0,96.0,51.0,5.0,7.0,93.0,4.0,50.1,44.6,33.1,77.6,658.0,1438.0,1423.0,1.47,1.05,2.53,1.34,2.39,1.32,0.87,2.19,1.17,2.04,,2023,brasileirao,24,2023 Botafogo (RJ)
Opponent Total,,,27.4,38,418,3420.0,38.0,36.0,28.0,64.0,36.0,0.0,1.0,101.0,2.0,49.0,48.3,37.0,85.3,635.0,1525.0,1512.0,0.95,0.74,1.68,0.95,1.68,1.29,0.97,2.27,1.27,2.24,,2023,brasileirao,24,2023 Botafogo (RJ)
Cleiton Schwengber,br BRA,GK,25.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Juninho Capixaba,br BRA,DF,25.0,34,33,2875.0,31.9,2.0,1.0,3.0,2.0,0.0,0.0,12.0,0.0,2.9,2.9,4.5,7.4,72.0,232.0,127.0,0.06,0.03,0.09,0.06,0.09,0.09,0.14,0.23,0.09,0.23,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Lucas Evangelista,br BRA,MF,27.0,33,32,2722.0,30.2,1.0,6.0,7.0,1.0,0.0,0.0,6.0,0.0,3.7,3.7,7.1,10.8,34.0,165.0,151.0,0.03,0.2,0.23,0.03,0.23,0.12,0.23,0.36,0.12,0.36,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Matheus Fernandes,br BRA,MF,24.0,33,31,2336.0,26.0,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.8,0.8,1.6,2.3,41.0,143.0,46.0,0.04,0.12,0.15,0.04,0.15,0.03,0.06,0.09,0.03,0.09,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Eduardo Sasha,br BRA,"FW,MF",30.0,33,31,2229.0,24.8,11.0,3.0,14.0,8.0,3.0,3.0,3.0,0.0,11.4,9.0,4.3,13.3,23.0,82.0,141.0,0.44,0.12,0.57,0.32,0.44,0.46,0.17,0.63,0.37,0.54,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Vitinho,br BRA,"FW,MF",23.0,33,23,2049.0,22.8,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,3.8,3.8,3.0,6.7,76.0,62.0,246.0,0.09,0.09,0.18,0.09,0.18,0.17,0.13,0.3,0.17,0.3,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Jadsom,br BRA,MF,21.0,31,22,1896.0,21.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,1.0,2.2,16.0,136.0,50.0,0.05,0.0,0.05,0.05,0.05,0.06,0.05,0.11,0.06,0.11,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Helinho,br BRA,FW,22.0,24,20,1384.0,15.4,3.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,3.2,3.2,3.9,7.1,54.0,73.0,168.0,0.2,0.13,0.33,0.2,0.33,0.21,0.26,0.46,0.21,0.46,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Leonardo Realpe,ec ECU,DF,21.0,21,19,1680.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.1,0.7,15.0,76.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Leo Ortiz,br BRA,DF,27.0,20,19,1603.0,17.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,0.6,2.5,28.0,142.0,2.0,0.11,0.0,0.11,0.11,0.11,0.11,0.03,0.14,0.11,0.14,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
José Hurtado,ec ECU,DF,21.0,25,17,1618.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.1,1.4,57.0,86.0,79.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.08,0.01,0.08,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Aderlan Silva,br BRA,DF,32.0,22,17,1421.0,15.8,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,1.2,1.6,23.0,84.0,41.0,0.0,0.13,0.13,0.0,0.13,0.02,0.08,0.1,0.02,0.1,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Eric Ramires,br BRA,MF,22.0,23,17,1376.0,15.3,3.0,3.0,6.0,3.0,0.0,0.0,1.0,1.0,2.5,2.5,1.6,4.1,22.0,80.0,50.0,0.2,0.2,0.39,0.2,0.39,0.16,0.11,0.27,0.16,0.27,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Luan Patrick,br BRA,DF,21.0,14,12,1113.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.2,1.7,6.0,42.0,1.0,0.0,0.08,0.08,0.0,0.08,0.05,0.09,0.14,0.05,0.14,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Luan Cândido,br BRA,DF,21.0,22,11,1082.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.8,1.8,1.2,2.9,20.0,56.0,42.0,0.08,0.08,0.17,0.08,0.17,0.15,0.1,0.24,0.15,0.24,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Eduardo Santos,br BRA,DF,25.0,13,11,1020.0,11.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.0,1.0,11.0,38.0,2.0,0.09,0.0,0.09,0.09,0.09,0.08,0.0,0.09,0.08,0.09,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Thiago Borbas,uy URU,FW,20.0,33,10,1428.0,15.9,9.0,2.0,11.0,9.0,0.0,0.0,7.0,1.0,9.2,9.2,1.1,10.4,13.0,25.0,119.0,0.57,0.13,0.69,0.57,0.69,0.58,0.07,0.65,0.58,0.65,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Henry Mosquera,co COL,"FW,MF",21.0,21,10,1061.0,11.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.9,1.9,2.6,4.5,71.0,31.0,161.0,0.17,0.17,0.34,0.17,0.34,0.16,0.22,0.38,0.16,0.38,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Natan,br BRA,DF,21.0,10,9,836.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Bruninho,br BRA,"FW,MF",19.0,16,9,715.0,7.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.7,2.7,0.6,3.3,19.0,36.0,68.0,0.25,0.13,0.38,0.25,0.38,0.34,0.07,0.41,0.34,0.41,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Marcos Vinicios Sorriso,br BRA,"FW,DF",21.0,23,8,938.0,10.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.1,3.1,1.2,4.3,41.0,34.0,128.0,0.19,0.0,0.19,0.19,0.19,0.29,0.12,0.41,0.29,0.41,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Lucão,br BRA,GK,21.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Gustavinho,br BRA,"MF,FW",18.0,19,4,666.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.4,0.9,15.0,37.0,26.0,0.14,0.0,0.14,0.14,0.14,0.08,0.05,0.13,0.08,0.13,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Matheus Gonçalves,br BRA,"FW,MF",17.0,12,4,462.0,5.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.9,1.8,33.0,23.0,36.0,0.0,0.19,0.19,0.0,0.19,0.18,0.17,0.36,0.18,0.36,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Alerrandro,br BRA,"FW,MF",23.0,14,2,405.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.1,3.1,0.2,3.2,3.0,9.0,21.0,0.22,0.0,0.22,0.22,0.22,0.68,0.03,0.72,0.68,0.72,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Lucão,br BRA,DF,24.0,3,2,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Guilherme,br BRA,"DF,MF",20.0,9,1,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Ignacio Laquintana,uy URU,FW,23.0,4,1,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.08,0.08,0.08,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Talisson,br BRA,FW,20.0,7,1,151.0,1.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,1.3,9.0,5.0,11.0,1.79,0.0,1.79,1.79,1.79,0.78,0.0,0.78,0.78,0.78,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Raul,br BRA,"MF,DF",26.0,3,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Yani Quintero,co COL,MF,20.0,3,1,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Cipriano,br BRA,DF,20.0,1,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Lucas Cunha,br BRA,DF,26.0,1,1,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Nathan Camargo,br BRA,MF,17.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Bruno Praxedes,br BRA,MF,20.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Gabriel Caetano,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Everton,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Fabrício,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Gustavo Henrique,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Jhonny,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Marcelinho,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Maycon,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Werik Popó,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Red Bull Bragantino
Squad Total,,,24.2,38,418,3420.0,38.0,48.0,30.0,78.0,45.0,3.0,3.0,109.0,6.0,57.9,55.5,39.1,94.6,721.0,1768.0,1752.0,1.26,0.79,2.05,1.18,1.97,1.52,1.03,2.55,1.46,2.49,,2023,brasileirao,24,2023 Red Bull Bragantino
Opponent Total,,,27.5,38,418,3420.0,38.0,34.0,20.0,54.0,27.0,7.0,8.0,95.0,0.0,42.8,37.1,28.0,65.1,529.0,992.0,979.0,0.89,0.53,1.42,0.71,1.24,1.13,0.74,1.86,0.98,1.71,,2023,brasileirao,24,2023 Red Bull Bragantino
Fábio,br BRA,GK,42.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Fluminense
André,br BRA,"MF,DF",21.0,31,29,2649.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.4,0.4,0.6,0.9,58.0,185.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,2023,brasileirao,24,2023 Fluminense
Germán Cano,ar ARG,FW,34.0,30,28,2465.0,27.4,10.0,1.0,11.0,10.0,0.0,1.0,8.0,0.0,10.0,9.2,1.1,10.3,18.0,25.0,87.0,0.37,0.04,0.4,0.37,0.4,0.37,0.04,0.4,0.34,0.38,Matches,2023,brasileirao,24,2023 Fluminense
Lima,br BRA,"MF,FW",26.0,35,26,2532.0,28.1,6.0,2.0,8.0,6.0,0.0,0.0,8.0,0.0,3.0,3.0,1.5,4.5,78.0,121.0,146.0,0.21,0.07,0.28,0.21,0.28,0.11,0.05,0.16,0.11,0.16,Matches,2023,brasileirao,24,2023 Fluminense
Jhon Arias,co COL,"FW,MF",25.0,29,26,2385.0,26.5,7.0,7.0,14.0,5.0,2.0,2.0,5.0,1.0,5.8,4.2,4.3,8.5,142.0,107.0,301.0,0.26,0.26,0.53,0.19,0.45,0.22,0.16,0.38,0.16,0.32,Matches,2023,brasileirao,24,2023 Fluminense
Nino,br BRA,DF,25.0,26,26,2155.0,23.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,1.2,1.2,0.5,1.7,43.0,108.0,5.0,0.08,0.0,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07,Matches,2023,brasileirao,24,2023 Fluminense
Samuel Xavier,br BRA,DF,32.0,25,25,2108.0,23.4,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,2.9,3.8,42.0,91.0,62.0,0.04,0.09,0.13,0.04,0.13,0.04,0.13,0.16,0.04,0.16,Matches,2023,brasileirao,24,2023 Fluminense
Ganso,br BRA,MF,33.0,27,20,1734.0,19.3,3.0,7.0,10.0,3.0,0.0,0.0,5.0,0.0,2.3,2.3,3.5,5.8,17.0,143.0,75.0,0.16,0.36,0.52,0.16,0.52,0.12,0.18,0.3,0.12,0.3,Matches,2023,brasileirao,24,2023 Fluminense
Martinelli,br BRA,"MF,DF",21.0,28,19,1882.0,20.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,1.2,1.2,1.4,2.6,38.0,105.0,28.0,0.1,0.1,0.19,0.1,0.19,0.06,0.07,0.13,0.06,0.13,Matches,2023,brasileirao,24,2023 Fluminense
Keno,br BRA,"FW,MF",33.0,24,18,1613.0,17.9,2.0,4.0,6.0,1.0,1.0,1.0,5.0,0.0,2.8,2.0,3.7,5.7,83.0,53.0,218.0,0.11,0.22,0.33,0.06,0.28,0.16,0.21,0.36,0.11,0.32,Matches,2023,brasileirao,24,2023 Fluminense
Marcelo,br BRA,DF,34.0,19,18,1325.0,14.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,3.7,5.1,44.0,151.0,50.0,0.07,0.07,0.14,0.07,0.14,0.09,0.25,0.35,0.09,0.35,Matches,2023,brasileirao,24,2023 Fluminense
Felipe Melo,br BRA,DF,39.0,19,18,986.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.4,0.4,0.1,0.4,15.0,47.0,0.0,0.18,0.0,0.18,0.18,0.18,0.03,0.01,0.04,0.03,0.04,Matches,2023,brasileirao,24,2023 Fluminense
Guga,br BRA,DF,24.0,22,16,1508.0,16.8,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,2.1,2.9,31.0,73.0,93.0,0.06,0.18,0.24,0.06,0.24,0.05,0.13,0.17,0.05,0.17,Matches,2023,brasileirao,24,2023 Fluminense
John Kennedy,br BRA,"FW,MF",20.0,26,13,1372.0,15.2,6.0,1.0,7.0,6.0,0.0,0.0,10.0,0.0,6.3,6.3,2.1,8.5,32.0,29.0,117.0,0.39,0.07,0.46,0.39,0.46,0.42,0.14,0.55,0.42,0.55,Matches,2023,brasileirao,24,2023 Fluminense
Alexsander,br BRA,"MF,DF",19.0,19,13,1194.0,13.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.4,1.7,37.0,53.0,53.0,0.0,0.08,0.08,0.0,0.08,0.02,0.11,0.13,0.02,0.13,Matches,2023,brasileirao,24,2023 Fluminense
Marlon,br BRA,DF,27.0,15,13,935.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,0.5,13.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,2023,brasileirao,24,2023 Fluminense
Diogo Barbosa,br BRA,DF,30.0,19,10,1117.0,12.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,1.3,1.6,35.0,51.0,68.0,0.08,0.16,0.24,0.08,0.24,0.02,0.11,0.13,0.02,0.13,Matches,2023,brasileirao,24,2023 Fluminense
