Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist,SoTA,Saves,PSxG,Cmp,Att,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Mid_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,PrgC,Carries_Att_3rd,Mis,Dis,CrdY,CrdR,Fls,Fld,Off,Recov,Aerials_Won,Aerials_Lost
2021-01-23,19:00,Série A,Matchweek 32,Sat,Home,D,1,1,Coritiba,1.2,0.6,65,,Dani Alves,4-4-2,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,,sao_paulo,2020,18,6,17.9,3,2,0.6,613.0,704.0,10340.0,3117.0,1,1.1,1.3,8.0,57.0,16.0,57.0,3.0,33,7.0,32.0,2.0,13.0,5,4.0,4.0,5.0,5.0,9,6.0,0.0,784.0,41.0,158.0,422.0,209.0,32.0,27.0,14.0,14.0,6.0,1,0,19,16,1,40.0,19.0,17.0
2021-01-31,16:00,Série A,Matchweek 33,Sun,Away,L,1,2,Atl Goianiense,2.1,1.2,59,,Dani Alves,4-4-2,4-2-3-1,Braulio da Silva Machado,Match Report,,sao_paulo,2020,13,3,15.9,3,1,0.9,453.0,545.0,7768.0,2636.0,1,2.0,1.0,6.0,50.0,11.0,53.0,2.0,29,5.0,24.0,2.0,10.0,5,5.0,3.0,2.0,8.0,17,15.0,0.0,640.0,57.0,201.0,290.0,151.0,17.0,22.0,14.0,12.0,6.0,1,0,9,13,1,52.0,26.0,15.0
2021-02-10,21:00,Série A,Matchweek 35,Wed,Home,D,1,1,Ceará,1.7,0.8,62,,Dani Alves,4-4-2,4-2-3-1,Savio Pereira,Match Report,,sao_paulo,2020,18,9,15.9,2,1,0.8,501.0,612.0,9255.0,3122.0,0,1.5,1.9,7.0,40.0,14.0,31.0,3.0,32,8.0,34.0,0.0,9.0,3,5.0,4.0,0.0,6.0,16,10.0,1.0,698.0,50.0,205.0,328.0,169.0,31.0,12.0,12.0,12.0,7.0,4,0,11,17,2,37.0,13.0,13.0
2021-02-14,20:30,Série A,Matchweek 36,Sun,Away,W,2,1,Grêmio,0.5,0.5,49,,Dani Alves,4-4-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,sao_paulo,2020,11,4,23.5,3,2,0.8,450.0,529.0,7635.0,2797.0,0,0.2,0.7,2.0,30.0,5.0,46.0,1.0,18,2.0,19.0,3.0,16.0,12,5.0,8.0,3.0,6.0,12,15.0,1.0,620.0,40.0,133.0,317.0,175.0,15.0,11.0,15.0,17.0,7.0,4,0,18,18,0,45.0,17.0,15.0
2021-02-19,21:30,Série A,Matchweek 34,Fri,Home,D,1,1,Palmeiras,1.1,0.5,44,,Dani Alves,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,,sao_paulo,2020,6,2,21.2,2,1,0.1,268.0,375.0,4833.0,2048.0,0,0.2,0.2,1.0,35.0,4.0,28.0,1.0,22,1.0,10.0,1.0,8.0,4,6.0,2.0,0.0,4.0,7,17.0,0.0,448.0,45.0,140.0,203.0,109.0,10.0,8.0,5.0,11.0,12.0,2,0,16,12,3,43.0,13.0,17.0
2021-02-22,20:00,Série A,Matchweek 37,Mon,Away,L,0,1,Botafogo (RJ),1.1,1.2,52,,Reinaldo,4-4-2,4-4-2,Braulio da Silva Machado,Match Report,,sao_paulo,2020,6,0,22.1,8,7,1.4,406.0,500.0,7033.0,2477.0,0,0.3,0.7,2.0,38.0,6.0,24.0,2.0,22,3.0,11.0,0.0,2.0,1,0.0,2.0,0.0,14.0,11,14.0,0.0,580.0,74.0,203.0,268.0,117.0,17.0,7.0,10.0,15.0,4.0,5,1,15,12,0,40.0,16.0,21.0
2021-02-25,21:30,Série A,Matchweek 38,Thu,Home,W,2,1,Flamengo,0.4,1.9,36,,Dani Alves,3-5-2,4-4-2,Rodolpho Toski Marques,Match Report,,sao_paulo,2020,4,2,21.2,1,0,0.8,243.0,327.0,4445.0,1948.0,1,0.3,0.1,0.0,18.0,2.0,21.0,5.0,3,1.0,7.0,3.0,9.0,4,2.0,7.0,0.0,8.0,15,21.0,0.0,433.0,63.0,197.0,185.0,58.0,4.0,5.0,0.0,17.0,11.0,6,0,27,23,0,28.0,11.0,20.0
2020-08-09,19:00,Série A,Matchweek 1,Sun,Away,L,0,1,Grêmio,0.5,1.2,47,,Nenê,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,,fluminense,2020,10,4,23.5,4,3,2.3,377.0,482.0,6601.0,2438.0,0,0.3,0.2,0.0,38.0,6.0,26.0,2.0,15,3.0,18.0,0.0,16.0,12,8.0,6.0,2.0,12.0,21,21.0,0.0,607.0,67.0,213.0,308.0,95.0,8.0,12.0,10.0,22.0,6.0,3,0,16,23,1,65.0,19.0,24.0
2020-08-12,21:30,Série A,Matchweek 2,Wed,Home,D,1,1,Palmeiras,0.4,0.6,52,,Fred,4-3-3,4-2-3-1,Rafael Traci,Match Report,,fluminense,2020,10,1,26.4,1,0,0.2,376.0,464.0,6452.0,2382.0,1,0.3,0.4,0.0,39.0,9.0,32.0,2.0,12,3.0,18.0,2.0,9.0,6,5.0,4.0,0.0,13.0,8,15.0,1.0,564.0,51.0,190.0,261.0,117.0,7.0,17.0,18.0,15.0,7.0,3,0,20,30,3,49.0,11.0,18.0
2020-08-16,18:00,Série A,Matchweek 3,Sun,Home,W,2,1,Internacional,2.0,1.0,44,,Nenê,4-3-3,4-1-2-1-2,Raphael Claus,Match Report,,fluminense,2020,8,3,23.0,2,1,0.7,282.0,374.0,4876.0,1989.0,0,0.4,0.6,0.0,26.0,6.0,22.0,6.0,8,1.0,19.0,3.0,15.0,9,4.0,9.0,2.0,14.0,14,19.0,0.0,502.0,36.0,147.0,263.0,98.0,15.0,8.0,8.0,26.0,19.0,2,0,13,23,1,47.0,16.0,23.0
2020-08-19,19:15,Série A,Matchweek 4,Wed,Away,L,1,2,Red Bull Bragantino,1.4,1.3,49,,Nenê,4-2-3-1,4-3-3,Jean Pierre Goncalves Lima,Match Report,,fluminense,2020,9,4,20.9,3,1,0.7,366.0,466.0,5739.0,2117.0,1,1.3,1.4,1.0,42.0,7.0,35.0,3.0,21,4.0,15.0,2.0,17.0,11,11.0,5.0,1.0,13.0,9,23.0,1.0,588.0,65.0,199.0,256.0,140.0,11.0,18.0,14.0,25.0,13.0,5,0,14,18,0,56.0,9.0,17.0
2020-08-22,16:00,Série A,Matchweek 5,Sat,Away,W,1,0,Ath Paranaense,0.7,0.6,35,,Digão,4-2-3-1,4-3-3,Daniel Nobre Bins,Match Report,,fluminense,2020,9,2,23.1,5,5,0.8,264.0,367.0,4027.0,1607.0,0,0.2,0.6,1.0,16.0,4.0,14.0,3.0,11,2.0,10.0,0.0,17.0,9,10.0,6.0,1.0,14.0,9,27.0,0.0,485.0,74.0,235.0,166.0,91.0,10.0,12.0,11.0,17.0,10.0,3,0,12,21,2,61.0,12.0,18.0
2020-08-29,19:00,Série A,Matchweek 6,Sat,Home,W,2,1,Vasco da Gama,0.9,1.3,47,,Nenê,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,,fluminense,2020,12,3,20.7,4,3,1.9,403.0,486.0,6772.0,2532.0,2,0.4,0.3,0.0,32.0,9.0,28.0,3.0,9,2.0,24.0,4.0,13.0,8,6.0,7.0,0.0,13.0,20,10.0,0.0,591.0,44.0,235.0,256.0,110.0,15.0,13.0,14.0,14.0,12.0,4,0,19,16,1,60.0,10.0,17.0
2020-09-02,19:30,Série A,Matchweek 7,Wed,Home,D,1,1,Atl Goianiense,1.2,1.0,43,,Hudson,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,,fluminense,2020,11,4,18.2,3,2,1.0,304.0,397.0,4954.0,2135.0,1,1.1,0.7,2.0,21.0,10.0,20.0,0.0,11,2.0,20.0,2.0,15.0,10,9.0,5.0,1.0,14.0,12,20.0,0.0,504.0,71.0,234.0,193.0,84.0,12.0,8.0,8.0,14.0,10.0,4,1,14,16,0,49.0,8.0,18.0
2020-09-06,16:00,Série A,Matchweek 8,Sun,Away,L,1,3,São Paulo,0.4,1.6,49,,Nenê,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,fluminense,2020,10,4,23.2,3,0,2.0,385.0,490.0,7084.0,2457.0,1,0.2,0.2,1.0,32.0,4.0,35.0,2.0,13,2.0,15.0,2.0,10.0,4,3.0,6.0,1.0,13.0,11,15.0,1.0,576.0,60.0,217.0,290.0,76.0,9.0,12.0,3.0,13.0,5.0,0,0,13,20,2,47.0,8.0,15.0
2020-09-09,21:30,Série A,Matchweek 9,Wed,Home,L,1,2,Flamengo,0.6,1.8,47,,Digão,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,,fluminense,2020,17,3,24.2,6,4,1.2,397.0,491.0,6906.0,2385.0,1,0.6,0.4,1.0,32.0,15.0,42.0,9.0,24,7.0,31.0,2.0,17.0,11,7.0,8.0,2.0,10.0,8,11.0,0.0,601.0,45.0,147.0,314.0,148.0,25.0,18.0,18.0,19.0,16.0,1,0,15,16,1,54.0,9.0,11.0
2020-09-13,16:00,Série A,Matchweek 10,Sun,Home,W,2,1,Corinthians,1.4,0.7,48,,Hudson,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,,fluminense,2020,14,2,20.8,3,2,1.3,318.0,387.0,5559.0,2017.0,0,0.4,0.6,4.0,34.0,8.0,24.0,5.0,14,5.0,26.0,2.0,22.0,11,8.0,8.0,6.0,7.0,9,18.0,0.0,504.0,43.0,124.0,247.0,137.0,24.0,17.0,8.0,22.0,8.0,2,1,14,14,0,40.0,20.0,25.0
2020-09-20,20:30,Série A,Matchweek 11,Sun,Away,L,0,1,Sport Recife,1.9,1.3,73,,Hudson,4-1-2-1-2◆,4-3-3,Leandro Pedro Vuaden,Match Report,,fluminense,2020,18,4,13.9,3,2,1.0,649.0,765.0,11029.0,3031.0,0,1.9,1.7,3.0,80.0,16.0,66.0,7.0,29,8.0,32.0,0.0,17.0,8,4.0,3.0,10.0,10.0,14,5.0,0.0,866.0,39.0,129.0,462.0,280.0,28.0,22.0,19.0,15.0,15.0,1,0,9,8,3,46.0,13.0,14.0
2020-09-28,20:00,Série A,Matchweek 12,Mon,Home,W,4,0,Coritiba,2.5,1.0,43,,Fred,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,fluminense,2020,14,6,19.3,1,1,0.2,361.0,444.0,6656.0,2354.0,3,1.7,0.7,1.0,27.0,12.0,28.0,3.0,17,5.0,27.0,7.0,11.0,7,1.0,10.0,0.0,12.0,9,21.0,0.0,550.0,60.0,190.0,260.0,106.0,14.0,15.0,14.0,14.0,7.0,1,0,16,18,0,46.0,17.0,11.0
2020-10-04,11:00,Série A,Matchweek 13,Sun,Away,D,1,1,Botafogo (RJ),0.4,2.2,48,,Fred,4-2-3-1,4-3-3,Anderson Daronco,Match Report,,fluminense,2020,8,5,20.5,7,6,2.2,307.0,400.0,5377.0,1891.0,0,0.3,0.3,1.0,30.0,6.0,26.0,4.0,15,4.0,13.0,0.0,16.0,9,10.0,6.0,0.0,8.0,11,32.0,0.0,509.0,66.0,199.0,228.0,87.0,17.0,16.0,4.0,15.0,9.0,1,0,21,20,2,46.0,19.0,17.0
2020-10-07,20:30,Série A,Matchweek 14,Wed,Away,W,4,2,Goiás,1.1,1.8,57,,Fred,4-2-3-1,4-4-2,Luiz Flávio de Oliveira,Match Report,,fluminense,2020,10,5,14.9,3,1,1.6,420.0,515.0,8192.0,2561.0,3,0.4,0.9,3.0,37.0,7.0,28.0,8.0,20,4.0,17.0,6.0,15.0,9,6.0,8.0,1.0,7.0,9,16.0,0.0,604.0,48.0,195.0,304.0,110.0,15.0,11.0,8.0,17.0,5.0,2,0,15,16,4,38.0,12.0,16.0
2020-10-11,16:00,Série A,Matchweek 15,Sun,Home,W,1,0,Bahia,1.1,0.6,48,,Fred,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,fluminense,2020,7,1,24.9,1,1,0.0,332.0,443.0,6386.0,2211.0,0,0.3,0.4,3.0,34.0,7.0,34.0,3.0,21,3.0,14.0,2.0,18.0,12,9.0,7.0,2.0,11.0,13,19.0,0.0,540.0,51.0,166.0,257.0,128.0,19.0,17.0,13.0,14.0,12.0,2,0,26,18,0,50.0,15.0,19.0
2020-10-14,21:30,Série A,Matchweek 16,Wed,Away,D,1,1,Atlético Mineiro,0.7,2.2,35,,Hudson,4-3-3,4-1-4-1,Raphael Claus,Match Report,,fluminense,2020,11,3,20.1,8,7,2.3,225.0,335.0,4051.0,1773.0,1,0.3,0.4,1.0,28.0,6.0,20.0,7.0,18,4.0,17.0,2.0,21.0,14,11.0,8.0,2.0,11.0,23,31.0,0.0,475.0,75.0,206.0,162.0,114.0,17.0,13.0,10.0,12.0,17.0,1,0,9,11,3,51.0,14.0,7.0
2020-10-17,19:00,Série A,Matchweek 17,Sat,Home,D,2,2,Ceará,0.8,1.5,58,,Fred,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,fluminense,2020,6,3,14.4,4,3,1.7,474.0,576.0,8579.0,2667.0,2,0.8,0.9,5.0,50.0,5.0,36.0,4.0,19,4.0,8.0,4.0,16.0,10,9.0,6.0,1.0,13.0,13,17.0,1.0,684.0,57.0,210.0,361.0,120.0,15.0,11.0,15.0,19.0,15.0,3,0,17,16,2,57.0,26.0,17.0
2020-10-25,16:00,Série A,Matchweek 18,Sun,Home,W,3,1,Santos,1.7,0.9,48,,Fred,4-3-3,4-4-1-1,Anderson Daronco,Match Report,,fluminense,2020,19,8,18.4,2,1,0.8,228.0,314.0,4118.0,1719.0,3,1.4,1.3,1.0,23.0,10.0,19.0,2.0,19,10.0,30.0,6.0,9.0,6,4.0,4.0,1.0,5.0,8,22.0,0.0,413.0,44.0,117.0,189.0,113.0,22.0,12.0,9.0,11.0,25.0,5,0,13,18,2,43.0,21.0,10.0
2020-10-31,21:00,Série A,Matchweek 19,Sat,Away,W,1,0,Fortaleza,0.9,0.2,56,,Hudson,4-4-2,4-5-1,Marielson Alves Silva,Match Report,,fluminense,2020,11,4,18.3,1,1,0.0,444.0,529.0,7966.0,2098.0,0,0.8,0.7,1.0,34.0,7.0,35.0,5.0,28,7.0,19.0,2.0,17.0,9,6.0,6.0,5.0,5.0,10,10.0,0.0,614.0,32.0,125.0,336.0,163.0,20.0,13.0,16.0,12.0,14.0,1,0,18,14,1,37.0,16.0,15.0
2020-11-08,20:30,Série A,Matchweek 20,Sun,Home,L,0,1,Grêmio,0.6,1.8,58,,Fred,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,,fluminense,2020,12,4,16.8,4,3,2.0,518.0,604.0,9542.0,3262.0,0,0.6,0.8,0.0,55.0,11.0,53.0,2.0,12,4.0,22.0,0.0,16.0,12,9.0,5.0,2.0,4.0,10,10.0,0.0,689.0,45.0,173.0,376.0,143.0,19.0,10.0,10.0,14.0,14.0,0,0,12,13,1,40.0,18.0,7.0
2020-11-14,21:30,Série A,Matchweek 21,Sat,Away,L,0,2,Palmeiras,0.5,1.4,49,,Hudson,4-3-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,,fluminense,2020,15,5,23.0,5,3,1.5,396.0,486.0,7394.0,2574.0,0,0.5,0.3,3.0,37.0,13.0,37.0,4.0,21,5.0,28.0,0.0,18.0,12,9.0,8.0,1.0,3.0,7,13.0,0.0,587.0,49.0,187.0,297.0,113.0,15.0,21.0,9.0,13.0,7.0,2,0,8,15,3,48.0,15.0,15.0
2020-11-22,18:15,Série A,Matchweek 22,Sun,Away,W,2,1,Internacional,0.7,0.8,49,,Digão,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,fluminense,2020,7,2,23.8,4,3,1.1,381.0,486.0,7063.0,2535.0,1,0.6,0.4,0.0,34.0,5.0,31.0,3.0,12,3.0,12.0,4.0,17.0,14,9.0,7.0,1.0,10.0,18,26.0,0.0,617.0,60.0,210.0,324.0,86.0,4.0,9.0,9.0,16.0,7.0,4,0,20,18,0,47.0,16.0,12.0
2020-11-30,20:00,Série A,Matchweek 23,Mon,Home,D,0,0,Red Bull Bragantino,0.4,0.5,46,,Nenê,4-2-2-2,4-3-3,Dyorgines José Padovani Andrade,Match Report,,fluminense,2020,7,1,22.3,4,4,0.8,309.0,406.0,5200.0,1955.0,0,0.3,0.6,0.0,27.0,3.0,15.0,3.0,15,5.0,9.0,0.0,16.0,14,8.0,7.0,1.0,14.0,12,14.0,0.0,533.0,64.0,227.0,208.0,105.0,11.0,12.0,11.0,20.0,17.0,2,0,15,21,4,56.0,12.0,17.0
2020-12-05,19:00,Série A,Matchweek 24,Sat,Home,W,3,1,Ath Paranaense,3.7,0.3,69,,Hudson,4-2-2-2,4-4-2,Ramon Abatti Abel,Match Report,,fluminense,2020,26,11,15.9,1,0,0.2,527.0,620.0,9005.0,2721.0,2,2.5,1.8,2.0,68.0,21.0,43.0,5.0,30,15.0,48.0,6.0,11.0,6,5.0,2.0,4.0,9.0,6,5.0,0.0,705.0,32.0,165.0,327.0,217.0,33.0,25.0,19.0,5.0,7.0,4,0,16,17,2,53.0,14.0,13.0
2020-12-13,20:30,Série A,Matchweek 25,Sun,Away,D,1,1,Vasco da Gama,1.0,1.6,55,,Hudson,4-4-2,4-2-3-1,Rodolpho Toski Marques,Match Report,,fluminense,2020,10,4,14.8,4,3,1.7,463.0,546.0,7734.0,2502.0,0,0.6,0.4,2.0,32.0,7.0,20.0,7.0,16,2.0,17.0,1.0,13.0,6,6.0,6.0,1.0,8.0,14,18.0,0.0,645.0,74.0,238.0,318.0,94.0,12.0,19.0,14.0,16.0,9.0,2,0,14,21,0,47.0,12.0,14.0
2020-12-16,21:30,Série A,Matchweek 26,Wed,Away,L,1,2,Atl Goianiense,0.5,2.1,59,,Fred,4-1-4-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,fluminense,2020,5,2,16.7,5,3,2.6,405.0,486.0,7700.0,2693.0,1,0.5,0.9,1.0,46.0,4.0,32.0,4.0,18,6.0,10.0,2.0,13.0,8,7.0,6.0,0.0,9.0,10,15.0,0.0,571.0,71.0,214.0,256.0,106.0,18.0,13.0,11.0,17.0,13.0,4,0,18,15,0,43.0,16.0,13.0
2020-12-26,21:00,Série A,Matchweek 27,Sat,Home,L,1,2,São Paulo,0.4,1.7,42,,Fred,4-2-3-1,4-4-2,Anderson Daronco,Match Report,,fluminense,2020,8,1,18.4,5,3,1.8,351.0,435.0,6968.0,2460.0,0,0.3,0.5,1.0,27.0,5.0,20.0,3.0,13,0.0,14.0,1.0,25.0,13,10.0,11.0,4.0,12.0,13,17.0,0.0,534.0,60.0,214.0,237.0,92.0,11.0,8.0,19.0,12.0,10.0,3,0,17,20,0,47.0,12.0,5.0
2021-01-06,21:30,Série A,Matchweek 28,Wed,Away,W,2,1,Flamengo,1.1,3.1,29,,Fred,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,,fluminense,2020,11,5,15.2,8,7,1.5,194.0,294.0,3622.0,1794.0,1,0.8,0.4,1.0,19.0,9.0,14.0,2.0,15,4.0,19.0,2.0,10.0,6,6.0,4.0,0.0,14.0,15,30.0,0.0,421.0,72.0,180.0,168.0,83.0,15.0,11.0,10.0,13.0,7.0,4,0,22,12,2,50.0,15.0,20.0
2021-01-13,21:30,Série A,Matchweek 29,Wed,Away,L,0,5,Corinthians,0.7,2.0,44,,Fred,4-3-3,4-2-3-1,Rafael Traci,Match Report,,fluminense,2020,14,2,17.9,8,3,3.7,344.0,435.0,6712.0,2657.0,0,0.5,0.5,1.0,32.0,10.0,30.0,2.0,15,3.0,20.0,0.0,9.0,8,5.0,3.0,1.0,13.0,9,19.0,1.0,528.0,52.0,153.0,271.0,110.0,16.0,17.0,16.0,16.0,6.0,2,0,15,16,3,34.0,14.0,16.0
2021-01-16,19:00,Série A,Matchweek 30,Sat,Home,W,1,0,Sport Recife,1.1,0.6,64,,Fred,4-2-3-1,4-1-4-1,Heber Roberto Lopes,Match Report,,fluminense,2020,11,1,16.7,0,0,0.0,482.0,574.0,8793.0,2651.0,0,1.0,1.1,2.0,45.0,8.0,32.0,4.0,14,5.0,22.0,0.0,13.0,8,7.0,6.0,0.0,8.0,11,13.0,0.0,662.0,47.0,217.0,344.0,104.0,14.0,12.0,10.0,14.0,8.0,1,0,23,17,2,41.0,18.0,26.0
2021-01-20,20:30,Série A,Matchweek 31,Wed,Away,D,3,3,Coritiba,1.1,0.8,60,,Fred,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,fluminense,2020,20,5,14.7,4,1,2.1,422.0,530.0,8095.0,2406.0,2,0.8,1.1,2.0,59.0,14.0,43.0,2.0,36,12.0,31.0,5.0,13.0,11,4.0,5.0,4.0,3.0,13,4.0,1.0,610.0,23.0,85.0,307.0,228.0,32.0,25.0,22.0,12.0,9.0,4,1,10,21,1,49.0,23.0,16.0
2021-01-24,20:30,Série A,Matchweek 32,Sun,Home,W,2,0,Botafogo (RJ),1.6,0.2,48,,Nenê,4-2-3-1,4-1-4-1,Edina Alves Batista,Match Report,,fluminense,2020,11,4,22.5,0,0,0.0,348.0,437.0,5661.0,2146.0,0,0.5,0.9,1.0,43.0,6.0,22.0,4.0,21,2.0,22.0,4.0,24.0,15,11.0,10.0,3.0,7.0,14,19.0,0.0,558.0,42.0,147.0,265.0,152.0,13.0,21.0,19.0,19.0,9.0,2,0,20,19,0,68.0,15.0,26.0
2021-01-31,20:30,Série A,Matchweek 33,Sun,Home,W,3,0,Goiás,1.3,0.5,43,,Fred,4-2-3-1,4-3-3,Raphael Claus,Match Report,,fluminense,2020,17,6,19.3,0,0,0.0,318.0,405.0,5533.0,2372.0,2,1.2,1.4,3.0,34.0,15.0,34.0,4.0,13,7.0,32.0,5.0,11.0,5,6.0,4.0,1.0,12.0,11,21.0,1.0,522.0,57.0,186.0,219.0,121.0,21.0,16.0,7.0,22.0,14.0,1,0,9,14,1,62.0,20.0,15.0
2021-02-03,21:30,Série A,Matchweek 34,Wed,Away,W,1,0,Bahia,2.1,0.4,46,,Fred,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,,fluminense,2020,13,6,16.5,6,6,0.8,401.0,477.0,8058.0,3255.0,1,2.1,1.3,3.0,38.0,12.0,39.0,4.0,16,1.0,24.0,2.0,25.0,11,15.0,9.0,1.0,7.0,20,19.0,0.0,583.0,59.0,181.0,284.0,127.0,14.0,15.0,17.0,11.0,9.0,1,0,11,15,2,60.0,5.0,8.0
2021-02-10,21:30,Série A,Matchweek 35,Wed,Home,D,0,0,Atlético Mineiro,0.8,0.4,28,,Fred,4-2-3-1,3-4-3,Luiz Flávio de Oliveira,Match Report,,fluminense,2020,10,3,20.2,1,1,0.2,260.0,355.0,5206.0,1932.0,0,0.5,0.6,0.0,27.0,4.0,27.0,4.0,20,6.0,17.0,0.0,18.0,10,11.0,7.0,0.0,13.0,15,24.0,0.0,475.0,62.0,169.0,192.0,119.0,16.0,15.0,8.0,19.0,7.0,0,0,8,11,3,42.0,15.0,9.0
2021-02-15,18:00,Série A,Matchweek 36,Mon,Away,W,3,1,Ceará,1.1,2.3,48,,Nenê,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,fluminense,2020,9,4,19.3,5,4,1.7,372.0,459.0,6640.0,2452.0,3,1.0,0.8,0.0,31.0,6.0,20.0,4.0,11,0.0,17.0,6.0,19.0,11,13.0,6.0,0.0,11.0,13,25.0,0.0,572.0,67.0,192.0,279.0,108.0,16.0,17.0,17.0,22.0,8.0,1,0,8,17,0,54.0,10.0,16.0
2021-02-21,18:15,Série A,Matchweek 37,Sun,Away,D,1,1,Santos,0.4,0.9,39,,Fred,4-2-3-1,4-3-3,Savio Pereira,Match Report,,fluminense,2020,7,3,17.5,2,1,1.0,230.0,315.0,4216.0,1860.0,1,0.3,0.6,1.0,16.0,5.0,15.0,0.0,15,4.0,12.0,2.0,23.0,14,12.0,8.0,3.0,4.0,19,27.0,0.0,419.0,49.0,143.0,187.0,94.0,11.0,4.0,6.0,8.0,14.0,4,1,19,19,1,43.0,15.0,16.0
2021-02-25,21:30,Série A,Matchweek 38,Thu,Home,W,2,0,Fortaleza,1.4,0.4,48,,Fred,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,fluminense,2020,9,3,12.2,2,2,0.6,361.0,425.0,7046.0,1827.0,1,0.8,1.0,2.0,24.0,8.0,18.0,3.0,10,3.0,17.0,3.0,21.0,10,8.0,10.0,3.0,11.0,11,22.0,1.0,535.0,45.0,178.0,283.0,76.0,13.0,10.0,6.0,15.0,7.0,0,0,10,12,0,33.0,18.0,16.0
2020-08-09,19:00,Série A,Matchweek 1,Sun,Home,W,1,0,Fluminense,1.2,0.5,53,,Pedro Geromel,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,,gremio,2020,15,4,19.0,4,4,0.4,424.0,543.0,7498.0,3048.0,0,0.7,1.4,3.0,46.0,12.0,42.0,2.0,17,6.0,29.0,2.0,14.0,9,9.0,5.0,0.0,8.0,17,16.0,0.0,650.0,41.0,135.0,334.0,186.0,29.0,18.0,18.0,18.0,11.0,2,0,24,15,2,63.0,24.0,19.0
2020-08-12,21:30,Série A,Matchweek 2,Wed,Away,D,1,1,Ceará,1.6,1.3,57,,David Braz,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,gremio,2020,14,8,16.6,5,4,1.6,526.0,619.0,9049.0,2965.0,1,1.5,0.9,3.0,54.0,11.0,47.0,4.0,19,7.0,26.0,2.0,15.0,8,10.0,5.0,0.0,7.0,12,12.0,0.0,725.0,39.0,158.0,412.0,163.0,18.0,14.0,12.0,16.0,11.0,1,0,7,15,0,48.0,15.0,22.0
2020-08-15,19:00,Série A,Matchweek 3,Sat,Home,D,0,0,Corinthians,3.1,0.3,48,,Pedro Geromel,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,gremio,2020,23,7,16.7,2,2,0.2,460.0,551.0,7620.0,2961.0,0,2.0,2.4,5.0,61.0,18.0,60.0,3.0,36,7.0,42.0,0.0,14.0,7,6.0,6.0,2.0,5.0,10,8.0,0.0,663.0,29.0,98.0,300.0,271.0,48.0,31.0,22.0,17.0,9.0,2,0,16,14,0,60.0,13.0,8.0
2020-08-19,19:15,Série A,Matchweek 4,Wed,Away,D,1,1,Flamengo,1.7,1.1,40,,Pedro Geromel,4-3-3,4-2-3-1,Rafael Traci,Match Report,,gremio,2020,10,2,21.3,2,1,1.0,329.0,420.0,4969.0,1928.0,1,1.6,0.6,2.0,22.0,7.0,19.0,3.0,7,2.0,20.0,2.0,16.0,10,9.0,6.0,1.0,8.0,10,12.0,0.0,498.0,42.0,134.0,291.0,79.0,12.0,14.0,13.0,4.0,6.0,3,0,20,16,3,46.0,8.0,14.0
2020-08-23,16:00,Série A,Matchweek 5,Sun,Away,D,0,0,Vasco da Gama,0.6,0.6,53,,Walter Kannemann,4-2-3-1,4-1-4-1,Savio Pereira,Match Report,,gremio,2020,14,4,23.7,3,3,0.6,416.0,509.0,6879.0,2231.0,0,0.4,0.6,0.0,47.0,10.0,44.0,2.0,13,4.0,28.0,0.0,25.0,18,6.0,16.0,3.0,8.0,10,11.0,0.0,614.0,37.0,135.0,327.0,163.0,15.0,13.0,14.0,11.0,7.0,2,0,17,23,0,56.0,13.0,15.0
