Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist,SoTA,Saves,PSxG,Cmp,Att,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Mid_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,PrgC,Carries_Att_3rd,Mis,Dis,CrdY,CrdR,Fls,Fld,Off,Recov,Aerials_Won,Aerials_Lost
2021-06-28,20:00,Série A,Matchweek 7,Mon,Away,W,1,0,Atl Goianiense,1.0,1.5,57,,Claudinho,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,red_bull_bragantino,2021,12,5,16.4,2,2,0.6,402.0,516.0,7733.0,2666.0,1,0.9,0.7,4.0,48.0,11.0,31.0,10.0,26,8.0,23.0,1.0,21.0,15,12.0,7.0,2.0,16.0,14,13.0,0.0,631.0,49.0,220.0,255.0,160.0,20.0,18.0,19.0,17.0,3.0,2,0,16,23,0,53.0,15.0,25.0
2021-07-01,16:00,Série A,Matchweek 8,Thu,Home,D,0,0,Ceará,1.5,0.5,64,,Claudinho,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,red_bull_bragantino,2021,13,2,19.5,3,3,0.3,479.0,597.0,8575.0,2353.0,0,0.7,0.8,2.0,43.0,11.0,36.0,13.0,35,6.0,26.0,0.0,12.0,8,7.0,4.0,1.0,11.0,6,13.0,0.0,684.0,57.0,211.0,285.0,193.0,14.0,20.0,24.0,11.0,9.0,1,0,11,17,0,54.0,9.0,9.0
2021-07-04,18:15,Série A,Matchweek 9,Sun,Away,W,2,1,São Paulo,1.3,0.6,51,,Claudinho,4-2-3-1,3-4-1-2,Anderson Daronco,Match Report,,red_bull_bragantino,2021,12,5,21.1,6,5,1.4,417.0,528.0,7316.0,2617.0,2,1.2,1.7,2.0,43.0,10.0,36.0,1.0,24,7.0,23.0,4.0,14.0,7,6.0,8.0,0.0,9.0,14,17.0,0.0,629.0,67.0,179.0,315.0,142.0,22.0,20.0,15.0,12.0,13.0,2,0,14,24,1,62.0,16.0,19.0
2021-07-07,18:00,Série A,Matchweek 10,Wed,Home,D,1,1,Cuiabá,0.6,0.9,53,,Raul,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,red_bull_bragantino,2021,10,1,17.9,2,1,0.9,383.0,483.0,7297.0,2660.0,1,0.5,0.9,5.0,36.0,6.0,34.0,8.0,21,4.0,16.0,2.0,17.0,7,12.0,5.0,0.0,14.0,24,19.0,0.0,590.0,62.0,189.0,266.0,139.0,16.0,16.0,11.0,17.0,10.0,3,0,15,20,0,45.0,15.0,13.0
2021-07-10,17:00,Série A,Matchweek 11,Sat,Away,D,2,2,Ath Paranaense,1.0,1.3,46,,Lucas Evangelista,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,red_bull_bragantino,2021,16,4,19.3,6,4,0.6,348.0,443.0,6776.0,2091.0,2,0.6,0.6,2.0,30.0,10.0,25.0,6.0,14,2.0,28.0,3.0,14.0,7,5.0,8.0,1.0,16.0,8,12.0,0.0,534.0,58.0,185.0,243.0,117.0,16.0,17.0,11.0,8.0,3.0,4,0,16,18,3,48.0,13.0,14.0
2021-07-18,20:30,Série A,Matchweek 12,Sun,Home,D,2,2,Santos,2.0,2.0,40,,Leo Ortiz,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,,red_bull_bragantino,2021,11,5,19.3,5,3,2.1,258.0,354.0,5302.0,1977.0,2,2.0,1.8,1.0,22.0,11.0,24.0,9.0,13,5.0,19.0,4.0,21.0,13,11.0,6.0,4.0,11.0,10,14.0,0.0,475.0,54.0,158.0,195.0,125.0,13.0,11.0,10.0,19.0,13.0,3,0,17,13,2,59.0,10.0,10.0
2021-07-25,16:00,Série A,Matchweek 13,Sun,Away,L,0,1,Fortaleza,1.1,0.6,64,,Leo Ortiz,4-2-3-1,3-4-1-2,Bruno Arleu de Araujo,Match Report,,red_bull_bragantino,2021,13,4,18.9,4,3,0.5,463.0,568.0,8788.0,2679.0,0,0.7,0.7,4.0,39.0,10.0,43.0,16.0,30,5.0,26.0,0.0,13.0,6,7.0,6.0,0.0,11.0,11,12.0,1.0,669.0,49.0,173.0,361.0,137.0,16.0,16.0,12.0,22.0,12.0,2,0,14,18,0,54.0,17.0,11.0
2021-07-31,21:00,Série A,Matchweek 14,Sat,Home,W,1,0,Grêmio,0.6,0.2,52,,Leo Ortiz,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,red_bull_bragantino,2021,12,3,28.8,1,1,0.2,460.0,568.0,9215.0,2713.0,1,0.5,0.6,0.0,40.0,9.0,48.0,4.0,15,4.0,21.0,2.0,14.0,10,8.0,5.0,1.0,18.0,14,14.0,1.0,667.0,57.0,203.0,309.0,157.0,8.0,24.0,18.0,14.0,12.0,1,0,13,18,1,53.0,13.0,10.0
2021-08-06,19:00,Série A,Matchweek 15,Fri,Away,D,0,0,Sport Recife,0.8,1.4,61,,Raul,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,red_bull_bragantino,2021,13,4,20.5,7,7,0.9,411.0,504.0,8437.0,2461.0,0,0.5,0.4,2.0,48.0,10.0,37.0,10.0,25,8.0,24.0,0.0,16.0,10,6.0,8.0,2.0,13.0,9,21.0,0.0,619.0,71.0,179.0,285.0,161.0,17.0,22.0,14.0,16.0,14.0,1,0,14,17,1,54.0,14.0,13.0
2021-08-14,17:00,Série A,Matchweek 16,Sat,Home,L,1,2,Juventude,0.4,1.3,54,,Júlio César,4-3-3,4-2-3-1,Denis Ribeiro Serafim,Match Report,,red_bull_bragantino,2021,5,1,19.5,6,4,2.0,397.0,501.0,8302.0,2436.0,1,0.4,0.7,2.0,25.0,4.0,27.0,3.0,17,2.0,8.0,2.0,16.0,7,8.0,7.0,1.0,9.0,10,16.0,2.0,602.0,79.0,228.0,249.0,129.0,6.0,13.0,5.0,14.0,7.0,4,0,14,13,1,49.0,11.0,15.0
2021-08-23,20:00,Série A,Matchweek 17,Mon,Away,W,2,0,América (MG),0.7,0.9,49,,Fabrício Bruno,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,red_bull_bragantino,2021,10,3,20.1,3,3,0.2,375.0,480.0,7346.0,2269.0,2,0.3,0.3,2.0,29.0,6.0,22.0,12.0,11,0.0,19.0,3.0,25.0,15,16.0,9.0,0.0,20.0,16,33.0,0.0,614.0,97.0,281.0,255.0,85.0,7.0,14.0,14.0,16.0,6.0,0,0,15,14,2,62.0,13.0,5.0
2021-08-29,20:30,Série A,Matchweek 18,Sun,Home,D,1,1,Atlético Mineiro,0.4,2.3,34,,Leo Ortiz,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,red_bull_bragantino,2021,5,0,18.9,7,6,2.2,270.0,364.0,5318.0,1758.0,0,0.4,0.7,2.0,27.0,5.0,15.0,7.0,9,1.0,10.0,0.0,18.0,10,10.0,6.0,2.0,14.0,13,28.0,0.0,494.0,90.0,245.0,191.0,64.0,11.0,14.0,12.0,18.0,5.0,3,0,16,18,1,60.0,3.0,8.0
2021-09-11,19:00,Série A,Matchweek 20,Sat,Home,L,1,2,Chapecoense,1.5,2.1,55,,Leo Ortiz,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,,red_bull_bragantino,2021,11,4,22.5,6,4,2.0,464.0,543.0,9044.0,2980.0,0,0.6,0.6,3.0,50.0,9.0,40.0,7.0,17,3.0,22.0,1.0,7.0,3,3.0,2.0,2.0,16.0,23,18.0,0.0,638.0,69.0,227.0,284.0,134.0,9.0,24.0,14.0,8.0,7.0,4,1,17,11,2,45.0,10.0,13.0
2021-09-18,21:00,Série A,Matchweek 21,Sat,Away,D,1,1,Bahia,1.3,0.7,57,,Leo Ortiz,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,,red_bull_bragantino,2021,15,5,20.2,3,2,1.4,442.0,558.0,9160.0,3042.0,1,1.1,1.1,2.0,62.0,10.0,53.0,8.0,17,2.0,27.0,2.0,14.0,9,6.0,6.0,2.0,11.0,13,9.0,0.0,658.0,44.0,187.0,326.0,154.0,18.0,22.0,11.0,16.0,11.0,4,0,13,14,0,66.0,16.0,22.0
2021-09-26,16:00,Série A,Matchweek 22,Sun,Away,L,1,2,Fluminense,0.4,2.2,55,,Júlio César,4-2-3-1,4-3-3,Leandro Pedro Vuaden,Match Report,,red_bull_bragantino,2021,7,4,22.7,6,4,1.8,477.0,569.0,8527.0,2687.0,1,0.4,0.3,3.0,48.0,7.0,46.0,7.0,21,2.0,14.0,2.0,17.0,8,7.0,10.0,0.0,13.0,13,22.0,0.0,678.0,85.0,188.0,389.0,105.0,5.0,15.0,11.0,17.0,10.0,2,0,19,11,0,47.0,7.0,9.0
2021-10-02,19:00,Série A,Matchweek 23,Sat,Home,D,2,2,Corinthians,1.5,0.8,39,,Cleiton Schwengber,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,,red_bull_bragantino,2021,15,5,20.8,7,5,2.2,309.0,400.0,6448.0,2270.0,0,0.6,0.4,2.0,45.0,10.0,31.0,4.0,30,6.0,24.0,3.0,13.0,6,9.0,3.0,1.0,11.0,10,19.0,0.0,499.0,71.0,189.0,177.0,139.0,23.0,25.0,12.0,11.0,5.0,0,0,10,6,1,42.0,12.0,9.0
2021-10-06,20:30,Série A,Matchweek 24,Wed,Home,D,1,1,Flamengo,1.0,1.2,44,2708.0,Leo Ortiz,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,red_bull_bragantino,2021,13,4,19.7,3,2,1.4,275.0,375.0,6077.0,2593.0,1,1.0,0.9,1.0,25.0,13.0,23.0,10.0,21,10.0,25.0,2.0,11.0,3,8.0,2.0,1.0,8.0,14,11.0,1.0,469.0,47.0,182.0,181.0,111.0,17.0,19.0,9.0,16.0,10.0,1,0,13,19,1,52.0,7.0,15.0
2021-10-09,21:00,Série A,Matchweek 25,Sat,Away,W,4,2,Palmeiras,0.8,1.7,45,8884.0,Cleiton Schwengber,4-2-3-1,3-5-2,Rafael Traci,Match Report,,red_bull_bragantino,2021,12,6,20.1,6,4,1.8,325.0,416.0,6437.0,2456.0,4,0.8,1.0,1.0,26.0,11.0,25.0,6.0,14,3.0,22.0,7.0,19.0,8,13.0,4.0,2.0,10.0,11,30.0,0.0,541.0,85.0,218.0,224.0,107.0,10.0,15.0,13.0,20.0,12.0,2,0,15,13,0,60.0,16.0,13.0
2021-10-12,19:00,Série A,Matchweek 26,Tue,Home,W,1,0,Atl Goianiense,1.5,0.2,40,971.0,Leo Ortiz,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,red_bull_bragantino,2021,10,2,22.9,3,3,0.5,261.0,350.0,5814.0,2053.0,1,0.6,0.7,0.0,38.0,8.0,35.0,7.0,20,5.0,21.0,2.0,19.0,7,12.0,4.0,3.0,10.0,4,17.0,0.0,451.0,42.0,148.0,173.0,135.0,16.0,13.0,8.0,13.0,8.0,3,1,12,12,0,47.0,12.0,9.0
2021-10-17,18:15,Série A,Matchweek 27,Sun,Away,D,2,2,Ceará,1.4,1.5,41,4573.0,Fabrício Bruno,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,red_bull_bragantino,2021,19,6,24.5,8,7,1.7,255.0,364.0,5235.0,2344.0,2,1.2,0.9,2.0,22.0,10.0,17.0,8.0,11,1.0,28.0,3.0,14.0,7,10.0,4.0,0.0,12.0,14,30.0,0.0,513.0,85.0,214.0,198.0,106.0,9.0,13.0,16.0,22.0,6.0,7,0,14,13,0,50.0,8.0,15.0
2021-10-21,20:00,Série A,Matchweek 19,Thu,Away,D,1,1,Internacional,1.5,0.6,58,11026.0,Leo Ortiz,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,,red_bull_bragantino,2021,15,6,20.8,4,3,0.7,425.0,520.0,8606.0,2965.0,1,1.4,1.7,0.0,55.0,11.0,47.0,12.0,24,6.0,30.0,2.0,17.0,9,5.0,9.0,3.0,11.0,6,12.0,0.0,635.0,42.0,157.0,327.0,154.0,16.0,24.0,15.0,17.0,21.0,2,0,13,18,1,59.0,19.0,15.0
2021-10-24,18:15,Série A,Matchweek 28,Sun,Home,W,1,0,São Paulo,1.0,1.6,44,4345.0,Leo Ortiz,4-2-3-1,4-1-2-1-2,Felipe Fernandes de Lima,Match Report,,red_bull_bragantino,2021,16,5,20.0,4,4,0.9,307.0,389.0,6667.0,2718.0,1,0.7,0.6,2.0,30.0,12.0,28.0,18.0,13,3.0,29.0,2.0,12.0,5,6.0,5.0,1.0,12.0,14,20.0,0.0,501.0,61.0,167.0,196.0,143.0,18.0,15.0,13.0,18.0,7.0,3,0,14,18,1,44.0,14.0,15.0
2021-10-28,19:00,Série A,Matchweek 34,Thu,Home,W,3,0,Sport Recife,1.3,2.2,45,931.0,Leo Ortiz,4-4-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,,red_bull_bragantino,2021,16,3,19.9,4,4,1.2,342.0,426.0,6517.0,2328.0,2,1.2,1.0,1.0,39.0,14.0,21.0,5.0,18,8.0,29.0,4.0,16.0,10,3.0,12.0,1.0,12.0,10,28.0,0.0,545.0,82.0,204.0,204.0,145.0,18.0,13.0,14.0,10.0,9.0,3,0,17,14,0,44.0,7.0,10.0
2021-11-01,19:00,Série A,Matchweek 29,Mon,Away,L,0,1,Cuiabá,2.1,2.1,43,6428.0,Leo Ortiz,4-4-2,4-1-2-1-2,Jefferson Ferreira de Moraes,Match Report,,red_bull_bragantino,2021,12,8,18.2,6,5,1.6,324.0,398.0,6458.0,2183.0,0,0.8,0.5,1.0,23.0,11.0,23.0,2.0,10,2.0,24.0,0.0,15.0,9,11.0,4.0,0.0,11.0,14,26.0,0.0,507.0,86.0,202.0,215.0,94.0,10.0,16.0,9.0,19.0,10.0,3,0,16,7,1,41.0,15.0,16.0
2021-11-07,16:00,Série A,Matchweek 30,Sun,Home,L,0,2,Ath Paranaense,0.7,0.8,58,1701.0,Fabrício Bruno,4-2-3-1,3-4-3,Anderson Daronco,Match Report,,red_bull_bragantino,2021,11,3,24.2,5,3,1.8,409.0,515.0,8171.0,2645.0,0,0.6,0.7,1.0,52.0,9.0,33.0,12.0,26,5.0,19.0,0.0,11.0,8,6.0,5.0,0.0,5.0,6,9.0,1.0,601.0,45.0,206.0,231.0,171.0,20.0,21.0,18.0,17.0,11.0,2,0,16,25,1,48.0,6.0,13.0
2021-11-10,19:00,Série A,Matchweek 31,Wed,Away,L,0,2,Santos,1.1,1.7,58,9443.0,Fabrício Bruno,4-2-3-1,3-4-1-2,Leandro Pedro Vuaden,Match Report,,red_bull_bragantino,2021,14,3,18.5,5,3,2.0,429.0,541.0,8244.0,2732.0,0,1.1,1.0,1.0,45.0,13.0,43.0,7.0,30,7.0,28.0,0.0,24.0,12,14.0,7.0,3.0,3.0,13,13.0,0.0,652.0,50.0,184.0,299.0,177.0,18.0,20.0,23.0,26.0,13.0,1,0,10,10,0,59.0,18.0,13.0
2021-11-13,19:00,Série A,Matchweek 32,Sat,Home,W,3,0,Fortaleza,1.5,1.1,44,931.0,Leo Ortiz,4-2-3-1,3-4-1-2,Rafael Traci,Match Report,,red_bull_bragantino,2021,10,4,19.6,2,2,0.3,300.0,389.0,6219.0,2088.0,2,0.6,0.7,2.0,27.0,8.0,24.0,8.0,15,2.0,20.0,6.0,20.0,14,9.0,11.0,0.0,8.0,9,24.0,0.0,491.0,74.0,187.0,194.0,116.0,11.0,12.0,10.0,19.0,5.0,3,0,25,12,1,58.0,7.0,8.0
2021-11-16,18:00,Série A,Matchweek 33,Tue,Away,L,0,3,Grêmio,0.6,2.7,48,,Júlio César,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,red_bull_bragantino,2021,7,1,21.6,10,6,2.6,357.0,449.0,7163.0,2549.0,0,0.6,0.4,1.0,25.0,5.0,23.0,4.0,11,1.0,14.0,0.0,18.0,10,13.0,4.0,1.0,7.0,26,17.0,1.0,580.0,92.0,255.0,257.0,74.0,5.0,10.0,13.0,17.0,12.0,1,0,17,15,0,54.0,15.0,17.0
2021-11-27,19:30,Série A,Matchweek 36,Sat,Home,D,1,1,América (MG),0.5,1.0,50,2673.0,Leo Ortiz,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,,red_bull_bragantino,2021,11,5,23.6,3,2,1.1,304.0,403.0,6239.0,2605.0,1,0.4,0.5,1.0,33.0,8.0,35.0,4.0,19,6.0,21.0,2.0,9.0,7,4.0,5.0,0.0,14.0,17,18.0,0.0,524.0,49.0,164.0,234.0,135.0,13.0,17.0,13.0,29.0,7.0,3,0,21,13,0,53.0,10.0,8.0
2021-11-30,19:00,Série A,Matchweek 35,Tue,Away,L,0,1,Juventude,0.8,1.7,53,18413.0,Leo Ortiz,4-2-3-1,4-4-2,Felipe Fernandes de Lima,Match Report,,red_bull_bragantino,2021,13,0,21.1,2,1,0.6,334.0,428.0,7229.0,2592.0,0,0.6,0.9,5.0,47.0,8.0,35.0,9.0,24,4.0,24.0,0.0,18.0,11,5.0,8.0,5.0,10.0,14,12.0,0.0,522.0,44.0,133.0,234.0,159.0,17.0,16.0,13.0,14.0,10.0,3,0,25,15,2,42.0,11.0,12.0
2021-12-05,16:00,Série A,Matchweek 37,Sun,Away,L,3,4,Atlético Mineiro,2.5,1.6,39,61573.0,Fabrício Bruno,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,red_bull_bragantino,2021,18,11,20.6,6,2,2.2,320.0,393.0,6685.0,2264.0,1,1.7,1.2,1.0,39.0,12.0,31.0,8.0,17,3.0,26.0,3.0,20.0,12,9.0,7.0,4.0,8.0,15,17.0,2.0,511.0,57.0,162.0,234.0,124.0,14.0,20.0,23.0,18.0,5.0,2,0,10,4,0,47.0,10.0,5.0
2021-12-09,21:30,Série A,Matchweek 38,Thu,Home,W,1,0,Internacional,1.4,0.3,45,5339.0,Leo Ortiz,4-2-3-1,3-4-3,Braulio da Silva Machado,Match Report,,red_bull_bragantino,2021,23,4,20.5,1,1,0.0,316.0,414.0,6307.0,2292.0,1,1.1,0.9,2.0,54.0,17.0,34.0,6.0,18,4.0,39.0,2.0,16.0,10,6.0,8.0,2.0,7.0,14,17.0,0.0,540.0,31.0,144.0,267.0,143.0,27.0,21.0,19.0,24.0,11.0,3,0,23,26,3,64.0,14.0,12.0
2021-05-29,21:00,Série A,Matchweek 1,Sat,Away,D,0,0,São Paulo,1.9,0.8,30,,Nenê,4-2-3-1,3-5-2,Rodolpho Toski Marques,Match Report,,fluminense,2021,10,4,18.6,3,3,0.2,202.0,294.0,3675.0,1799.0,0,1.2,0.6,1.0,17.0,10.0,13.0,4.0,14,5.0,22.0,0.0,20.0,12,8.0,11.0,1.0,15.0,10,27.0,0.0,404.0,46.0,168.0,153.0,88.0,18.0,10.0,9.0,10.0,10.0,2,0,12,8,2,44.0,16.0,15.0
2021-06-06,11:00,Série A,Matchweek 2,Sun,Home,W,1,0,Cuiabá,0.8,0.8,45,,Fred,4-1-4-1,4-2-3-1,Edina Alves Batista,Match Report,,fluminense,2021,8,3,23.8,4,4,0.9,350.0,429.0,6367.0,2403.0,1,0.7,0.9,0.0,40.0,6.0,29.0,2.0,14,0.0,14.0,2.0,13.0,4,4.0,7.0,2.0,10.0,12,6.0,0.0,532.0,35.0,133.0,259.0,144.0,16.0,18.0,16.0,20.0,3.0,2,0,22,13,0,42.0,7.0,9.0
2021-06-13,20:30,Série A,Matchweek 3,Sun,Away,D,2,2,Red Bull Bragantino,2.0,2.0,53,,Nino,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,fluminense,2021,14,3,18.7,5,3,1.4,373.0,498.0,6003.0,2510.0,1,1.2,0.7,1.0,37.0,11.0,29.0,1.0,24,10.0,23.0,2.0,13.0,9,4.0,5.0,4.0,13.0,10,12.0,2.0,602.0,54.0,185.0,255.0,167.0,20.0,13.0,11.0,23.0,9.0,1,0,8,9,2,64.0,22.0,12.0
2021-06-17,19:00,Série A,Matchweek 4,Thu,Home,W,1,0,Santos,1.0,1.1,30,,Fred,4-3-3,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,fluminense,2021,9,4,17.1,8,8,1.6,187.0,285.0,3552.0,1515.0,0,0.8,1.1,1.0,25.0,8.0,9.0,2.0,12,2.0,15.0,2.0,17.0,11,13.0,4.0,0.0,12.0,11,27.0,1.0,386.0,53.0,139.0,171.0,82.0,14.0,11.0,15.0,13.0,4.0,4,0,14,8,1,51.0,14.0,14.0
2021-06-20,18:15,Série A,Matchweek 5,Sun,Away,D,1,1,Fortaleza,0.8,1.8,38,,Fred,4-2-3-1,3-4-1-2,Flavio Rodrigues De Souza,Match Report,,fluminense,2021,4,3,20.0,2,1,1.1,253.0,355.0,4150.0,2099.0,1,0.7,0.5,0.0,25.0,2.0,15.0,1.0,18,3.0,6.0,2.0,19.0,8,11.0,7.0,1.0,13.0,8,22.0,0.0,460.0,62.0,162.0,205.0,95.0,4.0,12.0,6.0,12.0,6.0,0,0,17,12,2,46.0,13.0,19.0
2021-06-23,19:00,Série A,Matchweek 6,Wed,Away,L,0,1,Atl Goianiense,0.4,1.5,51,,Fred,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,fluminense,2021,3,2,16.0,2,1,0.7,341.0,448.0,6239.0,1958.0,0,0.4,0.6,2.0,30.0,3.0,26.0,4.0,26,5.0,6.0,0.0,16.0,8,13.0,3.0,0.0,6.0,10,14.0,0.0,526.0,37.0,151.0,250.0,130.0,18.0,15.0,7.0,10.0,5.0,3,0,17,21,4,41.0,7.0,11.0
2021-06-27,16:00,Série A,Matchweek 7,Sun,Home,D,1,1,Corinthians,1.6,1.4,46,,Nino,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,fluminense,2021,15,5,19.0,4,3,1.1,402.0,487.0,5874.0,2063.0,1,0.9,0.9,2.0,34.0,11.0,37.0,1.0,24,8.0,28.0,2.0,16.0,12,8.0,5.0,3.0,10.0,8,16.0,0.0,586.0,37.0,135.0,322.0,136.0,12.0,14.0,16.0,12.0,5.0,3,1,14,11,1,49.0,9.0,8.0
2021-06-30,16:00,Série A,Matchweek 8,Wed,Home,L,1,4,Ath Paranaense,0.8,1.8,55,,Fred,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,fluminense,2021,12,4,18.2,5,1,1.7,472.0,571.0,8925.0,2860.0,1,0.8,0.9,2.0,41.0,9.0,25.0,4.0,30,9.0,22.0,2.0,14.0,8,6.0,6.0,2.0,12.0,8,11.0,0.0,651.0,37.0,188.0,348.0,120.0,12.0,16.0,9.0,9.0,7.0,1,0,16,15,1,47.0,5.0,17.0
2021-07-04,16:00,Série A,Matchweek 9,Sun,Away,W,1,0,Flamengo,2.1,1.3,34,,Fred,4-2-3-1,4-4-2,Luiz Flávio de Oliveira,Match Report,,fluminense,2021,11,5,14.4,4,4,0.5,230.0,326.0,4209.0,1955.0,1,1.9,1.0,1.0,25.0,9.0,15.0,3.0,19,5.0,17.0,2.0,21.0,11,11.0,8.0,2.0,17.0,7,22.0,0.0,460.0,75.0,210.0,152.0,106.0,19.0,16.0,14.0,12.0,18.0,1,0,15,10,2,58.0,10.0,15.0
2021-07-07,21:30,Série A,Matchweek 10,Wed,Home,D,0,0,Ceará,1.2,0.3,62,,Fred,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,fluminense,2021,16,5,19.6,2,2,0.0,429.0,528.0,7571.0,2618.0,0,0.9,0.4,2.0,32.0,10.0,29.0,4.0,13,4.0,27.0,0.0,15.0,7,9.0,5.0,1.0,10.0,7,12.0,0.0,628.0,35.0,184.0,319.0,134.0,20.0,21.0,12.0,20.0,5.0,2,0,24,21,2,53.0,15.0,20.0
2021-07-10,19:00,Série A,Matchweek 11,Sat,Away,W,2,1,Sport Recife,1.4,1.6,50,,Nenê,4-2-3-1,4-1-4-1,Antonio Dib Moraes de Sousa,Match Report,,fluminense,2021,13,9,19.0,3,2,2.0,417.0,500.0,6801.0,2540.0,2,1.2,1.1,5.0,47.0,10.0,37.0,2.0,18,3.0,22.0,3.0,16.0,8,9.0,5.0,2.0,9.0,13,17.0,0.0,610.0,35.0,152.0,309.0,153.0,31.0,13.0,10.0,13.0,2.0,3,0,13,16,3,46.0,12.0,11.0
2021-07-17,21:00,Série A,Matchweek 12,Sat,Home,L,0,1,Grêmio,0.8,1.2,56,,Egídio Pereira Júnior,4-2-3-1,4-4-2,Paulo Roberto Alves Júnior,Match Report,,fluminense,2021,10,2,21.1,1,0,1.0,501.0,583.0,8112.0,2321.0,0,0.6,0.6,2.0,29.0,7.0,28.0,3.0,13,3.0,19.0,0.0,16.0,11,9.0,4.0,3.0,5.0,2,17.0,0.0,677.0,58.0,179.0,382.0,123.0,13.0,19.0,15.0,20.0,4.0,1,0,13,12,0,44.0,8.0,17.0
2021-07-24,19:00,Série A,Matchweek 13,Sat,Away,L,0,1,Palmeiras,1.2,0.7,50,,Fred,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,fluminense,2021,9,2,16.4,1,1,0.4,449.0,522.0,7138.0,2378.0,0,0.8,1.2,0.0,36.0,5.0,27.0,2.0,25,5.0,11.0,0.0,17.0,10,6.0,10.0,1.0,11.0,8,15.0,0.0,630.0,55.0,176.0,321.0,138.0,16.0,14.0,14.0,22.0,7.0,2,0,9,13,1,47.0,4.0,16.0
2021-08-08,16:00,Série A,Matchweek 15,Sun,Away,L,0,1,América (MG),0.6,1.9,56,,Fred,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,fluminense,2021,7,2,16.0,7,6,2.2,397.0,518.0,6948.0,2423.0,0,0.4,0.3,2.0,33.0,6.0,24.0,2.0,20,8.0,13.0,0.0,19.0,8,14.0,5.0,0.0,13.0,7,13.0,1.0,622.0,59.0,224.0,300.0,106.0,10.0,17.0,10.0,22.0,8.0,2,0,13,16,1,52.0,14.0,16.0
2021-08-15,20:30,Série A,Matchweek 16,Sun,Away,L,2,4,Internacional,1.5,2.4,64,,Nino,4-3-1-2,4-4-2,Luiz Flávio de Oliveira,Match Report,,fluminense,2021,10,5,13.5,6,2,3.3,582.0,672.0,9722.0,3137.0,2,1.4,1.3,0.0,68.0,9.0,45.0,5.0,25,8.0,18.0,4.0,15.0,6,8.0,5.0,2.0,13.0,5,12.0,0.0,773.0,58.0,190.0,437.0,147.0,20.0,5.0,4.0,17.0,9.0,0,0,8,14,0,46.0,16.0,13.0
2021-08-23,20:00,Série A,Matchweek 17,Mon,Home,D,1,1,Atlético Mineiro,1.6,1.3,34,,Fred,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,fluminense,2021,8,2,22.3,7,6,1.1,264.0,343.0,4551.0,2056.0,0,0.7,0.5,2.0,17.0,6.0,16.0,2.0,18,6.0,18.0,2.0,13.0,4,5.0,7.0,1.0,17.0,16,23.0,0.0,461.0,76.0,191.0,193.0,88.0,8.0,22.0,14.0,18.0,9.0,3,0,16,15,2,58.0,10.0,6.0
