Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2022-07-03,16:00,Série B,Matchweek 16,Sun,Home,D,0,0,Sport Recife,53.0,60601.0,Juan Quintero,4-1-4-1,4-4-1-1,Luiz Flávio de Oliveira,Match Report,,vasco_da_gama,2022,14,2,
2022-07-09,16:30,Série B,Matchweek 17,Sat,Away,W,1,0,Criciúma,40.0,19219.0,Anderson Conceição,4-2-3-1,4-3-3,Leandro Pedro Vuaden,Match Report,,vasco_da_gama,2022,11,2,
2022-07-16,16:30,Série B,Matchweek 18,Sat,Away,L,1,3,Sampaio Corrêa,68.0,29280.0,Anderson Conceição,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,vasco_da_gama,2022,8,3,
2022-07-19,21:30,Série B,Matchweek 19,Tue,Home,D,1,1,Ituano,70.0,20508.0,Anderson Conceição,4-3-3,4-3-3,Rodolpho Toski Marques,Match Report,,vasco_da_gama,2022,11,5,
2022-07-23,16:30,Série B,Matchweek 20,Sat,Away,L,0,1,Vila Nova,69.0,11703.0,Nenê,4-2-3-1,4-4-1-1,Savio Pereira,Match Report,,vasco_da_gama,2022,10,2,
2022-07-28,19:00,Série B,Matchweek 21,Thu,Home,W,4,0,CRB,35.0,19997.0,Anderson Conceição,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,vasco_da_gama,2022,17,7,
2022-07-31,16:00,Série B,Matchweek 22,Sun,Home,D,0,0,Chapecoense,63.0,20918.0,Anderson Conceição,4-2-3-1,4-4-2,Douglas Marques das Flores,Match Report,,vasco_da_gama,2022,13,2,
2022-08-09,20:30,Série B,Matchweek 23,Tue,Away,L,1,3,Ponte Preta,41.0,8103.0,Anderson Conceição,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,vasco_da_gama,2022,14,4,
2022-08-13,11:00,Série B,Matchweek 24,Sat,Home,W,3,1,Tombense Futebol Clube,50.0,20903.0,Anderson Conceição,4-2-3-1,4-3-3,Leandro Pedro Vuaden,Match Report,,vasco_da_gama,2022,11,6,
2022-08-18,20:00,Série B,Matchweek 25,Thu,Away,L,0,2,CSA,67.0,12831.0,Anderson Conceição,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,vasco_da_gama,2022,11,2,
2022-08-28,16:00,Série B,Matchweek 26,Sun,Away,L,1,2,Bahia,42.0,48183.0,Anderson Conceição,4-4-2,4-2-3-1,Raphael Claus,Match Report,,vasco_da_gama,2022,4,0,
2022-08-31,19:00,Série B,Matchweek 27,Wed,Home,W,2,1,Guarani,36.0,19368.0,Anderson Conceição,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,vasco_da_gama,2022,13,3,
2022-09-03,16:30,Série B,Matchweek 28,Sat,Away,L,0,1,Brusque,55.0,4987.0,Anderson Conceição,4-2-3-1,4-2-2-2,Wilton Sampaio,Match Report,,vasco_da_gama,2022,12,2,
2022-09-11,16:00,Série B,Matchweek 29,Sun,Away,L,1,2,Grêmio,61.0,50886.0,Anderson Conceição,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,vasco_da_gama,2022,7,3,
2022-09-16,19:00,Série B,Matchweek 30,Fri,Home,W,4,1,Náutico,37.0,19152.0,Anderson Conceição,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,,vasco_da_gama,2022,13,5,
2022-09-21,21:00,Série B,Matchweek 31,Wed,Away,L,0,3,Cruzeiro,41.0,59204.0,Anderson Conceição,4-2-3-1,3-4-3,Flavio Rodrigues De Souza,Match Report,,vasco_da_gama,2022,7,0,
2022-09-29,21:30,Série B,Matchweek 32,Thu,Home,D,1,1,Londrina,48.0,19803.0,Anderson Conceição,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,,vasco_da_gama,2022,17,7,
2022-10-04,19:00,Série B,Matchweek 33,Tue,Away,W,3,2,Operário,65.0,5819.0,Anderson Conceição,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,vasco_da_gama,2022,20,7,
2022-10-08,18:30,Série B,Matchweek 34,Sat,Home,W,3,0,Novorizontino,51.0,20533.0,Anderson Conceição,4-2-2-2,4-2-3-1,Caio Max Augusto Vieira,Match Report,,vasco_da_gama,2022,11,4,
2022-10-16,16:00,Série B,Matchweek 35,Sun,Away,D,1,1,Sport Recife,37.0,19598.0,Anderson Conceição,4-4-2,4-4-2,Raphael Claus,Match Report,,vasco_da_gama,2022,8,3,
2022-10-22,16:30,Série B,Matchweek 36,Sat,Home,W,2,1,Criciúma,52.0,20342.0,Anderson Conceição,4-4-2,4-3-3,Wilton Sampaio,Match Report,,vasco_da_gama,2022,11,3,
2022-10-27,21:45,Série B,Matchweek 37,Thu,Home,L,2,3,Sampaio Corrêa,53.0,20111.0,Anderson Conceição,4-4-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,vasco_da_gama,2022,15,5,
2022-11-06,18:30,Série B,Matchweek 38,Sun,Away,W,1,0,Ituano,36.0,14322.0,Anderson Conceição,4-3-3,4-3-3,Wilton Sampaio,Match Report,,vasco_da_gama,2022,11,6,
2022-04-09,18:30,Série B,Matchweek 1,Sat,Away,L,0,1,Sport Recife,36.0,6834.0,Leandro Ferreira,4-3-3,4-3-3,Denis Ribeiro Serafim,Match Report,,sampaio_correa,2022,13,1,
2022-04-16,16:30,Série B,Matchweek 2,Sat,Home,D,1,1,Tombense Futebol Clube,62.0,1318.0,Leandro Ferreira,4-3-3,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,sampaio_correa,2022,14,3,
2022-04-23,18:30,Série B,Matchweek 3,Sat,Home,W,3,1,Brusque,41.0,1170.0,Leandro Ferreira,4-3-3,4-3-3,Paulo Henrique Schleinch Vollkopf,Match Report,,sampaio_correa,2022,19,3,
2022-04-26,21:30,Série B,Matchweek 4,Tue,Away,L,0,1,Bahia,52.0,9959.0,Joecio,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,sampaio_correa,2022,10,3,
2022-04-30,16:30,Série B,Matchweek 5,Sat,Home,D,1,1,Operário,52.0,2068.0,Joecio,4-2-3-1,4-3-3,Alexandre Vargas Tavares de Jesus,Match Report,,sampaio_correa,2022,14,5,
2022-05-09,20:00,Série B,Matchweek 6,Mon,Away,L,1,2,CRB,62.0,4909.0,Luiz Daniel,4-2-3-1,4-3-3,Heber Roberto Lopes,Match Report,,sampaio_correa,2022,18,5,
2022-05-14,18:30,Série B,Matchweek 7,Sat,Home,W,2,0,Vila Nova,43.0,2524.0,Eloir,4-2-3-1,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,sampaio_correa,2022,20,8,
2022-05-22,11:00,Série B,Matchweek 8,Sun,Away,L,0,2,Cruzeiro,29.0,58397.0,Eloir,4-2-2-2,3-4-3,Jefferson Ferreira de Moraes,Match Report,,sampaio_correa,2022,6,1,
2022-05-28,19:00,Série B,Matchweek 9,Sat,Home,W,2,1,Guarani,32.0,2904.0,Eloir,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,sampaio_correa,2022,18,4,
2022-06-04,16:30,Série B,Matchweek 10,Sat,Away,D,0,0,Novorizontino,35.0,1555.0,Eloir,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,sampaio_correa,2022,10,4,
2022-06-07,20:30,Série B,Matchweek 11,Tue,Away,L,1,3,Criciúma,50.0,8879.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,sampaio_correa,2022,12,4,
2022-06-10,19:00,Série B,Matchweek 12,Fri,Home,W,2,0,Náutico,44.0,2105.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,sampaio_correa,2022,20,7,
2022-06-18,11:00,Série B,Matchweek 13,Sat,Away,L,0,2,Grêmio,45.0,29226.0,Leandro Ferreira,4-4-2,3-4-3,André Luiz de Freitas Castro,Match Report,,sampaio_correa,2022,11,1,
2022-06-23,21:30,Série B,Matchweek 14,Thu,Away,D,0,0,Ponte Preta,37.0,2216.0,Leandro Ferreira,4-2-3-1,3-4-3,Diego Pombo Lopez,Match Report,,sampaio_correa,2022,13,5,
2022-06-27,20:00,Série B,Matchweek 15,Mon,Home,W,2,0,CSA,41.0,519.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,sampaio_correa,2022,18,4,
2022-07-01,19:00,Série B,Matchweek 16,Fri,Away,L,1,3,Chapecoense,55.0,3379.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,sampaio_correa,2022,15,2,
2022-07-09,18:30,Série B,Matchweek 17,Sat,Home,W,2,0,Ituano,50.0,1727.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,sampaio_correa,2022,12,4,
2022-07-16,16:30,Série B,Matchweek 18,Sat,Home,W,3,1,Vasco da Gama,32.0,29280.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,sampaio_correa,2022,13,3,
2022-07-19,19:00,Série B,Matchweek 19,Tue,Away,L,0,1,Londrina,63.0,772.0,Leandro Ferreira,4-2-3-1,4-4-2,Rodrigo José Pereira de Lima,Match Report,,sampaio_correa,2022,10,2,
2022-07-22,21:30,Série B,Matchweek 20,Fri,Home,W,4,1,Sport Recife,38.0,3140.0,Leandro Ferreira,4-2-3-1,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,,sampaio_correa,2022,14,7,
2022-07-29,21:30,Série B,Matchweek 21,Fri,Away,L,0,3,Tombense Futebol Clube,46.0,646.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,sampaio_correa,2022,13,3,
2022-08-04,19:00,Série B,Matchweek 22,Thu,Away,D,1,1,Brusque,39.0,3532.0,Leandro Ferreira,4-2-3-1,4-3-3,Leonílson Fernandes T. Filho,Match Report,,sampaio_correa,2022,16,4,
2022-08-09,21:30,Série B,Matchweek 23,Tue,Home,W,2,0,Bahia,37.0,2169.0,Leandro Ferreira,4-2-3-1,4-4-2,Jose Mendonca da Silva Junior,Match Report,,sampaio_correa,2022,12,7,
2022-08-13,11:00,Série B,Matchweek 24,Sat,Away,D,1,1,Operário,42.0,3543.0,Joecio,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,sampaio_correa,2022,13,7,
2022-08-20,19:00,Série B,Matchweek 25,Sat,Home,L,1,2,CRB,48.0,3708.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,sampaio_correa,2022,13,2,
2022-08-25,19:00,Série B,Matchweek 26,Thu,Away,D,0,0,Vila Nova,41.0,3459.0,Leandro Ferreira,4-2-3-1,4-3-3,Leandro Pedro Vuaden,Match Report,,sampaio_correa,2022,8,1,
2022-08-30,19:00,Série B,Matchweek 27,Tue,Home,D,1,1,Cruzeiro,32.0,16318.0,Leandro Ferreira,4-3-3,3-4-3,Edina Alves Batista,Match Report,,sampaio_correa,2022,7,3,
2022-09-03,16:30,Série B,Matchweek 28,Sat,Away,L,0,3,Guarani,51.0,3970.0,Leandro Ferreira,4-3-3,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,sampaio_correa,2022,18,4,
2022-09-07,21:30,Série B,Matchweek 29,Wed,Home,W,2,1,Novorizontino,64.0,1530.0,Leandro Ferreira,4-2-3-1,4-3-3,Antonio Dib Moraes de Sousa,Match Report,,sampaio_correa,2022,20,6,
2022-09-17,19:00,Série B,Matchweek 30,Sat,Home,D,1,1,Criciúma,39.0,5379.0,Leandro Ferreira,4-2-3-1,4-3-3,Ivan da Silva Guimarães Jr.,Match Report,,sampaio_correa,2022,10,3,
2022-09-23,19:00,Série B,Matchweek 31,Fri,Away,W,3,1,Náutico,42.0,15314.0,Eloir,4-2-3-1,4-3-3,Dyorgines José Padovani Andrade,Match Report,,sampaio_correa,2022,17,6,
2022-09-30,19:00,Série B,Matchweek 32,Fri,Home,W,2,1,Grêmio,32.0,15020.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,sampaio_correa,2022,8,4,
2022-10-03,20:00,Série B,Matchweek 33,Mon,Home,W,2,1,Ponte Preta,38.0,5380.0,Leandro Ferreira,4-2-3-1,3-4-1-2,Savio Pereira,Match Report,,sampaio_correa,2022,11,4,
2022-10-07,21:30,Série B,Matchweek 34,Fri,Away,D,0,0,CSA,41.0,7969.0,Eloir,4-2-3-1,4-3-3,Dyorgines José Padovani Andrade,Match Report,,sampaio_correa,2022,9,3,
2022-10-11,21:30,Série B,Matchweek 35,Tue,Home,W,2,1,Chapecoense,49.0,15020.0,Leandro Ferreira,4-2-3-1,4-4-2,Anderson Daronco,Match Report,,sampaio_correa,2022,14,4,
2022-10-22,16:30,Série B,Matchweek 36,Sat,Away,L,0,1,Ituano,42.0,1855.0,Leandro Ferreira,4-2-3-1,4-2-3-1,Rafael Rodrigo Klein,Match Report,,sampaio_correa,2022,14,1,
2022-10-27,21:45,Série B,Matchweek 37,Thu,Away,W,3,2,Vasco da Gama,47.0,20111.0,Leandro Ferreira,4-2-3-1,4-4-2,Jean Pierre Goncalves Lima,Match Report,,sampaio_correa,2022,14,7,
2022-11-05,18:00,Série B,Matchweek 38,Sat,Home,W,2,1,Londrina,44.0,3547.0,Eloir,4-2-3-1,4-2-3-1,Felipe da Silva Gonçalves Paludo,Match Report,,sampaio_correa,2022,20,9,
2022-04-09,16:00,Série B,Matchweek 1,Sat,Away,D,1,1,Chapecoense,49.0,2463.0,Rafael Pereira,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,ituano,2022,15,3,
2022-04-16,16:00,Série B,Matchweek 2,Sat,Home,D,0,0,CSA,41.0,1514.0,Mario Sergio,4-1-4-1,3-4-3,Fabio Augusto de Sá Junior,Match Report,,ituano,2022,17,6,
2022-04-23,19:00,Série B,Matchweek 3,Sat,Home,W,3,1,Vila Nova,45.0,1131.0,Rafael Pereira,4-1-3-2,4-2-3-1,Denis Ribeiro Serafim,Match Report,,ituano,2022,14,5,
2022-04-26,19:00,Série B,Matchweek 4,Tue,Away,L,0,1,Sport Recife,36.0,8455.0,Rafael Pereira,4-1-3-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,,ituano,2022,10,4,
2022-04-29,21:30,Série B,Matchweek 5,Fri,Home,W,1,0,Bahia,35.0,2025.0,Lucas,4-2-3-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,,ituano,2022,7,3,
2022-05-07,19:00,Série B,Matchweek 6,Sat,Away,L,1,2,Novorizontino,48.0,1365.0,Rafael Pereira,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,ituano,2022,11,5,
2022-05-16,20:00,Série B,Matchweek 7,Mon,Home,D,1,1,Grêmio,47.0,5460.0,Rafael Pereira,4-2-3-1,4-3-3,Savio Pereira,Match Report,,ituano,2022,18,4,
2022-05-21,11:00,Série B,Matchweek 8,Sat,Away,L,2,3,Operário,29.0,2945.0,Jorge Roa Jiménez,4-3-3,4-4-2,Felipe Fernandes de Lima,Match Report,,ituano,2022,16,5,
2022-05-26,21:30,Série B,Matchweek 9,Thu,Home,D,0,0,Náutico,53.0,1245.0,Rafael Pereira,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,ituano,2022,11,4,
2022-06-04,19:00,Série B,Matchweek 10,Sat,Away,L,1,2,Tombense Futebol Clube,36.0,353.0,Lucas,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,ituano,2022,7,2,
2022-06-07,20:30,Série B,Matchweek 11,Tue,Home,L,1,2,Ponte Preta,51.0,1584.0,Rafael Pereira,4-2-3-1,4-3-3,Jean Pierre Goncalves Lima,Match Report,,ituano,2022,15,4,
2022-06-11,11:00,Série B,Matchweek 12,Sat,Away,W,1,0,Brusque,25.0,3533.0,Rafael Pereira,5-3-2,4-2-3-1,Diego Pombo Lopez,Match Report,,ituano,2022,13,2,
2022-06-17,21:30,Série B,Matchweek 13,Fri,Away,D,1,1,CRB,33.0,4263.0,Rafael Pereira,5-3-2,3-4-3,Maguielson Lima Barbosa,Match Report,,ituano,2022,15,6,
2022-06-28,21:30,Série B,Matchweek 15,Tue,Away,W,2,0,Guarani,35.0,1665.0,Rafael Pereira,5-3-2,4-3-3,Braulio da Silva Machado,Match Report,,ituano,2022,14,5,
2022-07-02,16:00,Série B,Matchweek 16,Sat,Home,L,1,2,Criciúma,52.0,1578.0,Rafael Pereira,3-5-2,4-3-3,Diego Pombo Lopez,Match Report,,ituano,2022,15,7,
2022-07-05,19:00,Série B,Matchweek 14,Tue,Home,D,1,1,Cruzeiro,30.0,5890.0,Rafael Pereira,3-4-1-2,3-4-3,Bruno Arleu de Araujo,Match Report,,ituano,2022,13,6,
2022-07-09,18:30,Série B,Matchweek 17,Sat,Away,L,0,2,Sampaio Corrêa,50.0,1727.0,Rafael Pereira,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,ituano,2022,14,1,
2022-07-16,11:00,Série B,Matchweek 18,Sat,Home,D,0,0,Londrina,57.0,1666.0,Rafael Pereira,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,ituano,2022,10,5,
2022-07-19,21:30,Série B,Matchweek 19,Tue,Away,D,1,1,Vasco da Gama,30.0,20508.0,Rafael Pereira,4-3-3,4-3-3,Rodolpho Toski Marques,Match Report,,ituano,2022,9,4,
2022-07-23,19:00,Série B,Matchweek 20,Sat,Home,W,1,0,Chapecoense,42.0,1786.0,Rafael Pereira,4-3-3,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,ituano,2022,16,3,
2022-07-30,20:30,Série B,Matchweek 21,Sat,Away,W,3,1,CSA,44.0,7786.0,Rafael Pereira,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,ituano,2022,8,4,
2022-08-05,19:00,Série B,Matchweek 22,Fri,Away,D,1,1,Vila Nova,46.0,5158.0,Rafael Pereira,4-3-3,4-4-1-1,Rodrigo José Pereira de Lima,Match Report,,ituano,2022,13,2,
2022-08-09,19:00,Série B,Matchweek 23,Tue,Home,W,4,1,Sport Recife,34.0,1641.0,Rafael Pereira,4-2-3-1,4-4-2,Paulo Roberto Alves Júnior,Match Report,,ituano,2022,8,5,
2022-08-12,21:30,Série B,Matchweek 24,Fri,Away,L,0,2,Bahia,44.0,25648.0,Lucas,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,,ituano,2022,10,2,
2022-08-19,19:00,Série B,Matchweek 25,Fri,Home,W,1,0,Novorizontino,42.0,1083.0,Rafael Pereira,4-2-3-1,4-3-3,Marielson Alves Silva,Match Report,,ituano,2022,11,2,
2022-08-26,19:00,Série B,Matchweek 26,Fri,Away,W,1,0,Grêmio,39.0,13734.0,Rafael Pereira,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,ituano,2022,15,2,
2022-08-30,20:30,Série B,Matchweek 27,Tue,Home,D,0,0,Operário,59.0,1052.0,Rafael Pereira,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,ituano,2022,22,8,
2022-09-02,19:00,Série B,Matchweek 28,Fri,Away,L,0,2,Náutico,55.0,9725.0,Lucas,4-3-3,4-3-3,Marcelo de Lima Henrique,Match Report,,ituano,2022,24,6,
2022-09-10,11:00,Série B,Matchweek 29,Sat,Home,W,3,0,Tombense Futebol Clube,49.0,1384.0,Rafael Pereira,4-3-3,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,ituano,2022,9,3,
2022-09-13,21:30,Série B,Matchweek 30,Tue,Away,D,1,1,Ponte Preta,41.0,3427.0,Rafael Pereira,4-3-1-2,4-3-1-2,Rafael Rodrigo Klein,Match Report,,ituano,2022,8,1,
2022-09-24,11:00,Série B,Matchweek 31,Sat,Home,W,2,0,Brusque,43.0,1627.0,Rafael Pereira,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,ituano,2022,13,5,
2022-10-01,18:30,Série B,Matchweek 32,Sat,Home,W,1,0,CRB,49.0,1518.0,Rafael Pereira,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,ituano,2022,15,3,
2022-10-05,21:30,Série B,Matchweek 33,Wed,Away,D,1,1,Cruzeiro,33.0,56889.0,Rafael Pereira,5-4-1,4-3-3,Marielson Alves Silva,Match Report,,ituano,2022,7,2,
2022-10-08,18:30,Série B,Matchweek 34,Sat,Home,W,2,1,Guarani,51.0,3286.0,Rafael Pereira,4-3-1-2,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,ituano,2022,7,3,
2022-10-15,19:00,Série B,Matchweek 35,Sat,Away,L,0,3,Criciúma,48.0,8761.0,Rafael Pereira,4-3-3,4-3-3,André Luiz de Freitas Castro,Match Report,,ituano,2022,5,2,
2022-10-22,16:30,Série B,Matchweek 36,Sat,Home,W,1,0,Sampaio Corrêa,58.0,1855.0,Rafael Pereira,4-2-3-1,4-2-3-1,Rafael Rodrigo Klein,Match Report,,ituano,2022,11,5,
2022-10-28,19:00,Série B,Matchweek 37,Fri,Away,W,2,0,Londrina,37.0,2968.0,Rafael Pereira,4-4-2◆,4-2-3-1,Braulio da Silva Machado,Match Report,,ituano,2022,13,5,
2022-11-06,18:30,Série B,Matchweek 38,Sun,Home,L,0,1,Vasco da Gama,64.0,14322.0,Rafael Pereira,4-3-3,4-3-3,Wilton Sampaio,Match Report,,ituano,2022,22,6,
2022-04-09,18:30,Série B,Matchweek 1,Sat,Home,W,1,0,Sampaio Corrêa,64.0,6834.0,Rafael Thyere,4-3-3,4-3-3,Denis Ribeiro Serafim,Match Report,,sport_recife,2022,11,4,
2022-04-16,18:30,Série B,Matchweek 2,Sat,Away,D,0,0,Guarani,45.0,3213.0,José Sabino,4-4-2,4-4-2,Alisson Sidnei Furtado,Match Report,,sport_recife,2022,7,1,
2022-04-23,11:00,Série B,Matchweek 3,Sat,Away,D,1,1,Criciúma,54.0,11018.0,Rafael Thyere,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,,sport_recife,2022,14,6,
2022-04-26,19:00,Série B,Matchweek 4,Tue,Home,W,1,0,Ituano,64.0,8455.0,Rafael Thyere,4-2-3-1,4-1-3-2,Marcelo de Lima Henrique,Match Report,,sport_recife,2022,13,1,
2022-04-30,16:00,Série B,Matchweek 5,Sat,Away,L,0,1,CSA,51.0,5914.0,Rafael Thyere,4-3-3,4-3-3,Paulo Roberto Alves Júnior,Match Report,,sport_recife,2022,5,1,
2022-05-06,21:30,Série B,Matchweek 6,Fri,Home,W,2,0,Tombense Futebol Clube,65.0,10067.0,Rafael Thyere,4-3-3,4-2-3-1,Edina Alves Batista,Match Report,,sport_recife,2022,21,3,
2022-05-13,21:30,Série B,Matchweek 7,Fri,Away,W,1,0,Chapecoense,45.0,3402.0,Rafael Thyere,4-3-3,4-2-3-1,André Luiz de Freitas Castro,Match Report,,sport_recife,2022,9,2,
2022-05-17,21:30,Série B,Matchweek 8,Tue,Away,D,0,0,Novorizontino,50.0,1084.0,Rafael Thyere,4-3-3,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,sport_recife,2022,7,2,
2022-05-24,19:00,Série B,Matchweek 9,Tue,Home,L,0,1,CRB,61.0,2125.0,Rafael Thyere,4-3-3,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,sport_recife,2022,18,5,
2022-06-02,21:30,Série B,Matchweek 10,Thu,Home,W,2,1,Ponte Preta,55.0,3051.0,Rafael Thyere,4-3-3,4-3-3,André Luiz de Freitas Castro,Match Report,,sport_recife,2022,16,4,
2022-06-08,21:30,Série B,Matchweek 11,Wed,Away,L,0,1,Bahia,49.0,27160.0,Rafael Thyere,4-2-2-2,4-1-3-2,Braulio da Silva Machado,Match Report,,sport_recife,2022,14,3,
2022-06-13,20:00,Série B,Matchweek 12,Mon,Home,D,0,0,Grêmio,58.0,16504.0,Rafael Thyere,4-4-2,3-4-3,Wilton Sampaio,Match Report,,sport_recife,2022,18,3,
2022-06-18,18:30,Série B,Matchweek 13,Sat,Away,D,1,1,Náutico,46.0,6011.0,Rafael Thyere,4-4-1-1,3-5-2,Wagner do Nascimento Magalhães,Match Report,,sport_recife,2022,14,4,
2022-06-25,18:30,Série B,Matchweek 14,Sat,Home,D,0,0,Brusque,63.0,10586.0,José Sabino,4-4-1-1,4-3-3,Edina Alves Batista,Match Report,,sport_recife,2022,23,6,
2022-06-28,21:30,Série B,Matchweek 15,Tue,Away,L,1,2,Cruzeiro,42.0,39032.0,Rafael Thyere,4-4-1-1,3-4-3,Leandro Pedro Vuaden,Match Report,,sport_recife,2022,7,3,
2022-07-03,16:00,Série B,Matchweek 16,Sun,Away,D,0,0,Vasco da Gama,47.0,60601.0,Rafael Thyere,4-4-1-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,,sport_recife,2022,10,5,
2022-07-09,16:00,Série B,Matchweek 17,Sat,Home,W,2,0,Londrina,49.0,16891.0,Rafael Thyere,4-2-3-1,4-3-3,Douglas Marques das Flores,Match Report,,sport_recife,2022,10,3,
2022-07-14,18:30,Série B,Matchweek 18,Thu,Away,D,0,0,Operário,56.0,3149.0,Rafael Thyere,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,sport_recife,2022,21,4,
2022-07-18,20:00,Série B,Matchweek 19,Mon,Home,D,0,0,Vila Nova,74.0,15518.0,Rafael Thyere,4-2-3-1,4-2-3-1,Maguielson Lima Barbosa,Match Report,,sport_recife,2022,15,3,
2022-07-22,21:30,Série B,Matchweek 20,Fri,Away,L,1,4,Sampaio Corrêa,63.0,3140.0,Sander,4-1-4-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,sport_recife,2022,9,2,
2022-07-28,21:30,Série B,Matchweek 21,Thu,Home,W,2,1,Guarani,40.0,15011.0,José Sabino,4-1-4-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,sport_recife,2022,11,4,
2022-08-02,21:30,Série B,Matchweek 22,Tue,Home,D,1,1,Criciúma,60.0,17189.0,José Sabino,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,sport_recife,2022,13,3,
2022-08-09,19:00,Série B,Matchweek 23,Tue,Away,L,1,4,Ituano,66.0,1641.0,José Sabino,4-4-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,sport_recife,2022,17,3,
2022-08-13,16:00,Série B,Matchweek 24,Sat,Home,W,4,0,CSA,70.0,30445.0,José Sabino,4-4-2,3-4-1-2,Jose Mendonca da Silva Junior,Match Report,,sport_recife,2022,24,7,
2022-08-18,21:30,Série B,Matchweek 25,Thu,Away,L,0,1,Tombense Futebol Clube,59.0,898.0,José Sabino,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,,sport_recife,2022,14,1,
2022-08-23,21:30,Série B,Matchweek 26,Tue,Home,W,1,0,Chapecoense,52.0,15128.0,José Sabino,4-4-2,4-1-4-1,Felipe Fernandes de Lima,Match Report,,sport_recife,2022,14,3,
2022-08-30,20:30,Série B,Matchweek 27,Tue,Home,W,1,0,Novorizontino,61.0,19188.0,José Sabino,4-3-3,4-3-3,Rafael Rodrigo Klein,Match Report,,sport_recife,2022,21,8,
2022-09-03,17:00,Série B,Matchweek 28,Sat,Away,L,0,2,CRB,64.0,6883.0,José Sabino,4-3-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,,sport_recife,2022,15,2,
