Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Léo Matos,br BRA,DF,35.0,18,15,1264.0,14.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.14,0.07,0.21,0.14,0.21,Matches,vasco_da_gama,2022
Gabriel Dias,br BRA,DF,27.0,14,14,975.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Danilo Boza,br BRA,DF,23.0,17,13,1249.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Marlon Gomes,br BRA,MF,18.0,18,12,937.0,10.4,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.19,0.19,0.38,0.19,0.38,Matches,vasco_da_gama,2022
Eguinaldo,br BRA,"MF,FW",17.0,18,10,935.0,10.4,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.29,0.1,0.39,0.29,0.39,Matches,vasco_da_gama,2022
Alex Teixeira,br BRA,"MF,FW",32.0,15,8,787.0,8.7,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches,vasco_da_gama,2022
Zé Gabriel,br BRA,MF,23.0,10,6,522.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Getúlio,br BRA,"FW,MF",24.0,14,6,487.0,5.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.37,0.18,0.37,Matches,vasco_da_gama,2022
Carlos Palacios,cl CHI,MF,21.0,24,5,717.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.13,0.13,0.25,0.13,0.25,Matches,vasco_da_gama,2022
Erick,br BRA,"MF,FW",25.0,14,4,515.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,vasco_da_gama,2022
Weverton,br BRA,"DF,MF",22.0,12,4,473.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Matheus Ribeiro,br BRA,DF,28.0,5,4,380.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,vasco_da_gama,2022
Paulo Victor,br BRA,"DF,MF",20.0,6,4,254.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.35,0.0,0.35,Matches,vasco_da_gama,2022
Riquelme,br BRA,DF,19.0,6,3,247.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Matheus Barbosa,br BRA,MF,27.0,11,2,258.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Bruno Nazário,br BRA,MF,26.0,5,2,128.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Juninho,br BRA,MF,21.0,13,1,335.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Bruno Tubarão,br BRA,MF,26.0,10,1,277.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,vasco_da_gama,2022
Fábio,br BRA,FW,24.0,9,1,240.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches,vasco_da_gama,2022
Luiz Henrique,br BRA,DF,22.0,6,1,124.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.73,Matches,vasco_da_gama,2022
Alexander,br BRA,GK,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Halls,br BRA,GK,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Miranda,br BRA,DF,22.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Zé Vitor,br BRA,DF,19.0,4,0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Lucas Parente,br BRA,MF,21.0,3,0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Zé Vitor,br BRA,FW,23.0,3,0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Vinícius Paiva,br BRA,MF,20.0,3,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Matheus Cirilo,br BRA,FW,20.0,2,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Vitinho,br BRA,MF,22.0,1,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Isaque,br BRA,MF,24.0,2,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Martín Sarrafiore,ar ARG,MF,24.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Jhon Jairo Sánchez,ec ECU,MF,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2022
Cadu,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches,vasco_da_gama,2022
Fintelman,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,vasco_da_gama,2022
Erick Marcus,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches,vasco_da_gama,2022
Ulisses,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches,vasco_da_gama,2022
Squad Total,,,27.4,38,418,3420.0,38.0,46.0,26.0,72.0,40.0,6.0,6.0,102.0,4.0,1.21,0.68,1.89,1.05,1.74,,vasco_da_gama,2022
Opponent Total,,,28.0,38,418,3420.0,38.0,34.0,23.0,57.0,34.0,0.0,1.0,96.0,2.0,0.89,0.61,1.5,0.89,1.5,,vasco_da_gama,2022
André Luiz,br BRA,MF,26.0,35,35,2905.0,32.3,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.09,0.06,0.15,0.09,0.15,Matches,sampaio_correa,2022
Matheusinho,br BRA,DF,23.0,34,34,2907.0,32.3,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches,sampaio_correa,2022
Gabriel Poveda,br BRA,FW,23.0,37,33,2894.0,32.2,19.0,2.0,21.0,14.0,5.0,6.0,2.0,0.0,0.59,0.06,0.65,0.44,0.5,Matches,sampaio_correa,2022
Ygor Catatau,br BRA,"MF,FW",26.0,33,31,2505.0,27.8,9.0,5.0,14.0,9.0,0.0,0.0,3.0,0.0,0.32,0.18,0.5,0.32,0.5,Matches,sampaio_correa,2022
Rafael Vila,br BRA,MF,33.0,32,30,2259.0,25.1,3.0,3.0,6.0,3.0,0.0,0.0,12.0,0.0,0.12,0.12,0.24,0.12,0.24,Matches,sampaio_correa,2022
Allan Godói,br BRA,DF,28.0,29,29,2609.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,sampaio_correa,2022
Leandro Ferreira,br BRA,MF,35.0,32,27,2197.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Pimentinha,br BRA,"MF,FW",34.0,28,26,2218.0,24.6,2.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,0.08,0.24,0.32,0.08,0.32,Matches,sampaio_correa,2022
Luiz Daniel,br BRA,GK,28.0,23,23,2070.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,sampaio_correa,2022
Nilson,br BRA,DF,30.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Pará,br BRA,DF,34.0,21,18,1522.0,16.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.06,0.12,0.18,0.06,0.18,Matches,sampaio_correa,2022
Lucas Hipólito,br BRA,DF,26.0,27,16,1577.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,sampaio_correa,2022
Joecio,br BRA,DF,36.0,17,14,1263.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,sampaio_correa,2022
Lucas Araujo,br BRA,MF,22.0,28,9,1013.0,11.3,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.09,0.18,0.27,0.09,0.27,Matches,sampaio_correa,2022
Eloir,br BRA,MF,34.0,25,9,985.0,10.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,sampaio_correa,2022
Gabriel Batista,br BRA,GK,23.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Mauricio,br BRA,"DF,MF",23.0,23,8,822.0,9.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,sampaio_correa,2022
Gabriel Furtado,br BRA,"DF,MF",22.0,8,6,603.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Renatinho,br BRA,"MF,FW",30.0,19,6,545.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,sampaio_correa,2022
Paulo Sérgio,br BRA,DF,32.0,7,6,471.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,sampaio_correa,2022
Matheus Inacio,br BRA,GK,29.0,5,5,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Eron,br BRA,FW,23.0,12,5,397.0,4.4,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.23,0.0,0.23,0.0,0.0,Matches,sampaio_correa,2022
Léo Tocantins,br BRA,MF,22.0,14,4,575.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Nadson Mesquita,br BRA,MF,22.0,11,4,466.0,5.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.19,0.39,0.58,0.19,0.58,Matches,sampaio_correa,2022
João Victor,br BRA,DF,26.0,4,4,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Wesley Pionteck Souza,br BRA,"MF,FW",25.0,8,2,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Pedro Costa,br BRA,DF,28.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Pedro Carrerrtte,br BRA,DF,23.0,3,2,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Thiago Ennes,br BRA,DF,25.0,6,1,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Matheus Poletine,br BRA,GK,26.0,2,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Rafael Costa,br BRA,FW,34.0,26,0,282.0,3.1,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.28,0.0,1.28,1.28,1.28,Matches,sampaio_correa,2022
Warley,br BRA,MF,22.0,3,0,103.0,1.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.75,0.0,1.75,Matches,sampaio_correa,2022
Nádson,br BRA,"FW,MF",32.0,3,0,101.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.0,0.89,Matches,sampaio_correa,2022
Bolota Soares,br BRA,MF,24.0,5,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Andrey,br BRA,MF,21.0,6,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Wesley,br BRA,MF,26.0,2,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
William Fernandes,br BRA,FW,23.0,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2022
Otavio Ataide,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,sampaio_correa,2022
Carlos Eduardo,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,sampaio_correa,2022
Gabriel Popó,br BRA,FW,23.0,0,0,,,,,,,,,,,,,,,,Matches,sampaio_correa,2022
Mauro Silva,br BRA,FW,27.0,0,0,,,,,,,,,,,,,,,,Matches,sampaio_correa,2022
Yann,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches,sampaio_correa,2022
Squad Total,,,28.6,38,418,3420.0,38.0,47.0,37.0,84.0,41.0,6.0,7.0,69.0,1.0,1.24,0.97,2.21,1.08,2.05,,sampaio_correa,2022
Opponent Total,,,27.8,38,418,3420.0,38.0,40.0,28.0,68.0,35.0,5.0,8.0,77.0,2.0,1.05,0.74,1.79,0.92,1.66,,sampaio_correa,2022
Rafael Pereira,br BRA,"DF,MF",37.0,33,33,2381.0,26.5,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,ituano,2022
Lucas,br BRA,MF,33.0,33,30,2702.0,30.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,ituano,2022
Bernardo Schappo,br BRA,DF,22.0,29,27,2424.0,26.9,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,ituano,2022
Kaio Mendes,br BRA,"MF,DF",26.0,33,26,2130.0,23.7,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.08,0.08,0.17,0.08,0.17,Matches,ituano,2022
Caíque de Jesus Gonçalves,br BRA,MF,26.0,27,25,2110.0,23.4,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,ituano,2022
Aylon,br BRA,"FW,MF",29.0,31,25,1857.0,20.6,6.0,1.0,7.0,6.0,0.0,1.0,6.0,0.0,0.29,0.05,0.34,0.29,0.34,Matches,ituano,2022
Rafael Elias,br BRA,FW,22.0,22,22,1731.0,19.2,10.0,0.0,10.0,8.0,2.0,3.0,6.0,0.0,0.52,0.0,0.52,0.42,0.42,Matches,ituano,2022
Lucas Dias,br BRA,DF,26.0,25,20,1895.0,21.1,2.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,0.09,0.0,0.09,0.09,0.09,Matches,ituano,2022
Roberto Heuchayer,br BRA,DF,31.0,24,20,1709.0,19.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.05,0.16,0.21,0.05,0.21,Matches,ituano,2022
Mario Sergio,br BRA,DF,27.0,25,18,1691.0,18.8,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.11,0.16,0.27,0.11,0.27,Matches,ituano,2022
Pegorari,br BRA,GK,30.0,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Raí Ramos,br BRA,DF,27.0,18,17,1557.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,ituano,2022
Gabriel Barros,br BRA,"MF,FW",20.0,24,16,1173.0,13.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0.23,0.08,0.31,0.23,0.31,Matches,ituano,2022
Léo Santos,br BRA,DF,27.0,19,14,1336.0,14.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,ituano,2022
Jefferson Paulino,br BRA,GK,30.0,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Pacheco,br BRA,DF,30.0,13,13,1125.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Gérson Magrão,br BRA,MF,36.0,28,12,1254.0,13.9,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.14,0.22,0.36,0.14,0.36,Matches,ituano,2022
Léo Ceará,br BRA,"MF,FW",22.0,16,11,926.0,10.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,ituano,2022
João Victor,br BRA,"MF,FW",22.0,22,9,898.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,ituano,2022
Dudu Vieira,br BRA,MF,27.0,20,8,839.0,9.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,ituano,2022
Jorge Roa Jiménez,py PAR,MF,28.0,22,7,823.0,9.1,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.22,0.0,0.22,0.22,0.22,Matches,ituano,2022
Brenner Marlos,br BRA,FW,27.0,9,7,577.0,6.4,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.47,0.31,0.78,0.47,0.78,Matches,ituano,2022
Filipe Costa,br BRA,GK,25.0,6,6,460.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Carlão,br BRA,"DF,MF",36.0,8,5,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Neto Berola,br BRA,"FW,MF",34.0,8,5,377.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches,ituano,2022
Elacio Córdoba,co COL,"MF,DF",28.0,5,4,333.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Lucas Veloso,br BRA,"MF,FW",23.0,14,2,333.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches,ituano,2022
Chrigor Moraes,br BRA,FW,21.0,17,1,402.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,ituano,2022
Vinícius Paiva,br BRA,MF,20.0,10,1,372.0,4.1,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.24,0.73,0.97,0.24,0.97,Matches,ituano,2022
Vinícius Jaú,br BRA,FW,23.0,11,1,297.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches,ituano,2022
Bruno Lopes,br BRA,FW,26.0,8,1,219.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Calyson,br BRA,MF,28.0,7,0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Glauco Passos,br BRA,GK,26.0,1,0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Iago Teles,br BRA,FW,21.0,4,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Cleberson,br BRA,DF,29.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Denzel,br BRA,FW,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2022
Emmanuel Fernando,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,ituano,2022
Cézar Henrique,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches,ituano,2022
Madison,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,ituano,2022
Squad Total,,,28.3,38,418,3420.0,38.0,42.0,29.0,71.0,40.0,2.0,4.0,94.0,5.0,1.11,0.76,1.87,1.05,1.82,,ituano,2022
Opponent Total,,,28.1,38,418,3420.0,38.0,33.0,20.0,53.0,28.0,5.0,6.0,83.0,5.0,0.87,0.53,1.39,0.74,1.26,,ituano,2022
José Sabino,br BRA,DF,25.0,37,37,3302.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Luciano Juba,br BRA,"MF,FW",22.0,37,37,3148.0,35.0,5.0,3.0,8.0,5.0,0.0,0.0,5.0,1.0,0.14,0.09,0.23,0.14,0.23,Matches,sport_recife,2022
Sander,br BRA,DF,31.0,30,30,2493.0,27.7,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,0.07,0.07,0.14,0.07,0.14,Matches,sport_recife,2022
Fábio Gonçalves,br BRA,MF,35.0,29,29,2479.0,27.5,3.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.11,0.0,0.11,0.11,0.11,Matches,sport_recife,2022
Rafael Thyere,br BRA,DF,28.0,26,25,2172.0,24.1,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,sport_recife,2022
Mailson,br BRA,GK,25.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Kayke Rodrigues,br BRA,FW,33.0,24,19,1333.0,14.8,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,0.34,0.07,0.41,0.34,0.41,Matches,sport_recife,2022
Giovanni Piccolomo,br BRA,"MF,FW",27.0,28,18,1350.0,15.0,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.07,0.2,0.27,0.07,0.27,Matches,sport_recife,2022
Ewerton,br BRA,DF,21.0,21,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Vágner Love,br BRA,FW,37.0,17,16,1355.0,15.1,7.0,1.0,8.0,7.0,0.0,0.0,1.0,1.0,0.46,0.07,0.53,0.46,0.53,Matches,sport_recife,2022
Ronaldo Henrique,br BRA,MF,27.0,21,15,1339.0,14.9,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,0.07,0.0,0.07,0.0,0.0,Matches,sport_recife,2022
Bruno Matias,br BRA,MF,22.0,18,15,1166.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Saulo,br BRA,GK,26.0,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Eduardo,br BRA,DF,35.0,15,13,1125.0,12.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,sport_recife,2022
Fabio Alemao,br BRA,DF,25.0,14,11,1046.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
William Oliveira,br BRA,MF,29.0,18,10,908.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Pedrinho,br BRA,"MF,FW",24.0,18,9,878.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,sport_recife,2022
Thiago Lopes,br BRA,MF,25.0,21,9,807.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,sport_recife,2022
Javier Parraguez,cl CHI,FW,32.0,21,8,826.0,9.2,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.11,0.22,0.33,0.11,0.33,Matches,sport_recife,2022
Gustavo Coutinho,br BRA,FW,23.0,16,8,817.0,9.1,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.22,0.11,0.33,0.22,0.33,Matches,sport_recife,2022
Lucas Hernández,uy URU,DF,29.0,9,8,684.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,sport_recife,2022
Facundo Labandeira,uy URU,"FW,MF",25.0,14,7,784.0,8.7,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.34,0.23,0.57,0.34,0.57,Matches,sport_recife,2022
Ezequiel,br BRA,DF,28.0,11,7,627.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,sport_recife,2022
