Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2023-07-19,19:00,Série B,Matchweek 18,Wed,Home,D,2,2,Mirassol,64,7296.0,Ronaldo,4-2-3-1,4-2-3-1,Arthur Gomes Rabelo,Match Report,,atletico_goianiense,2023,22,6,
2023-07-23,11:00,Série B,Matchweek 19,Sun,Away,L,0,1,Guarani,55,7865.0,Ronaldo,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,atletico_goianiense,2023,11,2,
2023-07-29,18:00,Série B,Matchweek 20,Sat,Home,D,2,2,Sampaio Corrêa,66,6860.0,Ronaldo,4-2-3-1,4-4-2,Felipe Fernandes de Lima,Match Report,,atletico_goianiense,2023,19,7,
2023-08-01,21:30,Série B,Matchweek 21,Tue,Away,L,1,2,CRB,50,3364.0,Ronaldo,4-2-3-1,4-2-3-1,Leonardo Ferreira Lima,Match Report,,atletico_goianiense,2023,11,5,
2023-08-07,20:00,Série B,Matchweek 22,Mon,Home,W,3,2,Tombense Futebol Clube,60,3620.0,Ronaldo,4-2-3-1,4-3-3,Jonathan Benkenstein Pinheiro,Match Report,,atletico_goianiense,2023,14,5,
2023-08-13,11:00,Série B,Matchweek 23,Sun,Away,W,1,0,Chapecoense,58,3888.0,Ronaldo,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,atletico_goianiense,2023,10,3,
2023-08-17,19:00,Série B,Matchweek 24,Thu,Away,W,2,0,Londrina,49,1753.0,Ronaldo,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,atletico_goianiense,2023,13,4,
2023-08-27,18:00,Série B,Matchweek 25,Sun,Home,D,0,0,Vitória,64,10256.0,Ronaldo,4-2-3-1,3-4-3,André Luiz Skettino Policarpo Bento,Match Report,,atletico_goianiense,2023,15,3,
2023-09-02,15:30,Série B,Matchweek 26,Sat,Away,W,2,0,Avaí,35,9412.0,Ronaldo,4-2-3-1,4-3-3,Arthur Gomes Rabelo,Match Report,,atletico_goianiense,2023,12,4,
2023-09-10,15:45,Série B,Matchweek 27,Sun,Home,W,3,0,Juventude,50,8996.0,Ronaldo,4-2-3-1,4-2-3-1,João Vitor Gobi,Match Report,,atletico_goianiense,2023,16,10,
2023-09-16,17:00,Série B,Matchweek 28,Sat,Away,L,0,1,Botafogo (SP),70,2049.0,Ronaldo,4-2-3-1,3-4-3,Davi de Oliveira Lacerda,Match Report,,atletico_goianiense,2023,11,2,
2023-09-22,21:30,Série B,Matchweek 29,Fri,Home,W,3,1,Criciúma,50,6787.0,Ronaldo,4-2-3-1,4-3-3,Edina Alves Batista,Match Report,,atletico_goianiense,2023,14,3,
2023-10-01,18:00,Série B,Matchweek 30,Sun,Away,W,1,0,Ceará,49,11145.0,Ronaldo,4-3-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,atletico_goianiense,2023,16,6,
2023-10-06,21:30,Série B,Matchweek 31,Fri,Home,W,1,0,Ituano,48,11063.0,Ronaldo,4-3-3,4-4-2,André Luiz Skettino Policarpo Bento,Match Report,,atletico_goianiense,2023,13,7,
2023-10-15,15:45,Série B,Matchweek 32,Sun,Away,W,2,0,Ponte Preta,46,5126.0,Ronaldo,4-3-3,4-3-3,Dyorgines José Padovani Andrade,Match Report,,atletico_goianiense,2023,10,3,
2023-10-19,19:00,Série B,Matchweek 33,Thu,Home,W,3,1,ABC,55,12044.0,Ronaldo,4-2-3-1,4-2-3-1,Bruno Mota Correia,Match Report,,atletico_goianiense,2023,14,7,
2023-10-28,19:00,Série B,Matchweek 34,Sat,Away,L,1,2,Vila Nova,41,5241.0,Ronaldo,4-2-3-1,4-3-3,Paulo Zanovelli,Match Report,,atletico_goianiense,2023,10,4,
2023-11-01,20:00,Série B,Matchweek 35,Wed,Home,D,2,2,Novorizontino,58,12089.0,Ronaldo,4-2-3-1,3-4-3,Felipe Fernandes de Lima,Match Report,,atletico_goianiense,2023,15,5,
2023-11-10,21:30,Série B,Matchweek 36,Fri,Away,D,0,0,Sport Recife,50,26345.0,Ronaldo,4-2-3-1,4-3-3,Wagner do Nascimento Magalhães,Match Report,,atletico_goianiense,2023,6,2,
2023-11-18,17:00,Série B,Matchweek 37,Sat,Away,L,1,4,Mirassol,62,3625.0,Ronaldo,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,atletico_goianiense,2023,13,4,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Home,W,3,0,Guarani,67,11559.0,Ronaldo,4-2-3-1,4-3-3,Jose Mendonca da Silva Junior,Match Report,,atletico_goianiense,2023,20,6,
2023-04-15,16:00,Série B,Matchweek 1,Sat,Away,L,1,2,Vila Nova,50,4571.0,Ronaldo,4-3-3,4-3-3,Leo Simão Holanda,Match Report,,novorizontino,2023,11,3,
2023-04-22,17:00,Série B,Matchweek 2,Sat,Home,W,1,0,Juventude,47,1792.0,Ligger,3-4-3,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,novorizontino,2023,25,7,
2023-04-30,15:30,Série B,Matchweek 3,Sun,Home,D,0,0,Sport Recife,54,2122.0,Ligger,3-4-3,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,novorizontino,2023,18,3,
2023-05-03,19:00,Série B,Matchweek 4,Wed,Away,W,2,0,Mirassol,29,2144.0,Ligger,3-4-3,4-4-2,Lucas Paulo Torezin,Match Report,,novorizontino,2023,12,3,
2023-05-06,20:30,Série B,Matchweek 5,Sat,Away,D,1,1,Chapecoense,42,4035.0,Ligger,3-4-3,4-4-2,Dyorgines José Padovani Andrade,Match Report,,novorizontino,2023,16,4,
2023-05-13,17:00,Série B,Matchweek 6,Sat,Home,L,0,1,CRB,56,1706.0,Ligger,3-4-3,4-2-3-1,Douglas Schwengber da Silva,Match Report,,novorizontino,2023,27,6,
2023-05-20,17:00,Série B,Matchweek 7,Sat,Away,W,2,0,Ituano,54,1353.0,Douglas Baggio,3-4-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,,novorizontino,2023,15,7,
2023-05-23,21:30,Série B,Matchweek 8,Tue,Home,W,2,0,Avaí,44,1381.0,Douglas Baggio,3-4-3,4-3-3,Marielson Alves Silva,Match Report,,novorizontino,2023,14,5,
2023-05-28,15:30,Série B,Matchweek 9,Sun,Away,W,3,0,Ceará,34,37545.0,Douglas Baggio,3-4-3,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,novorizontino,2023,14,5,
2023-06-03,17:00,Série B,Matchweek 10,Sat,Away,W,1,0,ABC,50,5367.0,Douglas Baggio,3-4-1-2,4-4-2,Alisson Sidnei Furtado,Match Report,,novorizontino,2023,19,6,
2023-06-07,19:00,Série B,Matchweek 11,Wed,Home,W,1,0,Guarani,46,2190.0,Douglas Baggio,3-4-3,4-3-3,Denis da Silva Ribeiro Serafim,Match Report,,novorizontino,2023,23,6,
2023-06-10,17:00,Série B,Matchweek 12,Sat,Home,W,1,0,Sampaio Corrêa,43,2124.0,Douglas Baggio,3-4-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,,novorizontino,2023,14,4,
2023-06-24,18:15,Série B,Matchweek 13,Sat,Away,W,2,1,Tombense Futebol Clube,48,326.0,Douglas Baggio,3-4-3,4-2-3-1,Maguielson Lima Barbosa,Match Report,,novorizontino,2023,18,7,
2023-06-27,21:30,Série B,Matchweek 14,Tue,Home,L,0,1,Botafogo (SP),72,1696.0,Douglas Baggio,3-4-3,4-3-3,Marielson Alves Silva,Match Report,,novorizontino,2023,20,8,
2023-07-02,20:30,Série B,Matchweek 15,Sun,Away,L,0,1,Ponte Preta,61,3942.0,Renato Palma,3-4-3,4-2-3-1,Felipe Fernandes de Lima,Match Report,,novorizontino,2023,7,1,
2023-07-07,19:00,Série B,Matchweek 16,Fri,Home,D,2,2,Atl Goianiense,44,1970.0,César,3-4-3,4-3-3,Leo Simão Holanda,Match Report,,novorizontino,2023,25,7,
2023-07-16,18:00,Série B,Matchweek 17,Sun,Away,L,1,2,Vitória,56,19407.0,César,3-4-3,3-4-3,André Luiz Skettino Policarpo Bento,Match Report,,novorizontino,2023,14,2,
2023-07-19,19:00,Série B,Matchweek 18,Wed,Home,W,3,0,Londrina,53,2478.0,Douglas Baggio,3-4-3,3-4-1-2,Paulo Henrique Schleinch Vollkopf,Match Report,,novorizontino,2023,17,8,
2023-07-22,17:00,Série B,Matchweek 19,Sat,Away,W,1,0,Criciúma,42,14451.0,Douglas Baggio,3-4-3,4-3-3,Diego Pombo Lopez,Match Report,,novorizontino,2023,15,3,
2023-07-30,15:30,Série B,Matchweek 20,Sun,Home,W,3,1,Vila Nova,42,4439.0,Douglas Baggio,3-4-3,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,novorizontino,2023,16,5,
2023-08-02,21:30,Série B,Matchweek 21,Wed,Away,L,0,1,Juventude,45,3976.0,Douglas Baggio,3-4-3,4-4-2,Luiz Augusto Silveira Tisne,Match Report,,novorizontino,2023,12,4,
2023-08-05,18:00,Série B,Matchweek 22,Sat,Away,L,0,1,Sport Recife,60,23173.0,Douglas Baggio,3-4-3,4-2-3-1,Savio Pereira,Match Report,,novorizontino,2023,15,3,
2023-08-11,19:00,Série B,Matchweek 23,Fri,Home,W,2,1,Mirassol,41,4719.0,Douglas Baggio,3-4-3,4-4-2,Marcelo de Lima Henrique,Match Report,,novorizontino,2023,11,4,
2023-08-20,15:45,Série B,Matchweek 24,Sun,Home,L,1,2,Chapecoense,57,3912.0,Douglas Baggio,3-4-3,5-3-2,Bruno Arleu,Match Report,,novorizontino,2023,28,9,
2023-08-26,18:00,Série B,Matchweek 25,Sat,Away,L,0,1,CRB,41,5030.0,Douglas Baggio,3-4-3,4-1-4-1,Jonathan Benkenstein Pinheiro,Match Report,,novorizontino,2023,16,5,
2023-08-30,19:00,Série B,Matchweek 26,Wed,Home,W,2,0,Ituano,38,2355.0,Marlon,3-4-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,novorizontino,2023,16,4,
2023-09-11,20:30,Série B,Matchweek 27,Mon,Away,L,0,1,Avaí,59,7472.0,Marlon,3-4-3,4-3-3,Felipe Fernandes de Lima,Match Report,,novorizontino,2023,13,4,
2023-09-18,21:00,Série B,Matchweek 28,Mon,Home,W,4,1,Ceará,40,2262.0,Douglas Baggio,3-4-3,4-3-3,Paulo Zanovelli,Match Report,,novorizontino,2023,18,6,
2023-09-25,21:00,Série B,Matchweek 29,Mon,Home,W,2,1,ABC,49,2835.0,Douglas Baggio,4-3-3,4-3-3,Arthur Gomes Rabelo,Match Report,,novorizontino,2023,14,4,
2023-09-30,17:00,Série B,Matchweek 30,Sat,Away,L,1,2,Guarani,50,8134.0,Douglas Baggio,4-3-3,4-2-3-1,Edina Alves Batista,Match Report,,novorizontino,2023,15,5,
2023-10-07,17:00,Série B,Matchweek 31,Sat,Away,D,1,1,Sampaio Corrêa,49,7150.0,Marlon,4-3-3,4-1-4-1,Dyorgines José Padovani Andrade,Match Report,,novorizontino,2023,27,7,
2023-10-14,17:00,Série B,Matchweek 32,Sat,Home,D,0,0,Tombense Futebol Clube,59,2677.0,Douglas Baggio,4-3-3,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,novorizontino,2023,18,4,
2023-10-21,17:00,Série B,Matchweek 33,Sat,Away,L,0,2,Botafogo (SP),63,1736.0,Douglas Baggio,3-4-3,3-4-3,Vinicius Gonçalves Dias Araujo,Match Report,,novorizontino,2023,22,9,
2023-10-27,21:30,Série B,Matchweek 34,Fri,Home,W,2,0,Ponte Preta,50,1620.0,Douglas Baggio,3-4-3,4-3-3,João Vitor Gobi,Match Report,,novorizontino,2023,18,8,
2023-11-01,20:00,Série B,Matchweek 35,Wed,Away,D,2,2,Atl Goianiense,42,12089.0,Douglas Baggio,3-4-3,4-2-3-1,Felipe Fernandes de Lima,Match Report,,novorizontino,2023,10,7,
2023-11-12,18:00,Série B,Matchweek 36,Sun,Home,L,1,2,Vitória,57,4161.0,Douglas Baggio,3-4-3,4-3-3,Alisson Sidnei Furtado,Match Report,,novorizontino,2023,21,6,
2023-11-17,21:30,Série B,Matchweek 37,Fri,Away,W,1,0,Londrina,54,469.0,Douglas Baggio,3-4-3,4-3-3,André Luiz Skettino Policarpo Bento,Match Report,,novorizontino,2023,19,7,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Home,W,2,0,Criciúma,45,3666.0,Douglas Baggio,3-4-3,4-2-3-1,Denis da Silva Ribeiro Serafim,Match Report,,novorizontino,2023,16,6,
2023-04-15,17:00,Série B,Matchweek 1,Sat,Home,W,1,0,Chapecoense,55,1830.0,Danielzinho,4-1-4-1,4-2-3-1,Bruno Mota Correia,Match Report,,mirassol,2023,20,5,
2023-04-22,16:00,Série B,Matchweek 2,Sat,Away,L,0,1,Avaí,42,4711.0,Gabriel,4-1-4-1,4-3-3,Maguielson Lima Barbosa,Match Report,,mirassol,2023,11,3,
2023-04-29,16:00,Série B,Matchweek 3,Sat,Away,W,3,1,Sampaio Corrêa,47,3551.0,Luiz Otávio,4-4-2,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,mirassol,2023,9,4,
2023-05-03,19:00,Série B,Matchweek 4,Wed,Home,L,0,2,Novorizontino,71,2144.0,Alex Muralha,4-4-2,3-4-3,Lucas Paulo Torezin,Match Report,,mirassol,2023,8,2,
2023-05-06,18:15,Série B,Matchweek 5,Sat,Home,D,1,1,Vila Nova,62,1637.0,Alex Muralha,4-4-2,4-3-3,Caio Max Augusto Vieira,Match Report,,mirassol,2023,20,7,
2023-05-13,16:00,Série B,Matchweek 6,Sat,Away,W,1,0,Juventude,53,1994.0,Alex Muralha,4-3-3,4-4-2,Fabio Augusto de Sá Junior,Match Report,,mirassol,2023,15,4,
2023-05-19,19:00,Série B,Matchweek 7,Fri,Home,W,2,0,Vitória,57,1971.0,Alex Muralha,4-3-3,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,mirassol,2023,17,10,
2023-05-23,19:00,Série B,Matchweek 8,Tue,Away,L,0,1,Botafogo (SP),65,3464.0,Alex Muralha,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,,mirassol,2023,20,5,
2023-05-28,15:30,Série B,Matchweek 9,Sun,Home,W,1,0,Criciúma,49,1695.0,Fernando Camilo Farias,4-2-3-1,4-2-2-2,Felipe Fernandes de Lima,Match Report,,mirassol,2023,14,2,
2023-06-03,17:00,Série B,Matchweek 10,Sat,Home,W,1,0,Ponte Preta,68,2000.0,Fernando Camilo Farias,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,,mirassol,2023,23,7,
2023-06-07,21:30,Série B,Matchweek 11,Wed,Away,L,0,2,CRB,61,3103.0,Alex Muralha,4-2-3-1,3-4-3,Marielson Alves Silva,Match Report,,mirassol,2023,13,2,
2023-06-11,11:00,Série B,Matchweek 12,Sun,Away,W,2,1,Londrina,68,712.0,Alex Muralha,4-4-2,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,mirassol,2023,12,3,
2023-06-25,11:00,Série B,Matchweek 13,Sun,Home,W,3,2,ABC,55,2312.0,Alex Muralha,4-4-2,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,mirassol,2023,21,14,
2023-06-28,21:30,Série B,Matchweek 14,Wed,Away,L,1,2,Guarani,62,3195.0,Alex Muralha,4-4-2,4-2-3-1,Lucas Paulo Torezin,Match Report,,mirassol,2023,12,2,
2023-07-03,18:00,Série B,Matchweek 15,Mon,Home,L,0,1,Ituano,55,2365.0,Alex Muralha,4-2-3-1,4-2-3-1,Arthur Gomes Rabelo,Match Report,,mirassol,2023,19,7,
2023-07-09,18:00,Série B,Matchweek 16,Sun,Away,D,0,0,Sport Recife,63,18281.0,Alex Muralha,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,mirassol,2023,5,0,
2023-07-16,15:30,Série B,Matchweek 17,Sun,Home,D,1,1,Ceará,66,2513.0,Alex Muralha,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,mirassol,2023,15,8,
2023-07-19,19:00,Série B,Matchweek 18,Wed,Away,D,2,2,Atl Goianiense,36,7296.0,Alex Muralha,4-2-3-1,4-2-3-1,Arthur Gomes Rabelo,Match Report,,mirassol,2023,7,4,
2023-07-22,15:30,Série B,Matchweek 19,Sat,Home,W,2,0,Tombense Futebol Clube,55,1596.0,Alex Muralha,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,mirassol,2023,12,3,
2023-07-29,11:00,Série B,Matchweek 20,Sat,Away,W,1,0,Chapecoense,58,4513.0,Alex Muralha,4-2-3-1,4-2-3-1,Leonardo Willers Lorenzatto,Match Report,,mirassol,2023,18,7,
2023-08-01,19:00,Série B,Matchweek 21,Tue,Home,D,2,2,Avaí,56,2357.0,Alex Muralha,4-4-2,4-3-3,Denis da Silva Ribeiro Serafim,Match Report,,mirassol,2023,12,4,
2023-08-04,21:30,Série B,Matchweek 22,Fri,Home,D,0,0,Sampaio Corrêa,60,2126.0,Alex Muralha,4-4-2,4-3-3,Tarcizo Pinheiro Caetano,Match Report,,mirassol,2023,13,0,
2023-08-11,19:00,Série B,Matchweek 23,Fri,Away,L,1,2,Novorizontino,59,4719.0,Alex Muralha,4-4-2,3-4-3,Marcelo de Lima Henrique,Match Report,,mirassol,2023,11,4,
2023-08-17,21:30,Série B,Matchweek 24,Thu,Away,L,0,2,Vila Nova,72,4099.0,Fernando Camilo Farias,4-2-3-1,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,mirassol,2023,8,0,
2023-08-22,19:00,Série B,Matchweek 25,Tue,Home,L,0,1,Juventude,63,1909.0,Alex Muralha,4-2-3-1,3-4-3,Denis da Silva Ribeiro Serafim,Match Report,,mirassol,2023,9,1,
2023-09-01,19:15,Série B,Matchweek 26,Fri,Away,D,0,0,Vitória,51,27861.0,Gabriel,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,mirassol,2023,16,3,
2023-09-09,20:30,Série B,Matchweek 27,Sat,Home,W,1,0,Botafogo (SP),67,1303.0,Gabriel,4-2-3-1,4-4-2,Maguielson Lima Barbosa,Match Report,,mirassol,2023,13,4,
2023-09-16,15:30,Série B,Matchweek 28,Sat,Away,L,1,2,Criciúma,65,14070.0,Gabriel,4-4-2,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,mirassol,2023,10,2,
2023-09-22,19:00,Série B,Matchweek 29,Fri,Away,W,3,0,Ponte Preta,47,4935.0,Gabriel,4-2-3-1,4-2-3-1,Bruno Mota Correia,Match Report,,mirassol,2023,16,10,
2023-09-28,19:00,Série B,Matchweek 30,Thu,Home,W,1,0,CRB,40,1634.0,Gabriel,4-2-3-1,4-3-3,Felipe Fernandes de Lima,Match Report,,mirassol,2023,18,5,
2023-10-03,19:30,Série B,Matchweek 31,Tue,Home,W,2,0,Londrina,47,2107.0,Gabriel,4-2-3-1,4-3-3,Arthur Gomes Rabelo,Match Report,,mirassol,2023,9,4,
2023-10-10,21:30,Série B,Matchweek 32,Tue,Away,W,2,1,ABC,49,2173.0,Gabriel,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,mirassol,2023,11,5,
2023-10-20,21:30,Série B,Matchweek 33,Fri,Home,D,0,0,Guarani,56,5445.0,Gabriel,4-2-3-1,4-2-3-1,João Vitor Gobi,Match Report,,mirassol,2023,16,1,
2023-10-28,15:30,Série B,Matchweek 34,Sat,Away,D,0,0,Ituano,50,1301.0,Gabriel,4-2-3-1,4-4-2,Vinicius Gonçalves Dias Araujo,Match Report,,mirassol,2023,11,1,
2023-11-03,19:00,Série B,Matchweek 35,Fri,Home,W,2,1,Sport Recife,49,4226.0,Gabriel,4-2-3-1,4-3-3,Caio Max Augusto Vieira,Match Report,,mirassol,2023,12,3,
2023-11-12,15:45,Série B,Matchweek 36,Sun,Away,L,0,2,Ceará,54,6194.0,Gabriel,4-2-3-1,4-3-3,Felipe Fernandes de Lima,Match Report,,mirassol,2023,17,3,
2023-11-18,17:00,Série B,Matchweek 37,Sat,Home,W,4,1,Atl Goianiense,38,3625.0,Danielzinho,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,mirassol,2023,9,6,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Away,W,1,0,Tombense Futebol Clube,60,2052.0,Gabriel,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,mirassol,2023,14,5,
2023-04-30,15:30,Série B,Matchweek 3,Sun,Away,D,0,0,Novorizontino,46,2122.0,Chico,4-2-3-1,3-4-3,Paulo Cesar Zanovelli da Silva,Match Report,,sport_recife,2023,5,1,
2023-05-07,19:00,Série B,Matchweek 5,Sun,Home,W,2,0,Guarani,48,99.0,Rafael Thyere,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,sport_recife,2023,22,6,
2023-05-10,21:30,Série B,Matchweek 4,Wed,Home,W,3,2,Tombense Futebol Clube,44,89.0,Rafael Thyere,4-2-3-1,3-5-2,Luiz Flávio de Oliveira,Match Report,,sport_recife,2023,13,6,
2023-05-14,20:30,Série B,Matchweek 6,Sun,Away,D,1,1,Ituano,47,1307.0,Edinho,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,sport_recife,2023,13,4,
2023-05-20,16:00,Série B,Matchweek 7,Sat,Home,W,3,0,Botafogo (SP),46,18233.0,Rafael Thyere,4-2-3-1,4-2-3-1,Bruno Mota Correia,Match Report,,sport_recife,2023,18,4,
2023-05-24,21:30,Série B,Matchweek 8,Wed,Away,L,0,1,Criciúma,55,13709.0,Vágner Love,4-2-3-1,4-2-3-1,João Vitor Gobi,Match Report,,sport_recife,2023,10,4,
2023-05-28,18:00,Série B,Matchweek 9,Sun,Home,W,4,1,ABC,56,18358.0,Vágner Love,4-2-3-1,4-4-2,Dyorgines José Padovani Andrade,Match Report,,sport_recife,2023,18,7,
2023-06-04,18:00,Série B,Matchweek 10,Sun,Away,W,2,1,Londrina,63,980.0,Rafael Thyere,4-2-3-1,5-4-1,Thiago Luis Scarascati,Match Report,,sport_recife,2023,7,3,
2023-06-07,19:00,Série B,Matchweek 11,Wed,Home,W,2,1,Avaí,54,18699.0,Rafael Thyere,4-2-3-1,3-4-3,Yuri Elino Ferreira da Cruz,Match Report,,sport_recife,2023,7,3,
2023-06-11,11:00,Série B,Matchweek 12,Sun,Away,D,1,1,Ponte Preta,65,5065.0,Rafael Thyere,4-2-3-1,4-3-3,Bruno Arleu de Araujo,Match Report,,sport_recife,2023,18,3,
2023-06-18,18:00,Série B,Matchweek 2,Sun,Home,W,1,0,Vila Nova,43,15004.0,Rafael Thyere,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,sport_recife,2023,11,4,
2023-06-22,21:30,Série B,Matchweek 13,Thu,Home,W,3,0,Juventude,41,14136.0,Rafael Thyere,4-2-3-1,4-2-3-1,Matheus Delgado Candançan,Match Report,,sport_recife,2023,16,8,
2023-06-27,19:00,Série B,Matchweek 14,Tue,Away,D,1,1,Chapecoense,43,5760.0,Rafael Thyere,4-2-3-1,4-2-3-1,Leonardo Ferreira Lima,Match Report,,sport_recife,2023,8,2,
2023-07-02,18:00,Série B,Matchweek 15,Sun,Home,W,2,0,Ceará,46,17713.0,Rafael Thyere,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,sport_recife,2023,14,6,
2023-07-05,19:00,Série B,Matchweek 1,Wed,Away,L,0,2,CRB,60,7014.0,Rafael Thyere,4-2-3-1,4-5-1,Caio Max Augusto Vieira,Match Report,,sport_recife,2023,17,0,
2023-07-09,18:00,Série B,Matchweek 16,Sun,Home,D,0,0,Mirassol,37,18281.0,Rafael Thyere,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,sport_recife,2023,10,3,
2023-07-14,21:30,Série B,Matchweek 17,Fri,Away,L,1,3,Atl Goianiense,54,4387.0,Rafael Thyere,4-2-3-1,4-2-3-1,João Vitor Gobi,Match Report,,sport_recife,2023,16,5,
2023-07-19,21:30,Série B,Matchweek 18,Wed,Home,L,1,2,Vitória,58,16847.0,Rafael Thyere,4-2-3-1,3-4-3,Luiz Flávio de Oliveira,Match Report,,sport_recife,2023,16,2,
2023-07-23,18:00,Série B,Matchweek 19,Sun,Away,W,2,1,Sampaio Corrêa,36,4621.0,Rafael Thyere,4-2-3-1,4-4-2,Wagner do Nascimento Magalhães,Match Report,,sport_recife,2023,5,2,
2023-07-28,21:30,Série B,Matchweek 20,Fri,Home,W,2,0,CRB,58,17067.0,Rafael Thyere,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,sport_recife,2023,15,7,
2023-08-02,21:30,Série B,Matchweek 21,Wed,Away,W,1,0,Vila Nova,39,7250.0,Rafael Thyere,4-3-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,sport_recife,2023,10,5,
2023-08-05,18:00,Série B,Matchweek 22,Sat,Home,W,1,0,Novorizontino,40,23173.0,Rafael Thyere,4-2-3-1,3-4-3,Savio Pereira,Match Report,,sport_recife,2023,11,6,
2023-08-11,21:30,Série B,Matchweek 23,Fri,Away,D,0,0,Tombense Futebol Clube,50,674.0,Rafael Thyere,3-4-3,4-3-3,Braulio Machado,Match Report,,sport_recife,2023,12,2,
2023-08-18,21:30,Série B,Matchweek 24,Fri,Away,L,1,3,Guarani,60,5275.0,Rafael Thyere,4-3-3,4-4-2,Wilton Pereira Sampaio,Match Report,,sport_recife,2023,19,4,
2023-08-25,21:30,Série B,Matchweek 25,Fri,Home,L,1,2,Ituano,67,19069.0,Rafael Thyere,4-4-2,4-2-3-1,Felipe Fernandes de Lima,Match Report,,sport_recife,2023,18,4,
2023-09-03,18:00,Série B,Matchweek 26,Sun,Away,D,1,1,Botafogo (SP),60,2023.0,Vágner Love,4-3-3,3-4-3,Rafael Rodrigo Klein,Match Report,,sport_recife,2023,15,4,
2023-09-09,20:45,Série B,Matchweek 27,Sat,Home,D,3,3,Criciúma,47,24201.0,Vágner Love,4-4-2,4-3-3,Flavio de Souza,Match Report,,sport_recife,2023,11,4,
2023-09-15,21:30,Série B,Matchweek 28,Fri,Away,W,1,0,ABC,55,4039.0,Rafael Thyere,4-3-3,4-2-3-1,Douglas Marques das Flores,Match Report,,sport_recife,2023,15,1,
2023-09-23,20:45,Série B,Matchweek 29,Sat,Home,W,4,0,Londrina,44,26345.0,Vágner Love,4-3-3,4-2-3-1,Savio Pereira,Match Report,,sport_recife,2023,19,7,
2023-09-29,19:00,Série B,Matchweek 30,Fri,Away,D,2,2,Avaí,63,5205.0,Rafael Thyere,4-3-3,4-3-3,Caio Max Augusto Vieira,Match Report,,sport_recife,2023,15,7,
2023-10-09,20:00,Série B,Matchweek 31,Mon,Home,D,3,3,Ponte Preta,68,25247.0,Rafael Thyere,4-3-3,4-1-4-1,Jose Mendonca da Silva Junior,Match Report,,sport_recife,2023,14,7,
2023-10-16,20:00,Série B,Matchweek 32,Mon,Away,D,2,2,Juventude,52,19924.0,Vágner Love,4-3-3,4-3-3,Savio Pereira,Match Report,,sport_recife,2023,10,6,
2023-10-22,18:00,Série B,Matchweek 33,Sun,Home,W,2,1,Chapecoense,53,26002.0,Rafael Thyere,4-3-3,4-3-3,Wagner do Nascimento Magalhães,Match Report,,sport_recife,2023,15,5,
2023-10-27,19:00,Série B,Matchweek 34,Fri,Away,L,1,2,Ceará,53,6430.0,Rafael Thyere,4-3-3,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,sport_recife,2023,10,5,
