Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Gabriel Pierini,br BRA,MF,19.0,13,10,1021.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Luiz Gustavo,br BRA,"MF,DF",25.0,12,9,865.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Lucas Hernández,uy URU,DF,27.0,8,7,583.0,6.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,Matches,cuiaba,2020
Matheus Nogueira,br BRA,GK,22.0,6,5,469.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Lenon,br BRA,DF,29.0,5,5,379.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Nenê Bonilha,br BRA,MF,27.0,14,4,491.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Eduardo Kunde,br BRA,DF,22.0,7,4,445.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Léo,br BRA,"DF,MF",26.0,5,4,317.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Jean Patrick,br BRA,"MF,DF",27.0,13,3,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Alexandre Melo,br BRA,DF,20.0,2,2,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Jeferson Fernandes Macedo,br BRA,"MF,DF",28.0,3,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Diego Jardel,br BRA,MF,30.0,4,2,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Willians Santana,br BRA,MF,31.0,15,1,340.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Ferrugem,br BRA,MF,31.0,8,1,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Marino da Silva,br BRA,MF,33.0,6,1,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Helder Maciel,br BRA,DF,29.0,3,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Fabrício,br BRA,"FW,MF",22.0,8,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Gabriel Silva,br BRA,MF,20.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Josiel,br BRA,FW,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2020
Athirson,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2020
Willian Barão,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2020
Matheus Brum,,MF,,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2020
Fernando,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2020
Raul Mendes,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2020
Iago Pereira,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2020
Pop,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2020
Thyller,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2020
João Victor,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,cuiaba,2020
Squad Total,,,27.8,38,418,3420.0,38.0,47.0,33.0,80.0,46.0,1.0,2.0,87.0,5.0,1.24,0.87,2.11,1.21,2.08,,cuiaba,2020
Opponent Total,,,27.1,38,418,3420.0,38.0,40.0,28.0,68.0,37.0,3.0,5.0,76.0,6.0,1.05,0.74,1.79,0.97,1.71,,cuiaba,2020
Luciano Castán,br BRA,DF,30.0,35,34,3074.0,34.2,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches,csa,2020
Diego Renan,br BRA,DF,30.0,32,31,2532.0,28.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,csa,2020
Geovane,br BRA,MF,30.0,32,30,2661.0,29.6,1.0,1.0,2.0,1.0,0.0,0.0,14.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,csa,2020
Matheus Mendes,br BRA,GK,20.0,28,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Rodrigo Pimpão,br BRA,MF,32.0,32,28,2191.0,24.3,5.0,5.0,10.0,5.0,0.0,0.0,8.0,2.0,0.21,0.21,0.41,0.21,0.41,Matches,csa,2020
Yago,br BRA,MF,24.0,32,28,2107.0,23.4,4.0,3.0,7.0,4.0,0.0,0.0,6.0,0.0,0.17,0.13,0.3,0.17,0.3,Matches,csa,2020
Nádson,br BRA,MF,30.0,32,28,2001.0,22.2,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,0.18,0.18,0.36,0.18,0.36,Matches,csa,2020
Paulo Sérgio,br BRA,FW,30.0,26,25,1982.0,22.0,10.0,4.0,14.0,6.0,4.0,4.0,6.0,0.0,0.45,0.18,0.64,0.27,0.45,Matches,csa,2020
Cleberson,br BRA,DF,27.0,26,22,2049.0,22.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,csa,2020
Rafinha,br BRA,DF,32.0,25,18,1818.0,20.2,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.1,0.15,0.25,0.1,0.25,Matches,csa,2020
Norberto,br BRA,DF,29.0,22,15,1269.0,14.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,csa,2020
Andrigo,br BRA,"MF,FW",24.0,25,13,1218.0,13.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.15,0.07,0.22,0.15,0.22,Matches,csa,2020
Gabriel,br BRA,"MF,FW",30.0,15,11,989.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Pedro Júnior,br BRA,"MF,FW",33.0,20,10,1010.0,11.2,5.0,2.0,7.0,4.0,1.0,1.0,4.0,0.0,0.45,0.18,0.62,0.36,0.53,Matches,csa,2020
Rafael Bilu,br BRA,MF,20.0,23,10,937.0,10.4,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.29,0.19,0.48,0.29,0.48,Matches,csa,2020
Cedric,br BRA,"DF,MF",21.0,16,9,916.0,10.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches,csa,2020
Rodolfo Filemon,br BRA,DF,25.0,9,8,685.0,7.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,csa,2020
Pedro Lucas,br BRA,FW,21.0,24,7,881.0,9.8,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,0.51,0.0,0.51,0.51,0.51,Matches,csa,2020
Márcio Araújo,br BRA,MF,35.0,9,7,655.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Alan Costa,br BRA,DF,29.0,6,6,540.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.17,0.17,0.33,0.17,0.33,Matches,csa,2020
Marquinhos,br BRA,MF,25.0,19,5,645.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Bruno Grassi,br BRA,GK,32.0,6,5,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Rone,br BRA,MF,24.0,15,4,524.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.17,0.0,0.17,0.17,0.17,Matches,csa,2020
Allano,br BRA,MF,24.0,12,4,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Igor,br BRA,DF,27.0,7,4,381.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Michel,br BRA,FW,28.0,6,4,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Thiago Rodrigues,br BRA,GK,31.0,4,4,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Caio Felipe,br BRA,DF,20.0,4,3,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Leandro Rosa Souza,br BRA,DF,33.0,4,3,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Richard Franco,py PAR,MF,27.0,4,3,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Lucas Dias,br BRA,DF,24.0,7,2,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Pierre Boulanger,fr FRA,MF,27.0,5,2,215.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.42,0.0,0.42,0.42,0.42,Matches,csa,2020
Alecsandro,br BRA,FW,38.0,4,1,192.0,2.1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Netto,br BRA,MF,21.0,3,1,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Ignácio,br BRA,DF,23.0,2,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Willian Rocha,br BRA,MF,30.0,2,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Alexandre Cajuru,br BRA,GK,27.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Renatinho,br BRA,MF,28.0,2,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Diego Maurício,br BRA,FW,28.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Victor Paraíba,br BRA,MF,21.0,9,0,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Rodrigo Andrade,br BRA,MF,22.0,6,0,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Joao Paulo,br BRA,MF,19.0,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Héctor Bustamante,py PAR,MF,24.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2020
Igo Gabriel,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches,csa,2020
Wallace Junio,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,csa,2020
Gustavo Schutz,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,Matches,csa,2020
Squad Total,,,28.3,38,418,3420.0,38.0,49.0,28.0,77.0,44.0,5.0,6.0,100.0,6.0,1.29,0.74,2.03,1.16,1.89,,csa,2020
Opponent Total,,,27.0,38,418,3420.0,38.0,36.0,25.0,61.0,34.0,2.0,3.0,94.0,4.0,0.95,0.66,1.61,0.89,1.55,,csa,2020
Marcinho,br BRA,MF,24.0,37,35,2976.0,33.1,8.0,5.0,13.0,8.0,0.0,0.0,4.0,0.0,0.24,0.15,0.39,0.24,0.39,Matches,sampaio_correa,2020
Daniel Felipe,br BRA,DF,28.0,31,31,2717.0,30.2,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,sampaio_correa,2020
Caio Dantas,br BRA,FW,26.0,33,31,2665.0,29.6,17.0,4.0,21.0,11.0,6.0,6.0,2.0,0.0,0.57,0.14,0.71,0.37,0.51,Matches,sampaio_correa,2020
Gustavo,br BRA,GK,26.0,30,30,2636.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Vinicius Kiss,br BRA,MF,31.0,30,28,2301.0,25.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,sampaio_correa,2020
Luis Gustavo,br BRA,DF,30.0,30,28,2252.0,25.0,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.04,0.12,0.16,0.04,0.16,Matches,sampaio_correa,2020
Joecio,br BRA,DF,34.0,28,27,2429.0,27.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,sampaio_correa,2020
Roney,br BRA,MF,28.0,37,27,2320.0,25.8,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,0.16,0.08,0.23,0.16,0.23,Matches,sampaio_correa,2020
André Luiz,br BRA,MF,24.0,24,23,1953.0,21.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches,sampaio_correa,2020
Marlon,br BRA,DF,25.0,21,18,1639.0,18.2,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,sampaio_correa,2020
Gustavo Ramos,br BRA,"MF,FW",23.0,30,17,1370.0,15.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.07,0.07,0.13,0.07,0.13,Matches,sampaio_correa,2020
João Victor,br BRA,DF,24.0,17,16,1235.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Joazi,br BRA,DF,23.0,26,13,1376.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Pimentinha,br BRA,"MF,FW",32.0,16,13,1064.0,11.8,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.25,Matches,sampaio_correa,2020
Eloir,br BRA,MF,32.0,22,11,1224.0,13.6,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.07,0.07,0.15,0.07,0.15,Matches,sampaio_correa,2020
Paulo Sérgio,br BRA,DF,30.0,13,10,911.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,sampaio_correa,2020
Robson Carlos,br BRA,"MF,FW",26.0,25,9,978.0,10.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,sampaio_correa,2020
Léo Costa,br BRA,MF,24.0,17,9,853.0,9.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,sampaio_correa,2020
Diego Tavares,br BRA,"MF,DF",28.0,27,8,859.0,9.5,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.21,0.21,0.42,0.21,0.42,Matches,sampaio_correa,2020
Leandro Ferreira,br BRA,MF,33.0,17,7,732.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Jackson,br BRA,FW,26.0,29,6,727.0,8.1,7.0,0.0,7.0,6.0,1.0,1.0,0.0,0.0,0.87,0.0,0.87,0.74,0.74,Matches,sampaio_correa,2020
Flávio Boaventura,br BRA,DF,32.0,7,6,557.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,sampaio_correa,2020
Willis Mota,br BRA,GK,34.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Neguete,br BRA,GK,29.0,3,2,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Daniel Penha,br BRA,"MF,FW",21.0,4,2,158.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.57,Matches,sampaio_correa,2020
Luan Santos,br BRA,MF,24.0,4,1,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Mailson,br BRA,FW,29.0,7,1,152.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.59,0.0,0.59,Matches,sampaio_correa,2020
Serginho,br BRA,MF,32.0,4,1,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
João Gabriel,br BRA,GK,27.0,2,1,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Allan Godói,br BRA,DF,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Marcão,br BRA,DF,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Dione,br BRA,MF,26.0,11,0,147.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61,Matches,sampaio_correa,2020
Roni,br BRA,DF,19.0,3,0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Lucão,br BRA,DF,23.0,1,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Thiago Santos,br BRA,FW,29.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Henrique,br BRA,MF,20.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sampaio_correa,2020
Pablo Inacio,br BRA,MF,22.0,0,0,,,,,,,,,,,,,,,,Matches,sampaio_correa,2020
Squad Total,,,28.1,38,418,3420.0,38.0,49.0,31.0,80.0,42.0,7.0,7.0,73.0,3.0,1.29,0.82,2.11,1.11,1.92,,sampaio_correa,2020
Opponent Total,,,26.8,38,418,3420.0,38.0,38.0,23.0,61.0,30.0,8.0,11.0,115.0,6.0,1.0,0.61,1.61,0.79,1.39,,sampaio_correa,2020
Apodi,br BRA,"DF,MF",33.0,33,33,2789.0,31.0,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,0.13,0.1,0.23,0.13,0.23,Matches,ponte_preta,2020
Bruno Nascimento,br BRA,"MF,FW",22.0,29,27,2404.0,26.7,7.0,7.0,14.0,6.0,1.0,1.0,5.0,0.0,0.26,0.26,0.52,0.22,0.49,Matches,ponte_preta,2020
Wellington Carvalho,br BRA,DF,26.0,28,26,2298.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Fernando Camilo Farias,br BRA,MF,33.0,30,24,2022.0,22.5,7.0,4.0,11.0,5.0,2.0,2.0,0.0,0.0,0.31,0.18,0.49,0.22,0.4,Matches,ponte_preta,2020
Guilherme Lazaroni,br BRA,DF,27.0,25,23,2123.0,23.6,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,ponte_preta,2020
Dawhan,br BRA,MF,23.0,32,23,2097.0,23.3,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,ponte_preta,2020
Matheus Peixoto,br BRA,FW,24.0,31,22,1870.0,20.8,5.0,2.0,7.0,4.0,1.0,1.0,3.0,0.0,0.24,0.1,0.34,0.19,0.29,Matches,ponte_preta,2020
Luizão,br BRA,DF,33.0,22,21,1884.0,20.9,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,ponte_preta,2020
Ygor Vinhas,br BRA,GK,25.0,19,19,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
João Paulo Alves,br BRA,"MF,FW",29.0,19,19,1642.0,18.2,7.0,1.0,8.0,4.0,3.0,5.0,7.0,0.0,0.38,0.05,0.44,0.22,0.27,Matches,ponte_preta,2020
Ivan,br BRA,GK,22.0,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Neto Moura,br BRA,MF,23.0,28,18,1555.0,17.3,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,ponte_preta,2020
Moises,br BRA,"MF,FW",23.0,28,15,1429.0,15.9,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches,ponte_preta,2020
Luis Oyama,br BRA,MF,23.0,21,15,1323.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Barreto,br BRA,MF,24.0,14,13,972.0,10.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.19,0.09,0.19,Matches,ponte_preta,2020
Ruan,br BRA,DF,26.0,13,12,1048.0,11.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches,ponte_preta,2020
Guilherme Pato,br BRA,MF,18.0,31,11,1207.0,13.4,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,0.3,0.22,0.52,0.3,0.52,Matches,ponte_preta,2020
Ernandes Dias Luz,br BRA,DF,32.0,14,11,873.0,9.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,ponte_preta,2020
Alisson,br BRA,DF,26.0,13,10,1039.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Luan Dias,br BRA,MF,22.0,18,9,710.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Leonardo Pereira,br BRA,DF,22.0,11,8,612.0,6.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,ponte_preta,2020
Vinícius Zanocelo,br BRA,MF,19.0,15,7,595.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Rayan,br BRA,DF,30.0,7,7,559.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
João Veras,br BRA,FW,19.0,10,6,601.0,6.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.15,0.15,0.3,0.15,0.3,Matches,ponte_preta,2020
Yuri,br BRA,DF,24.0,15,5,566.0,6.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches,ponte_preta,2020
Zé Roberto,br BRA,"FW,MF",26.0,6,4,425.0,4.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.42,0.0,0.42,Matches,ponte_preta,2020
Tiago Orobó,br BRA,FW,26.0,11,4,415.0,4.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.43,0.0,0.43,0.43,0.43,Matches,ponte_preta,2020
Wanderly,br BRA,FW,31.0,6,3,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Bruno Reis Índio,br BRA,MF,27.0,15,2,423.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Osman Júnior,br BRA,FW,27.0,6,1,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Guilherme Silva Nogueira,br BRA,GK,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
Igor Maduro,br BRA,MF,18.0,2,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ponte_preta,2020
