Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Iury,br BRA,DF,28.0,14,3,439.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.21,0.21,0.0,0.21,Matches,avai,2021
Junior Dutra,br BRA,FW,32.0,7,3,303.0,3.4,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.89,0.0,0.89,0.59,0.59,Matches,avai,2021
Rômulo,br BRA,FW,25.0,17,2,519.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Giovanni Piccolomo,br BRA,MF,26.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Luan Silva,br BRA,FW,20.0,2,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Jô,br BRA,MF,21.0,3,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Ronaldo,br BRA,FW,29.0,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Felipe Silva Lipe,br BRA,DF,18.0,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Arthur Chaves,br BRA,DF,20.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Gustavo Modesto,br BRA,DF,19.0,3,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Matheus Lucas,br BRA,FW,22.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Felipe Saraiva,br BRA,MF,22.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2021
Felipe Camargo,br BRA,DF,22.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,Matches,avai,2021
Vladimir,br BRA,GK,31.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,Matches,avai,2021
Lucas Frigeri,br BRA,GK,31.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2021
Gabriel,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2021
Gaspar,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2021
André Junio,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2021
Felipe Santos,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2021
Gustavo Santos,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2021
Cláudio Vitor,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2021
Squad Total,,,30.7,38,418,3420.0,38.0,42.0,32.0,74.0,40.0,2.0,4.0,88.0,5.0,1.11,0.84,1.95,1.05,1.89,,avai,2021
Opponent Total,,,27.7,38,418,3420.0,38.0,34.0,26.0,60.0,32.0,2.0,3.0,86.0,6.0,0.89,0.68,1.58,0.84,1.53,,avai,2021
Lucão,br BRA,DF,24.0,36,36,3239.0,36.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,csa,2021
Matheus Felipe,br BRA,DF,22.0,36,36,3202.0,35.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,csa,2021
Geovane,br BRA,MF,31.0,35,35,2894.0,32.2,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,csa,2021
Gabriel,br BRA,MF,31.0,34,34,2809.0,31.2,5.0,5.0,10.0,4.0,1.0,1.0,6.0,0.0,0.16,0.16,0.32,0.13,0.29,Matches,csa,2021
Dellatorre,br BRA,"FW,MF",28.0,32,30,2451.0,27.2,12.0,1.0,13.0,11.0,1.0,2.0,5.0,0.0,0.44,0.04,0.48,0.4,0.44,Matches,csa,2021
Thiago Rodrigues,br BRA,GK,32.0,29,29,2565.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Yuri,br BRA,"MF,DF",26.0,29,27,2192.0,24.4,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,0.12,0.04,0.16,0.12,0.16,Matches,csa,2021
Iury de Castilho,br BRA,"MF,FW",25.0,28,26,2035.0,22.6,10.0,4.0,14.0,8.0,2.0,2.0,8.0,0.0,0.44,0.18,0.62,0.35,0.53,Matches,csa,2021
Ernandes Dias Luz,br BRA,DF,33.0,22,22,1919.0,21.3,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,0.05,0.23,0.28,0.05,0.28,Matches,csa,2021
Marco Túlio,br BRA,"MF,FW",22.0,26,17,1250.0,13.9,4.0,1.0,5.0,4.0,0.0,1.0,3.0,0.0,0.29,0.07,0.36,0.29,0.36,Matches,csa,2021
Renato Cajá,br BRA,MF,36.0,28,16,1430.0,15.9,4.0,4.0,8.0,4.0,0.0,0.0,3.0,0.0,0.25,0.25,0.5,0.25,0.5,Matches,csa,2021
Everton Silva,br BRA,DF,32.0,19,13,1155.0,12.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.08,0.08,0.0,0.08,Matches,csa,2021
Kevyn,br BRA,DF,23.0,14,11,999.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,csa,2021
Bruno Mota,br BRA,"FW,MF",25.0,27,10,1087.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.08,0.08,0.17,0.08,0.17,Matches,csa,2021
Cristovam da Silva,br BRA,DF,30.0,13,10,866.0,9.6,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.31,0.31,0.0,0.31,Matches,csa,2021
Silas Araújo da Silva,br BRA,"MF,DF",24.0,17,10,840.0,9.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,csa,2021
Lucas Frigeri,br BRA,GK,31.0,8,7,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Yago César,br BRA,"MF,FW",23.0,17,6,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Giva Santos,br BRA,MF,21.0,21,4,641.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Silvio Junior,br BRA,MF,30.0,7,4,389.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches,csa,2021
Vitor Costa,br BRA,DF,26.0,7,4,363.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Fabrício,br BRA,DF,30.0,6,4,363.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Norberto,br BRA,DF,30.0,4,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Nádson,br BRA,MF,31.0,5,4,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Ewerton,br BRA,DF,20.0,6,3,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Aylon,br BRA,"MF,FW",28.0,13,2,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Gabriel Tonini,br BRA,MF,24.0,11,2,296.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Clayton,br BRA,FW,25.0,7,2,257.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.35,0.0,0.35,Matches,csa,2021
Didira,br BRA,MF,32.0,7,2,246.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches,csa,2021
Reinaldo,br BRA,MF,19.0,24,1,491.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,csa,2021
Wellington,br BRA,DF,29.0,5,1,151.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,Matches,csa,2021
Dudu Beberibe,br BRA,FW,28.0,5,1,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Marquinhos,br BRA,MF,26.0,3,1,123.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.73,0.73,Matches,csa,2021
Marquinhos,br BRA,FW,31.0,2,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Nilson,br BRA,FW,29.0,2,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Darley Ramon Torres,br BRA,GK,31.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Raul Steffens,br BRA,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Rodrigo Rodrigues,br BRA,FW,24.0,3,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Italo Melo,br BRA,"FW,MF",27.0,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Yann Rolim,br BRA,MF,25.0,3,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Patrick,br BRA,"DF,FW",23.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
João Victor,br BRA,MF,19.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,csa,2021
Pedro Caracoci,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,csa,2021
Zé do Carmo,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,csa,2021
Lucas Dias,br BRA,DF,25.0,0,0,,,,,,,,,,,,,,,,Matches,csa,2021
Gebson Tito,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,csa,2021
Squad Total,,,28.0,38,418,3420.0,38.0,48.0,32.0,80.0,44.0,4.0,6.0,94.0,2.0,1.26,0.84,2.11,1.16,2.0,,csa,2021
Opponent Total,,,27.4,38,418,3420.0,38.0,33.0,28.0,61.0,29.0,4.0,5.0,103.0,3.0,0.87,0.74,1.61,0.76,1.5,,csa,2021
Bruno Silva,br BRA,MF,32.0,37,37,3289.0,36.5,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,guarani,2021
Matheus Bidu,br BRA,DF,21.0,35,35,3115.0,34.6,4.0,5.0,9.0,3.0,1.0,1.0,9.0,1.0,0.12,0.14,0.26,0.09,0.23,Matches,guarani,2021
Thales,br BRA,DF,27.0,33,33,2814.0,31.3,1.0,1.0,2.0,1.0,0.0,0.0,13.0,2.0,0.03,0.03,0.06,0.03,0.06,Matches,guarani,2021
Bruno Sávio,br BRA,"MF,FW",26.0,32,32,2583.0,28.7,11.0,5.0,16.0,8.0,3.0,3.0,8.0,1.0,0.38,0.17,0.56,0.28,0.45,Matches,guarani,2021
Júlio César,br BRA,MF,26.0,32,31,2302.0,25.6,4.0,4.0,8.0,4.0,0.0,0.0,6.0,1.0,0.16,0.16,0.31,0.16,0.31,Matches,guarani,2021
Régis,br BRA,MF,28.0,29,26,2146.0,23.8,9.0,10.0,19.0,8.0,1.0,2.0,9.0,0.0,0.38,0.42,0.8,0.34,0.75,Matches,guarani,2021
Ronaldo Alves,br BRA,DF,31.0,28,25,2244.0,24.9,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches,guarani,2021
Rodrigo Andrade,br BRA,MF,23.0,25,25,2013.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Rafael Martins,br BRA,GK,29.0,21,21,1887.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Diogo Mateus,br BRA,DF,27.0,21,19,1631.0,18.1,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.06,0.17,0.22,0.06,0.22,Matches,guarani,2021
Gabriel Mesquita,br BRA,GK,22.0,18,17,1532.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Carlão,br BRA,DF,35.0,22,15,1324.0,14.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,guarani,2021
Matheus Davó,br BRA,FW,21.0,14,14,991.0,11.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.18,0.27,0.45,0.18,0.45,Matches,guarani,2021
Bruno Reis Índio,br BRA,MF,28.0,34,13,1387.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Andrigo,br BRA,MF,25.0,34,12,1500.0,16.7,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,0.06,0.3,0.36,0.06,0.36,Matches,guarani,2021
Lucão,br BRA,FW,29.0,29,12,1278.0,14.2,7.0,1.0,8.0,6.0,1.0,1.0,2.0,0.0,0.49,0.07,0.56,0.42,0.49,Matches,guarani,2021
Mateus Ludke,br BRA,DF,20.0,14,12,1082.0,12.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,guarani,2021
Pablo Diogo,br BRA,"DF,MF",28.0,26,11,1195.0,13.3,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.23,0.08,0.3,0.23,0.3,Matches,guarani,2021
Todinho Júnior,br BRA,FW,27.0,11,9,635.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,guarani,2021
Allanzinho,br BRA,MF,20.0,24,4,681.0,7.6,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.4,0.0,0.4,0.4,0.4,Matches,guarani,2021
Eliel,br BRA,DF,19.0,7,3,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Antonio de Moura Carvalho,br BRA,MF,34.0,11,3,292.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.31,Matches,guarani,2021
Matheus Carvalho,br BRA,MF,20.0,9,3,278.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches,guarani,2021
Maxwell,br BRA,MF,25.0,12,2,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Titi,br BRA,DF,18.0,7,2,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Samuel Santos,br BRA,DF,30.0,2,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Ian Carlo,br BRA,DF,22.0,1,1,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Renanzinho,br BRA,MF,19.0,13,0,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Pedro Acorsi,br BRA,MF,21.0,3,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Luiz Gustavo,br BRA,DF,26.0,4,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Eduardo Person,br BRA,MF,24.0,2,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Rafael Costa,br BRA,FW,33.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,guarani,2021
Caio,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2021
Lucas França,br BRA,GK,25.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2021
Lucas,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,guarani,2021
Squad Total,,,27.0,38,418,3420.0,38.0,53.0,42.0,95.0,47.0,6.0,7.0,102.0,7.0,1.39,1.11,2.5,1.24,2.34,,guarani,2021
Opponent Total,,,27.6,38,418,3420.0,38.0,39.0,24.0,63.0,34.0,5.0,6.0,65.0,7.0,1.03,0.63,1.66,0.89,1.53,,guarani,2021
Diogo Silva,br BRA,GK,34.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2021
Guilherme Romão,br BRA,DF,23.0,35,35,3007.0,33.4,0.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,crb,2021
Reginaldo,br BRA,DF,27.0,36,34,3013.0,33.5,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,crb,2021
Caetano,br BRA,DF,21.0,33,31,2763.0,30.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches,crb,2021
Gum,br BRA,DF,35.0,31,31,2727.0,30.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,crb,2021
Diego Fabián Torres,ar ARG,MF,30.0,32,31,2388.0,26.5,8.0,9.0,17.0,5.0,3.0,3.0,7.0,0.0,0.3,0.34,0.64,0.19,0.53,Matches,crb,2021
Jean Patrick,br BRA,MF,28.0,30,26,2097.0,23.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,crb,2021
Jajá,br BRA,MF,19.0,25,21,1701.0,18.9,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches,crb,2021
Marthã,br BRA,MF,23.0,27,21,1632.0,18.1,5.0,0.0,5.0,5.0,0.0,0.0,10.0,1.0,0.28,0.0,0.28,0.28,0.28,Matches,crb,2021
Claudinei,br BRA,MF,32.0,29,17,1645.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2021
Pablo Dyego,br BRA,"MF,FW",26.0,21,17,1446.0,16.1,4.0,1.0,5.0,4.0,0.0,0.0,6.0,1.0,0.25,0.06,0.31,0.25,0.31,Matches,crb,2021
Nicolas Careca,br BRA,FW,23.0,23,15,1257.0,14.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,crb,2021
Renan Bardini Bressan,by BLR,MF,32.0,26,11,1090.0,12.1,5.0,1.0,6.0,3.0,2.0,2.0,0.0,1.0,0.41,0.08,0.5,0.25,0.33,Matches,crb,2021
Alisson Farias,br BRA,MF,24.0,18,10,834.0,9.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,crb,2021
Hyuri,br BRA,FW,29.0,10,10,815.0,9.1,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.33,0.11,0.44,0.33,0.44,Matches,crb,2021
Wesley,br BRA,MF,33.0,27,9,948.0,10.5,2.0,1.0,3.0,0.0,2.0,2.0,3.0,0.0,0.19,0.09,0.28,0.0,0.09,Matches,crb,2021
Frazan,br BRA,DF,24.0,11,9,818.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2021
Erik Nascimento,br BRA,MF,25.0,19,8,857.0,9.5,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.11,0.32,0.42,0.11,0.42,Matches,crb,2021
Celsinho,br BRA,DF,32.0,16,8,809.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,crb,2021
Emerson Negueba,br BRA,MF,20.0,17,8,762.0,8.5,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches,crb,2021
Júnior Brandão,br BRA,FW,26.0,19,7,840.0,9.3,3.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,crb,2021
Ewandro,br BRA,MF,24.0,13,7,635.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2021
Ewerton Páscoa,br BRA,DF,31.0,8,4,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2021
Jatoba,br BRA,MF,25.0,13,3,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2021
Alan James,br BRA,FW,23.0,8,2,272.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,crb,2021
Alexandre Melo,br BRA,DF,21.0,6,2,247.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2021
Calyson,br BRA,MF,27.0,8,1,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2021
Vitao,br BRA,FW,21.0,6,1,155.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.0,0.58,Matches,crb,2021
Roberto,br BRA,DF,22.0,2,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2021
Dudu,br BRA,MF,22.0,6,0,117.0,1.3,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.77,1.54,2.31,0.77,2.31,Matches,crb,2021
Arthur,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2021
Darlisson,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2021
Ewerton,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2021
Matheus Mega,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2021
Victor Ramos Ferreira,br BRA,DF,31.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2021
Wellington,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2021
Squad Total,,,27.7,38,418,3420.0,38.0,46.0,31.0,77.0,39.0,7.0,8.0,81.0,4.0,1.21,0.82,2.03,1.03,1.84,,crb,2021
Opponent Total,,,27.4,38,418,3420.0,38.0,38.0,28.0,66.0,38.0,0.0,0.0,84.0,6.0,1.0,0.74,1.74,1.0,1.74,,crb,2021
Jean Carlos Vicente,br BRA,MF,28.0,34,34,2846.0,31.6,11.0,9.0,20.0,10.0,1.0,2.0,6.0,1.0,0.35,0.28,0.63,0.32,0.6,Matches,nautico,2021
Vinícius,br BRA,MF,27.0,33,33,2805.0,31.2,8.0,10.0,18.0,7.0,1.0,1.0,7.0,1.0,0.26,0.32,0.58,0.22,0.55,Matches,nautico,2021
Rhaldney,br BRA,MF,22.0,32,32,2415.0,26.8,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,nautico,2021
Camutanga,br BRA,DF,27.0,31,31,2656.0,29.5,3.0,1.0,4.0,3.0,0.0,0.0,10.0,1.0,0.1,0.03,0.14,0.1,0.14,Matches,nautico,2021
Diogo Hereda,br BRA,DF,22.0,26,25,2101.0,23.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,nautico,2021
Alex Alves de Lima,br BRA,GK,34.0,23,23,2054.0,22.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,nautico,2021
Bryan,br BRA,DF,24.0,23,23,1890.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches,nautico,2021
Matheus Trindade Gonçalves,br BRA,MF,24.0,30,22,1946.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,nautico,2021
Rafael Ribeiro,br BRA,DF,25.0,18,18,1530.0,17.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,nautico,2021
Djavan,br BRA,MF,25.0,24,14,1129.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,nautico,2021
Júnior Tavares,br BRA,"DF,MF",24.0,13,12,1104.0,12.3,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.08,0.24,0.33,0.08,0.33,Matches,nautico,2021
