Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Paulo Victor,br BRA,DF,22.0,12,5,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Lucas Rian,br BRA,MF,23.0,20,4,614.0,6.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.15,0.29,0.44,0.15,0.44,Matches,ceara,2024
Jonathan,br BRA,DF,19.0,6,4,464.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Facundo Castro,uy URU,"MF,FW",29.0,8,3,296.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Guilherme Carvalho,br BRA,MF,24.0,12,2,353.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,ceara,2024
Eric,br BRA,DF,23.0,3,2,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Janderson,br BRA,FW,24.0,4,1,144.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,0.62,0.62,0.62,Matches,ceara,2024
João Victor,br BRA,MF,19.0,2,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Talisson,br BRA,FW,21.0,10,0,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Kaique,br BRA,FW,19.0,6,0,91.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.98,0.0,1.98,1.98,1.98,Matches,ceara,2024
Andrey Ramos do Nascimento,br BRA,MF,25.0,10,0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Bruninho,br BRA,MF,23.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Rafinha,br BRA,FW,23.0,2,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Yago Lincoln,br BRA,DF,21.0,3,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Caio Rafael,br BRA,MF,19.0,3,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Luiz Otávio,br BRA,DF,35.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2024
Luiz Daniel,br BRA,GK,30.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2024
Fernando Gabriel,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2024
Jotave João JV,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2024
Gabriel Lacerda,br BRA,DF,24.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2024
Maycon,br BRA,GK,25.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2024
Matheus Maycon,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2024
Léo Rafael,br BRA,MF,22.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2024
Squad Total,,,27.0,38,418,3420.0,38.0,58.0,39.0,97.0,51.0,7.0,7.0,108.0,5.0,1.53,1.03,2.55,1.34,2.37,,ceara,2024
Opponent Total,,,28.3,38,418,3420.0,38.0,40.0,24.0,64.0,34.0,6.0,7.0,123.0,4.0,1.05,0.63,1.68,0.89,1.53,,ceara,2024
Jordi Almeida,br BRA,GK,30.0,35,35,3105.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,novorizontino,2024
Luisão,br BRA,DF,20.0,32,29,2636.0,29.3,3.0,0.0,3.0,3.0,0.0,0.0,10.0,3.0,0.1,0.0,0.1,0.1,0.1,Matches,novorizontino,2024
Marlon,br BRA,MF,33.0,35,28,2351.0,26.1,1.0,3.0,4.0,0.0,1.0,1.0,7.0,0.0,0.04,0.11,0.15,0.0,0.11,Matches,novorizontino,2024
Waguinho,br BRA,"MF,FW",34.0,31,27,2251.0,25.0,4.0,3.0,7.0,4.0,0.0,0.0,8.0,2.0,0.16,0.12,0.28,0.16,0.28,Matches,novorizontino,2024
Rafael Donato,br BRA,DF,34.0,30,26,2268.0,25.2,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,novorizontino,2024
Eduardo de Biasi,br BRA,MF,27.0,30,26,2156.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,novorizontino,2024
Patrick,br BRA,DF,24.0,26,26,2080.0,23.1,1.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,0.04,0.04,0.09,0.04,0.09,Matches,novorizontino,2024
Neto Pessoa,br BRA,"FW,MF",29.0,37,25,2378.0,26.4,8.0,2.0,10.0,8.0,0.0,0.0,2.0,1.0,0.3,0.08,0.38,0.3,0.38,Matches,novorizontino,2024
Reverson,br BRA,"DF,MF",26.0,32,23,2132.0,23.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,novorizontino,2024
Rodrigo Alves Soares,br BRA,"MF,DF",31.0,33,22,1929.0,21.4,0.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches,novorizontino,2024
Geovane,br BRA,MF,34.0,28,20,1712.0,19.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.05,0.11,0.16,0.05,0.16,Matches,novorizontino,2024
Rodolfo,br BRA,FW,31.0,30,20,1634.0,18.2,5.0,2.0,7.0,4.0,1.0,2.0,3.0,0.0,0.28,0.11,0.39,0.22,0.33,Matches,novorizontino,2024
Renato Palma,br BRA,DF,32.0,22,17,1645.0,18.3,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches,novorizontino,2024
Fabrício,br BRA,"MF,FW",26.0,23,13,1094.0,12.2,3.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,0.25,0.16,0.41,0.16,0.33,Matches,novorizontino,2024
Willian Farias,br BRA,MF,34.0,25,12,1182.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,novorizontino,2024
Paulo Vitor,br BRA,"MF,FW",24.0,14,11,1001.0,11.1,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.27,0.27,0.0,0.27,Matches,novorizontino,2024
César,br BRA,DF,31.0,10,9,662.0,7.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches,novorizontino,2024
Pablo Dyego,br BRA,"MF,FW",29.0,13,8,759.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,novorizontino,2024
Lucca,br BRA,"FW,MF",33.0,24,7,958.0,10.6,5.0,1.0,6.0,5.0,0.0,0.0,6.0,0.0,0.47,0.09,0.56,0.47,0.56,Matches,novorizontino,2024
Igor Marques,br BRA,"DF,MF",25.0,19,7,769.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,novorizontino,2024
Léo Tocantins,br BRA,"DF,MF",24.0,16,7,582.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,novorizontino,2024
Danilo Barcelos,br BRA,"DF,MF",32.0,16,5,492.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches,novorizontino,2024
Raul Prata,br BRA,"DF,MF",36.0,6,5,336.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,Matches,novorizontino,2024
Lucas Moreira,br BRA,"FW,MF",23.0,11,4,414.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,novorizontino,2024
Airton Moraes,br BRA,GK,29.0,4,3,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,novorizontino,2024
Enzo Rocha,br BRA,DF,18.0,2,2,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,novorizontino,2024
Dudu,br BRA,MF,24.0,8,1,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,novorizontino,2024
Dantas,br BRA,DF,19.0,6,0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,novorizontino,2024
Óscar Ruiz,py PAR,"FW,MF",32.0,4,0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,novorizontino,2024
Lucas Pereira,br BRA,GK,25.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,Matches,novorizontino,2024
Pedro Balotelli,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches,novorizontino,2024
Miguel Contiero,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,novorizontino,2024
Gabriel Correia,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches,novorizontino,2024
Isack Gabriel,br BRA,FW,16.0,0,0,,,,,,,,,,,,,,,,Matches,novorizontino,2024
Marcelo,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,Matches,novorizontino,2024
Stenio,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,novorizontino,2024
Squad Total,,,29.7,38,418,3420.0,38.0,39.0,31.0,70.0,36.0,3.0,4.0,113.0,9.0,1.03,0.82,1.84,0.95,1.76,,novorizontino,2024
Opponent Total,,,28.0,38,418,3420.0,38.0,30.0,23.0,53.0,29.0,1.0,2.0,99.0,5.0,0.79,0.61,1.39,0.76,1.37,,novorizontino,2024
Tadeu,br BRA,GK,31.0,38,38,3420.0,38.0,4.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,0.11,0.0,0.11,0.0,0.0,Matches,goias,2024
Marcão Silva,br BRA,MF,33.0,34,34,2777.0,30.9,7.0,2.0,9.0,7.0,0.0,0.0,5.0,0.0,0.23,0.06,0.29,0.23,0.29,Matches,goias,2024
Dieguinho,br BRA,DF,28.0,32,32,2574.0,28.6,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.03,0.1,0.14,0.03,0.14,Matches,goias,2024
Lucas Ribeiro,br BRA,DF,25.0,30,29,2531.0,28.1,3.0,1.0,4.0,3.0,0.0,0.0,12.0,1.0,0.11,0.04,0.14,0.11,0.14,Matches,goias,2024
Welliton,br BRA,"MF,FW",23.0,35,29,2370.0,26.3,3.0,6.0,9.0,3.0,0.0,0.0,2.0,0.0,0.11,0.23,0.34,0.11,0.34,Matches,goias,2024
Rafael Gava,br BRA,MF,30.0,31,24,2082.0,23.1,2.0,5.0,7.0,2.0,0.0,0.0,4.0,1.0,0.09,0.22,0.3,0.09,0.3,Matches,goias,2024
Messias,br BRA,DF,29.0,23,23,1986.0,22.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,goias,2024
Sander,br BRA,DF,33.0,24,23,1869.0,20.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,goias,2024
Paulo Baya,br BRA,"MF,FW",24.0,33,20,1926.0,21.4,7.0,4.0,11.0,7.0,0.0,0.0,6.0,0.0,0.33,0.19,0.51,0.33,0.51,Matches,goias,2024
Juninho,br BRA,MF,23.0,28,20,1674.0,18.6,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches,goias,2024
Edson,br BRA,"DF,MF",32.0,28,19,1715.0,19.1,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,goias,2024
Thiago Galhardo,br BRA,"FW,MF",34.0,23,18,1642.0,18.2,5.0,4.0,9.0,4.0,1.0,2.0,5.0,1.0,0.27,0.22,0.49,0.22,0.44,Matches,goias,2024
David Braz,br BRA,DF,36.0,21,18,1546.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Luiz Henrique,br BRA,"DF,MF",24.0,23,11,1220.0,13.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,goias,2024
Rildo,br BRA,"MF,FW",24.0,16,11,744.0,8.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.24,0.12,0.36,0.24,0.36,Matches,goias,2024
Breno Herculano,br BRA,"FW,MF",24.0,22,9,1120.0,12.4,6.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.48,0.0,0.48,0.48,0.48,Matches,goias,2024
Edu,br BRA,FW,30.0,13,8,543.0,6.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.33,0.0,0.33,0.17,0.17,Matches,goias,2024
Jhon Vasquez,co COL,"MF,FW",28.0,15,6,631.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,goias,2024
Diego Caito,br BRA,DF,19.0,11,5,654.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,goias,2024
DG,br BRA,DF,22.0,8,5,476.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Wellington Martins,br BRA,MF,33.0,10,5,397.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Aloísio Souza Genézio,br BRA,MF,27.0,7,5,395.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Nathan Melo,br BRA,MF,22.0,12,4,426.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,goias,2024
Régis,br BRA,"FW,MF",31.0,16,4,412.0,4.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.44,0.44,0.0,0.44,Matches,goias,2024
Mateus Gonçalves Martins,br BRA,"MF,FW",29.0,8,4,403.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.22,0.22,0.45,0.22,0.45,Matches,goias,2024
Reynaldo Cesar Moraes,br BRA,DF,27.0,6,4,353.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Angelo Rodríguez,co COL,FW,34.0,13,4,328.0,3.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.55,0.0,0.55,0.55,0.55,Matches,goias,2024
Cristiano da Silva Leite,br BRA,DF,30.0,10,2,313.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Ian Luccas,br BRA,MF,20.0,12,2,301.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches,goias,2024
Yan Souto,br BRA,DF,22.0,4,2,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Pedrinho Junqueira,br BRA,MF,19.0,7,0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Douglas Borel,br BRA,DF,21.0,5,0,137.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.0,0.66,Matches,goias,2024
Halerrandrio dos Santos,br BRA,FW,17.0,6,0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Jhonny Lucas,br BRA,MF,23.0,1,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Iván Arturo Torres,py PAR,"DF,MF",32.0,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Carlos,br BRA,MF,16.0,2,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Denzel,br BRA,FW,21.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,goias,2024
Thiago Rodrigues,br BRA,GK,35.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,Matches,goias,2024
Anthony,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,goias,2024
EDU,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,goias,2024
Ezequiel,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,goias,2024
Larson,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,goias,2024
Murillo,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,Matches,goias,2024
Sidimar,br BRA,DF,31.0,0,0,,,,,,,,,,,,,,,,Matches,goias,2024
Xavier,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,goias,2024
Squad Total,,,28.7,38,418,3420.0,38.0,55.0,35.0,90.0,49.0,6.0,7.0,105.0,4.0,1.45,0.92,2.37,1.29,2.21,,goias,2024
Opponent Total,,,28.1,38,418,3420.0,38.0,30.0,19.0,49.0,25.0,5.0,7.0,101.0,6.0,0.79,0.5,1.29,0.66,1.16,,goias,2024
Willian Machado,br BRA,DF,27.0,35,35,3133.0,34.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.06,0.03,0.09,0.06,0.09,Matches,operario,2024
Rafael Santos,br BRA,GK,34.0,32,32,2879.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Rodrigo Antonio Rodrigues,br BRA,"FW,MF",23.0,28,24,2003.0,22.3,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,operario,2024
Pará,br BRA,DF,28.0,26,21,1875.0,20.8,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.05,0.1,0.14,0.05,0.14,Matches,operario,2024
Vinicius Diniz,br BRA,MF,24.0,30,21,1765.0,19.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,operario,2024
Jacy,br BRA,MF,26.0,29,20,1753.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Maxwell,br BRA,"MF,FW",28.0,28,20,1746.0,19.4,7.0,0.0,7.0,6.0,1.0,1.0,6.0,2.0,0.36,0.0,0.36,0.31,0.31,Matches,operario,2024
Joseph,br BRA,DF,29.0,21,19,1768.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Bruno Reis Índio,br BRA,"MF,DF",31.0,24,18,1377.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Ronald,br BRA,"MF,FW",26.0,30,16,1511.0,16.8,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.18,0.12,0.3,0.18,0.3,Matches,operario,2024
Thales Oleques,br BRA,DF,29.0,17,16,1383.0,15.4,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,operario,2024
Gabriel Boschilia,br BRA,MF,27.0,17,15,1166.0,13.0,4.0,0.0,4.0,3.0,1.0,1.0,6.0,0.0,0.31,0.0,0.31,0.23,0.23,Matches,operario,2024
Felipe Augusto,br BRA,"MF,FW",31.0,21,14,1246.0,13.8,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.14,0.07,0.22,0.14,0.22,Matches,operario,2024
Daniel Alves,br BRA,"FW,MF",19.0,30,13,1431.0,15.9,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.19,0.06,0.25,0.19,0.25,Matches,operario,2024
Alemão,br BRA,DF,33.0,14,11,1075.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Rodrigo Lindoso,br BRA,MF,34.0,19,11,1045.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Ronaldo,br BRA,"FW,MF",32.0,20,11,982.0,10.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,operario,2024
Allan Godói,br BRA,DF,30.0,11,11,859.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Pedro Lucas,br BRA,MF,21.0,18,9,887.0,9.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,operario,2024
Lucas Hipólito,br BRA,DF,28.0,11,9,799.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Sávio,br BRA,DF,27.0,12,9,781.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.12,0.0,0.12,Matches,operario,2024
Santiago Ocampos,py PAR,"DF,MF",22.0,11,9,716.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,operario,2024
Gabriel Feliciano,br BRA,"DF,MF",22.0,11,8,709.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Vinicius Mingotti,br BRA,FW,24.0,10,8,505.0,5.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches,operario,2024
Neto Paraíba,br BRA,MF,31.0,16,7,745.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.24,0.24,0.0,0.24,Matches,operario,2024
Gabriel Mesquita,br BRA,GK,25.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Dudu,br BRA,MF,22.0,5,4,214.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.42,0.0,0.42,Matches,operario,2024
Nathan Fogaça,br BRA,FW,24.0,13,3,406.0,4.5,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89,0.89,0.89,Matches,operario,2024
Pacheco,br BRA,DF,32.0,4,3,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Cassinho,br BRA,MF,31.0,6,3,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Marcelo Cirino,br BRA,"MF,FW",32.0,3,3,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Guilherme Pira,br BRA,MF,23.0,10,2,297.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches,operario,2024
Filipe Claudino,br BRA,MF,20.0,9,2,277.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches,operario,2024
Marco Antônio,br BRA,MF,23.0,11,2,243.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches,operario,2024
Erik Bessa,br BRA,DF,27.0,5,1,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Felipe Garcia,br BRA,FW,33.0,5,1,171.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0.53,0.53,Matches,operario,2024
Borech Baldo,br BRA,DF,22.0,3,1,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Gui Azevedo,br BRA,FW,22.0,3,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
João Rodrigues,br BRA,DF,17.0,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Rafael Oller,br BRA,MF,28.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Rafhael Lucas,br BRA,FW,31.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Dudu Mosconi,br BRA,MF,17.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Zé Pagliarini,br BRA,DF,19.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,operario,2024
Ryan Carvalho,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2024
Matheus Galdino,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2024
Guilherme,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2024
Kayo,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,operario,2024
