Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Pedrinho,br BRA,MF,24.0,4,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico_goianiense,2019
Gustavo,br BRA,GK,25.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico_goianiense,2019
Victor Paraíba,br BRA,MF,20.0,5,0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico_goianiense,2019
Diego Fumaca,br BRA,MF,24.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico_goianiense,2019
Kauê da Silva,br BRA,MF,23.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico_goianiense,2019
Crysan,br BRA,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches,atletico_goianiense,2019
Michel Custódio,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches,atletico_goianiense,2019
Madson,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,atletico_goianiense,2019
Rafael Navarro,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches,atletico_goianiense,2019
Lucas Pereira,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,atletico_goianiense,2019
Squad Total,,,26.4,38,418,3420.0,38.0,43.0,28.0,71.0,41.0,2.0,6.0,90.0,2.0,1.13,0.74,1.87,1.08,1.82,,atletico_goianiense,2019
Opponent Total,,,27.1,38,418,3420.0,38.0,28.0,16.0,44.0,26.0,2.0,4.0,101.0,6.0,0.74,0.42,1.16,0.68,1.11,,atletico_goianiense,2019
Juninho,br BRA,MF,31.0,38,38,3331.0,37.0,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,0.14,0.08,0.22,0.14,0.22,Matches,america_mg,2019
João Paulo,br BRA,DF,32.0,31,30,2534.0,28.2,1.0,6.0,7.0,1.0,0.0,0.0,3.0,0.0,0.04,0.21,0.25,0.04,0.25,Matches,america_mg,2019
Ricardo Silva,br BRA,DF,26.0,29,29,2610.0,29.0,5.0,0.0,5.0,5.0,0.0,0.0,9.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,america_mg,2019
Leandro Silva,br BRA,DF,30.0,31,29,2594.0,28.8,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches,america_mg,2019
Zé Ricardo,br BRA,MF,22.0,29,28,2426.0,27.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches,america_mg,2019
Felipe Azevedo,br BRA,"MF,FW",32.0,33,26,2253.0,25.0,2.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches,america_mg,2019
Júnior Viçosa,br BRA,FW,29.0,30,26,2231.0,24.8,7.0,5.0,12.0,5.0,2.0,3.0,2.0,0.0,0.28,0.2,0.48,0.2,0.4,Matches,america_mg,2019
Matheusinho,br BRA,MF,20.0,31,26,2185.0,24.3,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,0.25,0.08,0.33,0.25,0.33,Matches,america_mg,2019
Willian Maranhão,br BRA,MF,23.0,28,25,2067.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Diego,br BRA,"MF,DF",22.0,24,22,1719.0,19.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,america_mg,2019
Paulão,br BRA,DF,32.0,21,21,1890.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,america_mg,2019
Airton Moraes,br BRA,GK,24.0,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Jori,br BRA,GK,22.0,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Lucas Kal,br BRA,DF,22.0,15,14,1316.0,14.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,america_mg,2019
Jonatas Belusso,br BRA,"FW,MF",30.0,15,11,874.0,9.7,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,america_mg,2019
Flávio,br BRA,MF,18.0,14,9,804.0,8.9,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,america_mg,2019
Savio,br BRA,DF,23.0,12,8,835.0,9.3,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches,america_mg,2019
Pedrão,br BRA,DF,21.0,8,8,664.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,america_mg,2019
Marcelo Toscano,br BRA,"MF,FW",33.0,14,7,612.0,6.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.15,0.29,0.44,0.15,0.44,Matches,america_mg,2019
Neto Berola,br BRA,"MF,FW",31.0,19,5,695.0,7.7,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.13,0.39,0.52,0.13,0.52,Matches,america_mg,2019
Geovane,br BRA,MF,20.0,17,4,538.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,america_mg,2019
Mosquito,br BRA,GK,22.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
França,br BRA,MF,23.0,14,3,458.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Rafael Bilu,br BRA,"MF,FW",19.0,10,3,412.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.22,0.22,0.44,0.22,0.44,Matches,america_mg,2019
Luiz Fernando,br BRA,MF,23.0,5,3,295.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
João Cubas,br BRA,DF,18.0,2,2,180.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,Matches,america_mg,2019
Diego Jussani,br BRA,DF,31.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Fernando Leal,br BRA,GK,37.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Michel Bastos,br BRA,MF,35.0,1,1,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Ademir Santos,br BRA,"FW,MF",23.0,9,0,132.0,1.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.68,0.68,1.36,0.68,1.36,Matches,america_mg,2019
Christian Savio,br BRA,MF,23.0,4,0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Vitao,br BRA,MF,19.0,4,0,99.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.91,0.0,0.91,0.91,0.91,Matches,america_mg,2019
Everton Morelli,br BRA,MF,21.0,1,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Lucas Luan,br BRA,DF,19.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Pedro Cabral,br BRA,FW,19.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,america_mg,2019
Carlos Alberto,br BRA,FW,16.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Elias,br BRA,FW,31.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Tom Fielding,br BRA,MF,,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
João Gabriel,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Luis Henrique,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Victor Henrique,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Leonardo,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Lima,br BRA,DF,33.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Juan Manuel Boselli,uy URU,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Ronaldo,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Sabino,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,america_mg,2019
Squad Total,,,26.9,38,418,3420.0,38.0,42.0,30.0,72.0,40.0,2.0,5.0,69.0,1.0,1.11,0.79,1.89,1.05,1.84,,america_mg,2019
Opponent Total,,,26.8,38,418,3420.0,38.0,32.0,23.0,55.0,29.0,3.0,3.0,107.0,5.0,0.84,0.61,1.45,0.76,1.37,,america_mg,2019
Guilherme Santos,br BRA,DF,30.0,36,36,3221.0,35.8,2.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,0.06,0.08,0.14,0.06,0.14,Matches,parana,2019
Luiz Otavio,br BRA,MF,21.0,37,35,2889.0,32.1,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,parana,2019
Rodolfo Filemon,br BRA,DF,24.0,34,34,3055.0,33.9,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches,parana,2019
Thiago Rodrigues,br BRA,GK,30.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Éder Sciola,br BRA,DF,33.0,34,33,2923.0,32.5,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,0.03,0.15,0.18,0.03,0.18,Matches,parana,2019
Jenison,br BRA,FW,27.0,34,31,2709.0,30.1,9.0,5.0,14.0,9.0,0.0,0.0,4.0,1.0,0.3,0.17,0.47,0.3,0.47,Matches,parana,2019
Bruno Nascimento,br BRA,"MF,FW",21.0,30,28,2513.0,27.9,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.11,0.0,0.11,0.07,0.07,Matches,parana,2019
João Pedro Heinen,br BRA,MF,22.0,29,23,1872.0,20.8,4.0,1.0,5.0,3.0,1.0,2.0,5.0,0.0,0.19,0.05,0.24,0.14,0.19,Matches,parana,2019
Leandro Almeida Silva,br BRA,DF,31.0,23,22,1948.0,21.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,parana,2019
Fernando,br BRA,MF,26.0,28,21,1995.0,22.2,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,parana,2019
Itaqui,br BRA,MF,30.0,22,19,1420.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Eduardo Gabriel,br BRA,DF,22.0,20,18,1637.0,18.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,parana,2019
Matheus Anjos,br BRA,"MF,FW",20.0,17,15,1179.0,13.1,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.15,0.15,0.31,0.15,0.31,Matches,parana,2019
Alesson,br BRA,MF,19.0,19,10,954.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Judivan,br BRA,"MF,FW",23.0,13,10,774.0,8.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,parana,2019
Ramon Machado,br BRA,"MF,FW",27.0,16,9,787.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,parana,2019
Vitinho,br BRA,MF,28.0,11,6,536.0,6.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.17,0.34,0.5,0.17,0.5,Matches,parana,2019
Jhemerson,br BRA,MF,22.0,9,6,491.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches,parana,2019
Jhony Santiago,br BRA,MF,21.0,8,5,525.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Alisson,br BRA,GK,23.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Léo Príncipe,br BRA,DF,22.0,7,4,412.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Luan Scapolan,br BRA,MF,30.0,7,4,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Fabrício,br BRA,DF,28.0,3,3,269.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.33,0.0,0.33,0.33,0.33,Matches,parana,2019
Rodrigo Porto Carioca,br BRA,MF,19.0,12,2,367.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Rafael Furtado,br BRA,FW,19.0,8,2,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Caio Monteiro,br BRA,MF,21.0,5,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Sueliton Pereira,br BRA,DF,32.0,3,1,128.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.7,Matches,parana,2019
Juninho,br BRA,DF,23.0,3,1,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Fernando Timbó,br BRA,DF,28.0,2,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Pimentinha,br BRA,"FW,MF",31.0,8,0,246.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches,parana,2019
Raphael Alemão,br BRA,FW,22.0,3,0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Caio Rangel,br BRA,"FW,MF",23.0,5,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Marlyson,br BRA,FW,21.0,3,0,51.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.76,0.0,1.76,1.76,1.76,Matches,parana,2019
Warley,br BRA,MF,19.0,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Marcos Severo,br BRA,MF,22.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Jhonny Lucas,br BRA,MF,18.0,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,parana,2019
Kriguer,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,parana,2019
Jeferson Lima,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches,parana,2019
Matheus Lopes,br BRA,DF,33.0,0,0,,,,,,,,,,,,,,,,Matches,parana,2019
Lucas Macanhan,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches,parana,2019
Alejandro Márquez,cl CHI,MF,27.0,0,0,,,,,,,,,,,,,,,,Matches,parana,2019
Guilherme Nunes,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches,parana,2019
Gabriel Pires,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches,parana,2019
Matheus Silva,br BRA,,19.0,0,0,,,,,,,,,,,,,,,,Matches,parana,2019
Squad Total,,,26.4,38,418,3420.0,38.0,33.0,22.0,55.0,31.0,2.0,3.0,98.0,3.0,0.87,0.58,1.45,0.82,1.39,,parana,2019
Opponent Total,,,27.1,38,418,3420.0,38.0,33.0,21.0,54.0,31.0,2.0,4.0,106.0,5.0,0.87,0.55,1.42,0.82,1.37,,parana,2019
Alisson Farias,br BRA,MF,22.0,34,34,2932.0,32.6,6.0,6.0,12.0,6.0,0.0,0.0,3.0,0.0,0.18,0.18,0.37,0.18,0.37,Matches,crb,2019
Igor Cariús,br BRA,DF,25.0,33,33,2867.0,31.9,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,crb,2019
Daniel Borges,br BRA,DF,25.0,34,32,2937.0,32.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.06,0.06,0.0,0.06,Matches,crb,2019
Claudinei,br BRA,MF,30.0,32,32,2842.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Leonardo,br BRA,FW,23.0,32,31,2601.0,28.9,14.0,2.0,16.0,13.0,1.0,1.0,4.0,0.0,0.48,0.07,0.55,0.45,0.52,Matches,crb,2019
Wellington Carvalho,br BRA,DF,25.0,27,27,2430.0,27.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,crb,2019
Victor Ramos Ferreira,br BRA,DF,29.0,24,24,2140.0,23.8,1.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches,crb,2019
Felipe Ferreira,br BRA,MF,24.0,24,20,1688.0,18.8,6.0,6.0,12.0,5.0,1.0,1.0,1.0,0.0,0.32,0.32,0.64,0.27,0.59,Matches,crb,2019
Lucas,br BRA,MF,30.0,23,20,1634.0,18.2,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches,crb,2019
Lucas,br BRA,MF,30.0,22,18,1601.0,17.8,0.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.11,0.11,0.0,0.11,Matches,crb,2019
Willie,br BRA,"MF,FW",25.0,30,16,1445.0,16.1,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,0.31,0.06,0.37,0.31,0.37,Matches,crb,2019
Edson Mardden,br BRA,GK,27.0,16,16,1401.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Ferrugem,br BRA,MF,30.0,14,13,974.0,10.8,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,0.37,0.18,0.55,0.37,0.55,Matches,crb,2019
Edson,br BRA,DF,31.0,14,12,1153.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Vinicius Silvestre,br BRA,GK,24.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Ewerton Páscoa,br BRA,"DF,MF",29.0,18,12,1055.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Élton José Xavier Gomes,br BRA,MF,32.0,15,8,799.0,8.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,crb,2019
Willians Santana,br BRA,"MF,FW",30.0,12,8,599.0,6.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.15,0.15,0.3,0.15,0.3,Matches,crb,2019
Bryan Silva Garcia,br BRA,"DF,MF",26.0,17,7,755.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,crb,2019
William Barbio,br BRA,MF,26.0,15,5,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Andrey,br BRA,GK,25.0,6,5,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Fernando Henrique,br BRA,GK,35.0,7,5,444.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Iago Santos,br BRA,"MF,FW",22.0,9,4,416.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,crb,2019
Israel Neves,br BRA,DF,25.0,5,4,364.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Hugo Sanches,br BRA,MF,24.0,8,3,335.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Guilherme Mattis,br BRA,DF,28.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Victor Rangel,br BRA,FW,28.0,3,3,248.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches,crb,2019
Mateus da Silva,br BRA,MF,27.0,5,2,221.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Guilherme Costa,br BRA,"MF,FW",24.0,5,2,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Junior Santos,br BRA,DF,27.0,3,2,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Edson Caríus,br BRA,MF,30.0,12,1,344.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.52,0.52,Matches,crb,2019
Wesley,br BRA,MF,23.0,6,1,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Mailson,br BRA,FW,28.0,3,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
João Paulo,br BRA,MF,28.0,1,1,56.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.61,0.0,1.61,Matches,crb,2019
Marcos Serrato,br BRA,MF,24.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Daniel Penha,br BRA,MF,20.0,2,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Felipe Menezes,br BRA,MF,31.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Zé Carlos,br BRA,FW,35.0,3,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Patrik,br BRA,FW,23.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,crb,2019
Dudu Brandão,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2019
Cris,br BRA,GK,28.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2019
Luiz Fernando,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2019
Guilherme,br BRA,DF,26.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2019
Ygor Nogueira,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2019
Orlando,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2019
Gustavo Santos Costa,br BRA,FW,22.0,0,0,,,,,,,,,,,,,,,,Matches,crb,2019
Squad Total,,,27.2,38,418,3420.0,38.0,44.0,31.0,75.0,42.0,2.0,2.0,93.0,6.0,1.16,0.82,1.97,1.11,1.92,,crb,2019
Opponent Total,,,27.1,38,418,3420.0,38.0,43.0,28.0,71.0,40.0,3.0,5.0,105.0,8.0,1.13,0.74,1.87,1.05,1.79,,crb,2019
Felipe Marques,br BRA,MF,29.0,35,32,2695.0,29.9,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,0.17,0.03,0.2,0.17,0.2,Matches,cuiaba,2019
Victor Souza,br BRA,GK,26.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cuiaba,2019
Ednei,br BRA,DF,28.0,29,28,2489.0,27.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,cuiaba,2019
Ale,br BRA,MF,28.0,28,27,2354.0,26.2,3.0,3.0,6.0,2.0,1.0,1.0,10.0,1.0,0.11,0.11,0.23,0.08,0.19,Matches,cuiaba,2019
Paulo César Elias,br BRA,DF,34.0,26,26,2340.0,26.0,3.0,7.0,10.0,2.0,1.0,3.0,6.0,0.0,0.12,0.27,0.38,0.08,0.35,Matches,cuiaba,2019
Anderson Conceição,br BRA,DF,29.0,24,24,2125.0,23.6,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,cuiaba,2019
