player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Enric Gallego,es ESP,FW,32.0,5,2,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,getafe,2019-2020,rwz5m4Oabget
Markel Bergara,es ESP,MF,33.0,2,0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,getafe,2019-2020,rwz5m4Oabget
Amath,sn SEN,MF,23.0,7,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,getafe,2019-2020,rwz5m4Oabget
Vitorino Antunes,pt POR,MF,32.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,getafe,2019-2020,rwz5m4Oabget
Florent Poulolo,mq MTQ,DF,22.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,getafe,2019-2020,rwz5m4Oabget
Leandro Chichizola,ar ARG,GK,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,getafe,2019-2020,rwz5m4Oabget
Marcos Lavín,es ESP,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,getafe,2019-2020,rwz5m4Oabget
Daniel Parejo,es ESP,MF,30.0,35,35,3024.0,33.6,8.0,3.0,11.0,3.0,5.0,6.0,6.0,1.0,6.5,1.8,4.2,6.0,50.0,295.0,44.0,0.24,0.09,0.33,0.09,0.18,0.19,0.12,0.32,0.05,0.18,Matches,valencia,2019-2020,YmsgijZTJval
Gabriel Paulista,br BRA,DF,28.0,33,31,2801.0,31.1,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.9,0.9,0.0,0.9,14.0,73.0,1.0,0.03,0.03,0.06,0.03,0.06,0.03,0.0,0.03,0.03,0.03,Matches,valencia,2019-2020,YmsgijZTJval
Daniel Wass,dk DEN,"DF,MF",30.0,35,30,2733.0,30.4,1.0,6.0,7.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,2.9,4.1,61.0,107.0,138.0,0.03,0.2,0.23,0.03,0.23,0.04,0.1,0.13,0.04,0.13,Matches,valencia,2019-2020,YmsgijZTJval
Ferrán Torres,es ESP,"MF,FW",19.0,34,26,2251.0,25.0,4.0,5.0,9.0,4.0,0.0,0.0,5.0,0.0,4.0,4.0,4.9,8.9,87.0,76.0,194.0,0.16,0.2,0.36,0.16,0.36,0.16,0.2,0.36,0.16,0.36,Matches,valencia,2019-2020,YmsgijZTJval
Maxi Gómez,uy URU,FW,22.0,33,25,2143.0,23.8,10.0,2.0,12.0,10.0,0.0,1.0,5.0,0.0,6.2,5.4,2.6,7.9,22.0,39.0,80.0,0.42,0.08,0.5,0.42,0.5,0.26,0.11,0.37,0.23,0.33,Matches,valencia,2019-2020,YmsgijZTJval
Jasper Cillessen,nl NED,GK,30.0,24,24,2096.0,23.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,Matches,valencia,2019-2020,YmsgijZTJval
Carlos Soler,es ESP,MF,22.0,28,24,2066.0,23.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.7,1.7,1.4,3.1,29.0,86.0,87.0,0.09,0.0,0.09,0.09,0.09,0.07,0.06,0.13,0.07,0.13,Matches,valencia,2019-2020,YmsgijZTJval
José Luis Gayà,es ESP,DF,24.0,24,23,1988.0,22.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,1.6,2.0,56.0,69.0,119.0,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.09,0.02,0.09,Matches,valencia,2019-2020,YmsgijZTJval
Rodrigo,es ESP,FW,28.0,27,23,1880.0,20.9,4.0,7.0,11.0,4.0,0.0,0.0,2.0,1.0,6.7,6.7,5.7,12.4,60.0,77.0,143.0,0.19,0.34,0.53,0.19,0.53,0.32,0.27,0.6,0.32,0.6,Matches,valencia,2019-2020,YmsgijZTJval
Francis Coquelin,fr FRA,MF,28.0,26,21,1905.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.4,0.4,0.2,0.6,14.0,85.0,18.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,valencia,2019-2020,YmsgijZTJval
Geoffrey Kondogbia,cf CTA,MF,26.0,27,21,1807.0,20.1,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.2,1.2,21.0,98.0,11.0,0.05,0.05,0.1,0.05,0.1,0.05,0.01,0.06,0.05,0.06,Matches,valencia,2019-2020,YmsgijZTJval
Kévin Gameiro,fr FRA,FW,32.0,29,17,1581.0,17.6,6.0,2.0,8.0,6.0,0.0,1.0,0.0,0.0,5.3,4.5,2.9,7.4,44.0,26.0,121.0,0.34,0.11,0.46,0.34,0.46,0.3,0.16,0.47,0.26,0.42,Matches,valencia,2019-2020,YmsgijZTJval
Ezequiel Garay,ar ARG,DF,32.0,17,17,1437.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.7,17.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,Matches,valencia,2019-2020,YmsgijZTJval
Mouctar Diakhaby,gn GUI,DF,22.0,21,15,1444.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.2,16.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,valencia,2019-2020,YmsgijZTJval
Jaume Costa,es ESP,DF,31.0,19,15,1389.0,15.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.5,0.6,36.0,54.0,82.0,0.0,0.06,0.06,0.0,0.06,0.01,0.03,0.04,0.01,0.04,Matches,valencia,2019-2020,YmsgijZTJval
Jaume Doménech,es ESP,GK,28.0,15,14,1324.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,valencia,2019-2020,YmsgijZTJval
Gonçalo Guedes,pt POR,"MF,FW",22.0,21,14,1266.0,14.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.2,2.2,51.0,60.0,117.0,0.14,0.14,0.28,0.14,0.28,0.07,0.09,0.16,0.07,0.16,Matches,valencia,2019-2020,YmsgijZTJval
Denis Cheryshev,ru RUS,"MF,FW",28.0,24,9,926.0,10.3,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,3.4,3.4,1.5,4.9,29.0,33.0,85.0,0.1,0.19,0.29,0.1,0.29,0.33,0.15,0.48,0.33,0.48,Matches,valencia,2019-2020,YmsgijZTJval
Alessandro Florenzi,it ITA,DF,28.0,12,9,752.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.6,0.8,1.4,18.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,0.07,0.17,Matches,valencia,2019-2020,YmsgijZTJval
Eliaquim Mangala,fr FRA,DF,28.0,8,8,673.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.0,0.1,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,valencia,2019-2020,YmsgijZTJval
Hugo Guillamón,es ESP,DF,19.0,6,5,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,valencia,2019-2020,YmsgijZTJval
Lee Kang-in,kr KOR,"MF,FW",18.0,17,3,454.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.9,0.9,0.4,1.3,11.0,21.0,28.0,0.4,0.0,0.4,0.4,0.4,0.18,0.07,0.25,0.18,0.25,Matches,valencia,2019-2020,YmsgijZTJval
Manu Vallejo,es ESP,"MF,FW",22.0,11,3,418.0,4.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.1,2.1,0.5,2.6,10.0,9.0,23.0,0.43,0.0,0.43,0.43,0.43,0.46,0.11,0.57,0.46,0.57,Matches,valencia,2019-2020,YmsgijZTJval
Thierry Correia,pt POR,DF,20.0,4,3,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,valencia,2019-2020,YmsgijZTJval
Rubén Sobrino,es ESP,"FW,MF",27.0,13,1,170.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.8,11.0,3.0,11.0,0.53,0.0,0.53,0.53,0.53,0.3,0.13,0.44,0.3,0.44,Matches,valencia,2019-2020,YmsgijZTJval
Adrián Guerrero,es ESP,DF,21.0,2,1,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,valencia,2019-2020,YmsgijZTJval
Cristiano Piccini,it ITA,DF,26.0,2,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,valencia,2019-2020,YmsgijZTJval
Vicente Esquerdo,es ESP,"MF,FW",20.0,3,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,valencia,2019-2020,YmsgijZTJval
Cristian,es ESP,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,valencia,2019-2020,YmsgijZTJval
Pablo Gozalbez,es ESP,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,valencia,2019-2020,YmsgijZTJval
Javier Jiménez García,es ESP,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,valencia,2019-2020,YmsgijZTJval
Koba Koindredi,fr FRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,valencia,2019-2020,YmsgijZTJval
Pervis Estupiñán,ec ECU,DF,21.0,36,32,2979.0,33.1,1.0,5.0,6.0,1.0,0.0,0.0,8.0,0.0,1.6,1.6,3.6,5.2,114.0,132.0,184.0,0.03,0.15,0.18,0.03,0.18,0.05,0.11,0.16,0.05,0.16,Matches,osasuna,2019-2020,uppUR1QS5osa
David García,es ESP,DF,25.0,32,31,2793.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.7,1.7,0.3,2.0,6.0,91.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches,osasuna,2019-2020,uppUR1QS5osa
Roberto Torres,es ESP,"MF,FW",30.0,36,31,2717.0,30.2,7.0,8.0,15.0,2.0,5.0,5.0,1.0,0.0,8.2,4.3,6.7,11.0,45.0,125.0,185.0,0.23,0.26,0.5,0.07,0.33,0.27,0.22,0.5,0.14,0.37,Matches,osasuna,2019-2020,uppUR1QS5osa
Aridane Hernández,es ESP,DF,30.0,29,29,2610.0,29.0,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,2.2,2.2,0.2,2.4,4.0,60.0,1.0,0.1,0.0,0.1,0.1,0.1,0.08,0.01,0.08,0.08,0.08,Matches,osasuna,2019-2020,uppUR1QS5osa
Oier Sanjurjo,es ESP,MF,33.0,29,27,2320.0,25.8,2.0,1.0,3.0,2.0,0.0,0.0,15.0,1.0,2.4,2.4,1.1,3.5,13.0,132.0,28.0,0.08,0.04,0.12,0.08,0.12,0.09,0.04,0.14,0.09,0.14,Matches,osasuna,2019-2020,uppUR1QS5osa
Darko Brašanac,rs SRB,MF,27.0,31,27,2245.0,24.9,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.7,1.7,1.7,3.5,35.0,90.0,84.0,0.0,0.04,0.04,0.0,0.04,0.07,0.07,0.14,0.07,0.14,Matches,osasuna,2019-2020,uppUR1QS5osa
Nacho Vidal,es ESP,DF,24.0,30,26,2332.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,2.0,2.9,48.0,94.0,69.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches,osasuna,2019-2020,uppUR1QS5osa
Rubén García,es ESP,"MF,FW",26.0,30,25,2188.0,24.3,8.0,2.0,10.0,7.0,1.0,1.0,6.0,0.0,7.2,6.4,4.8,11.2,48.0,119.0,151.0,0.33,0.08,0.41,0.29,0.37,0.29,0.2,0.49,0.26,0.46,Matches,osasuna,2019-2020,uppUR1QS5osa
Sergio Herrera,es ESP,GK,26.0,19,18,1655.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,osasuna,2019-2020,uppUR1QS5osa
Ezequiel Ávila,ar ARG,FW,25.0,20,18,1591.0,17.7,9.0,2.0,11.0,9.0,0.0,0.0,6.0,0.0,7.7,7.7,3.6,11.3,33.0,40.0,113.0,0.51,0.11,0.62,0.51,0.62,0.43,0.2,0.64,0.43,0.64,Matches,osasuna,2019-2020,uppUR1QS5osa
Rubén,es ESP,GK,35.0,19,18,1583.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,osasuna,2019-2020,uppUR1QS5osa
Adrián López,es ESP,FW,31.0,26,17,1443.0,16.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.1,2.3,3.0,5.3,58.0,50.0,110.0,0.12,0.0,0.12,0.06,0.06,0.19,0.19,0.38,0.14,0.33,Matches,osasuna,2019-2020,uppUR1QS5osa
Jon Moncayola,es ESP,"MF,DF",21.0,27,15,1496.0,16.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.6,1.1,8.0,44.0,27.0,0.06,0.0,0.06,0.06,0.06,0.03,0.04,0.07,0.03,0.07,Matches,osasuna,2019-2020,uppUR1QS5osa
Facundo Roncaglia,ar ARG,DF,32.0,16,15,1277.0,14.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.1,0.1,0.4,0.4,14.0,50.0,13.0,0.07,0.0,0.07,0.07,0.07,0.0,0.02,0.03,0.0,0.03,Matches,osasuna,2019-2020,uppUR1QS5osa
Fran Mérida,es ESP,MF,29.0,23,12,1161.0,12.9,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.4,0.4,0.7,1.0,13.0,112.0,22.0,0.0,0.08,0.08,0.0,0.08,0.03,0.05,0.08,0.03,0.08,Matches,osasuna,2019-2020,uppUR1QS5osa
Iñigo Pérez,es ESP,MF,31.0,22,11,1082.0,12.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.9,1.8,10.0,68.0,30.0,0.17,0.08,0.25,0.17,0.25,0.08,0.07,0.15,0.08,0.15,Matches,osasuna,2019-2020,uppUR1QS5osa
Enric Gallego,es ESP,FW,32.0,14,9,880.0,9.8,3.0,0.0,3.0,3.0,0.0,0.0,5.0,1.0,2.9,2.9,0.9,3.8,5.0,16.0,46.0,0.31,0.0,0.31,0.31,0.31,0.3,0.09,0.39,0.3,0.39,Matches,osasuna,2019-2020,uppUR1QS5osa
Marc Cardona,es ESP,FW,24.0,19,9,705.0,7.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,1.1,2.9,19.0,14.0,56.0,0.13,0.26,0.38,0.13,0.38,0.23,0.14,0.37,0.23,0.37,Matches,osasuna,2019-2020,uppUR1QS5osa
José Arnaiz,es ESP,"FW,MF",24.0,14,8,791.0,8.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,0.4,1.8,17.0,18.0,60.0,0.23,0.11,0.34,0.23,0.34,0.16,0.05,0.21,0.16,0.21,Matches,osasuna,2019-2020,uppUR1QS5osa
Raúl Navas,es ESP,DF,31.0,9,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,osasuna,2019-2020,uppUR1QS5osa
Unai García,es ESP,DF,27.0,8,6,536.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,6.0,16.0,0.0,0.17,0.0,0.17,0.17,0.17,0.05,0.02,0.07,0.05,0.07,Matches,osasuna,2019-2020,uppUR1QS5osa
Toni Lato,es ESP,"DF,MF",21.0,8,6,470.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.3,0.7,6.0,11.0,15.0,0.19,0.0,0.19,0.19,0.19,0.09,0.05,0.13,0.09,0.13,Matches,osasuna,2019-2020,uppUR1QS5osa
Robert Ibáñez,es ESP,"MF,FW",26.0,14,5,537.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.3,1.6,18.0,18.0,48.0,0.17,0.0,0.17,0.17,0.17,0.21,0.05,0.26,0.21,0.26,Matches,osasuna,2019-2020,uppUR1QS5osa
Brandon,es ESP,FW,24.0,8,5,406.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.3,1.3,0.5,1.8,11.0,5.0,36.0,0.0,0.22,0.22,0.0,0.22,0.28,0.11,0.39,0.28,0.39,Matches,osasuna,2019-2020,uppUR1QS5osa
Kike Barja,es ESP,"MF,FW",22.0,8,4,313.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.1,1.8,14.0,12.0,33.0,0.0,0.29,0.29,0.0,0.29,0.2,0.32,0.52,0.2,0.52,Matches,osasuna,2019-2020,uppUR1QS5osa
Juan Villar,es ESP,FW,31.0,10,2,240.0,2.7,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.2,0.4,0.1,0.5,2.0,8.0,20.0,0.37,0.0,0.37,0.0,0.0,0.45,0.05,0.49,0.15,0.2,Matches,osasuna,2019-2020,uppUR1QS5osa
Lillo,es ESP,DF,30.0,4,2,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,8.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.13,0.02,0.13,Matches,osasuna,2019-2020,uppUR1QS5osa
Juan Pérez,es ESP,GK,23.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,osasuna,2019-2020,uppUR1QS5osa
Luis Perea,es ESP,FW,21.0,2,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,osasuna,2019-2020,uppUR1QS5osa
Aimar Oroz,es ESP,FW,17.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,osasuna,2019-2020,uppUR1QS5osa
Javi Martínez,es ESP,MF,19.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,osasuna,2019-2020,uppUR1QS5osa
José Hualde,es ESP,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,osasuna,2019-2020,uppUR1QS5osa
Iñaki,es ESP,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,osasuna,2019-2020,uppUR1QS5osa
Antonio Otegui,es ESP,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,osasuna,2019-2020,uppUR1QS5osa
Unai Simón,es ESP,GK,22.0,34,34,2991.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,athletic_club,2019-2020,PmTIfFpltath
Iñaki Williams,gh GHA,FW,25.0,38,34,2939.0,32.7,6.0,1.0,7.0,5.0,1.0,2.0,3.0,0.0,7.3,5.7,2.8,8.5,87.0,59.0,254.0,0.18,0.03,0.21,0.15,0.18,0.22,0.08,0.31,0.18,0.26,Matches,athletic_club,2019-2020,PmTIfFpltath
Dani García,es ESP,MF,29.0,36,33,3029.0,33.7,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.6,0.6,1.2,1.8,6.0,128.0,15.0,0.0,0.03,0.03,0.0,0.03,0.02,0.04,0.05,0.02,0.05,Matches,athletic_club,2019-2020,PmTIfFpltath
Iñigo Martínez,es ESP,DF,28.0,33,33,2970.0,33.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,2.3,2.3,1.0,3.3,36.0,132.0,21.0,0.03,0.03,0.06,0.03,0.06,0.07,0.03,0.1,0.07,0.1,Matches,athletic_club,2019-2020,PmTIfFpltath
Raúl García,es ESP,"MF,FW",33.0,35,33,2869.0,31.9,15.0,1.0,16.0,8.0,7.0,7.0,11.0,0.0,11.0,5.4,1.6,7.0,39.0,114.0,140.0,0.47,0.03,0.5,0.25,0.28,0.34,0.05,0.39,0.17,0.22,Matches,athletic_club,2019-2020,PmTIfFpltath
Ander Capa,es ESP,DF,27.0,35,32,2872.0,31.9,3.0,4.0,7.0,3.0,0.0,0.0,10.0,0.0,1.2,1.2,2.9,4.1,92.0,107.0,180.0,0.09,0.13,0.22,0.09,0.22,0.04,0.09,0.13,0.04,0.13,Matches,athletic_club,2019-2020,PmTIfFpltath
Yuri Berchiche,es ESP,DF,29.0,33,32,2850.0,31.7,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,1.5,1.5,2.8,4.3,83.0,153.0,141.0,0.06,0.03,0.09,0.06,0.09,0.05,0.09,0.14,0.05,0.14,Matches,athletic_club,2019-2020,PmTIfFpltath
Yeray Álvarez,es ESP,DF,24.0,32,32,2810.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,0.8,2.1,29.0,110.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,athletic_club,2019-2020,PmTIfFpltath
Iker Muniain,es ESP,"FW,MF",26.0,31,26,2382.0,26.5,5.0,2.0,7.0,5.0,0.0,0.0,4.0,1.0,3.7,3.7,2.5,6.3,80.0,117.0,124.0,0.19,0.08,0.26,0.19,0.26,0.14,0.1,0.24,0.14,0.24,Matches,athletic_club,2019-2020,PmTIfFpltath
Unai López,es ESP,MF,23.0,26,24,1787.0,19.9,1.0,4.0,5.0,1.0,0.0,0.0,6.0,0.0,0.9,0.9,3.1,4.1,25.0,112.0,25.0,0.05,0.2,0.25,0.05,0.25,0.05,0.16,0.2,0.05,0.2,Matches,athletic_club,2019-2020,PmTIfFpltath
Iñigo Córdoba,es ESP,FW,22.0,24,21,1442.0,16.0,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,1.3,3.1,17.0,38.0,94.0,0.06,0.25,0.31,0.06,0.31,0.11,0.08,0.19,0.11,0.19,Matches,athletic_club,2019-2020,PmTIfFpltath
Unai Núñez,es ESP,DF,22.0,20,16,1572.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.7,0.7,0.1,0.7,4.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,athletic_club,2019-2020,PmTIfFpltath
Mikel Vesga,es ESP,MF,26.0,20,13,1269.0,14.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.7,1.6,18.0,38.0,11.0,0.0,0.07,0.07,0.0,0.07,0.06,0.05,0.11,0.06,0.11,Matches,athletic_club,2019-2020,PmTIfFpltath
Oihan Sancet,es ESP,"MF,FW",19.0,17,9,741.0,8.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7,1.7,11.0,19.0,39.0,0.12,0.12,0.24,0.12,0.24,0.13,0.08,0.21,0.13,0.21,Matches,athletic_club,2019-2020,PmTIfFpltath
Ibai Gómez,es ESP,FW,29.0,17,6,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.9,3.1,14.0,16.0,53.0,0.0,0.0,0.0,0.0,0.0,0.15,0.25,0.4,0.15,0.4,Matches,athletic_club,2019-2020,PmTIfFpltath
Iñigo Lekue,es ESP,"FW,DF",26.0,14,6,623.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.9,24.0,10.0,41.0,0.0,0.14,0.14,0.0,0.14,0.02,0.11,0.13,0.02,0.13,Matches,athletic_club,2019-2020,PmTIfFpltath
Mikel Balenziaga,es ESP,DF,31.0,9,6,563.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,athletic_club,2019-2020,PmTIfFpltath
Óscar de Marcos,es ESP,"DF,FW",30.0,13,6,541.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,14.0,20.0,28.0,0.0,0.17,0.17,0.0,0.17,0.01,0.16,0.16,0.01,0.16,Matches,athletic_club,2019-2020,PmTIfFpltath
