Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Matches_90,team_name,season
Marcelo Saracchi,uy URU,DF,21.0,4,1,179.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,6.0,8.0,7.0,0.5,0.0,0.5,0.5,0.5,0.17,0.21,0.38,0.17,0.38,Matches,rb_leipzig,2019-2020
Ethan Ampadu,wls WAL,DF,18.0,3,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,rb_leipzig,2019-2020
Hannes Wolf,at AUT,"FW,MF",20.0,5,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,rb_leipzig,2019-2020
Dennis Borkowski,de GER,FW,17.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rb_leipzig,2019-2020
Tom Krauß,de GER,MF,18.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rb_leipzig,2019-2020
Fabrice Hartmann,de GER,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,rb_leipzig,2019-2020
Frederik Jäkel,de GER,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,rb_leipzig,2019-2020
Philipp Tschauner,de GER,GK,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,rb_leipzig,2019-2020
Squad Total,,,24.2,34,374,3060.0,34.0,81.0,58.0,139.0,76.0,5.0,5.0,53.0,3.0,71.3,67.6,54.4,122.0,759.0,1700.0,1685.0,2.38,1.71,4.09,2.24,3.94,2.1,1.6,3.7,1.99,3.59,,rb_leipzig,2019-2020
Opponent Total,,,25.9,34,374,3060.0,34.0,37.0,28.0,65.0,35.0,2.0,2.0,74.0,1.0,38.8,37.2,29.8,67.0,505.0,1079.0,1074.0,1.09,0.82,1.91,1.03,1.85,1.14,0.88,2.02,1.09,1.97,,rb_leipzig,2019-2020
Yann Sommer,ch SUI,GK,30.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,monchengladbach,2019-2020
Matthias Ginter,de GER,DF,25.0,31,31,2780.0,30.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,1.1,2.9,29.0,149.0,9.0,0.03,0.03,0.06,0.03,0.06,0.06,0.04,0.09,0.06,0.09,Matches,monchengladbach,2019-2020
Stefan Lainer,at AUT,DF,26.0,31,31,2710.0,30.1,1.0,3.0,4.0,1.0,0.0,0.0,9.0,0.0,1.7,1.7,3.4,5.1,88.0,123.0,124.0,0.03,0.1,0.13,0.03,0.13,0.06,0.11,0.17,0.06,0.17,Matches,monchengladbach,2019-2020
Nico Elvedi,ch SUI,DF,22.0,32,30,2618.0,29.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,0.9,28.0,70.0,2.0,0.03,0.0,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,Matches,monchengladbach,2019-2020
Marcus Thuram,fr FRA,FW,21.0,31,28,2202.0,24.5,10.0,8.0,18.0,10.0,0.0,0.0,3.0,0.0,10.3,10.3,7.5,17.7,96.0,52.0,217.0,0.41,0.33,0.74,0.41,0.74,0.42,0.31,0.72,0.42,0.72,Matches,monchengladbach,2019-2020
Florian Neuhaus,de GER,MF,22.0,30,26,2356.0,26.2,4.0,2.0,6.0,4.0,0.0,0.0,6.0,0.0,6.4,6.3,3.7,9.9,66.0,139.0,62.0,0.15,0.08,0.23,0.15,0.23,0.24,0.14,0.38,0.24,0.38,Matches,monchengladbach,2019-2020
Alassane Pléa,fr FRA,FW,26.0,27,25,2143.0,23.8,10.0,10.0,20.0,10.0,0.0,1.0,4.0,2.0,12.1,11.3,7.8,19.1,61.0,70.0,186.0,0.42,0.42,0.84,0.42,0.84,0.51,0.33,0.84,0.47,0.8,Matches,monchengladbach,2019-2020
Denis Zakaria,ch SUI,"MF,DF",22.0,23,22,1947.0,21.6,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,2.3,2.3,1.6,3.9,43.0,91.0,19.0,0.09,0.09,0.18,0.09,0.18,0.11,0.08,0.18,0.11,0.18,Matches,monchengladbach,2019-2020
Oscar Wendt,se SWE,DF,33.0,25,18,1680.0,18.7,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,2.3,3.5,18.0,62.0,57.0,0.11,0.11,0.21,0.11,0.21,0.06,0.12,0.19,0.06,0.19,Matches,monchengladbach,2019-2020
Jonas Hofmann,de GER,"MF,FW",27.0,24,18,1633.0,18.1,5.0,3.0,8.0,5.0,0.0,0.0,3.0,0.0,4.4,4.4,3.5,7.9,42.0,80.0,67.0,0.28,0.17,0.44,0.28,0.44,0.24,0.19,0.43,0.24,0.43,Matches,monchengladbach,2019-2020
Breel Embolo,ch SUI,"FW,MF",22.0,28,17,1550.0,17.2,8.0,5.0,13.0,8.0,0.0,1.0,4.0,0.0,10.4,9.6,4.3,13.9,35.0,43.0,120.0,0.46,0.29,0.75,0.46,0.75,0.6,0.25,0.85,0.56,0.81,Matches,monchengladbach,2019-2020
Christoph Kramer,de GER,MF,28.0,22,17,1464.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.4,0.7,16.0,81.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Matches,monchengladbach,2019-2020
Patrick Herrmann,de GER,"FW,MF",28.0,27,16,1453.0,16.1,6.0,6.0,12.0,6.0,0.0,0.0,4.0,0.0,6.9,6.9,4.9,11.7,38.0,35.0,148.0,0.37,0.37,0.74,0.37,0.74,0.42,0.3,0.73,0.42,0.73,Matches,monchengladbach,2019-2020
Ramy Bensebaini,dz ALG,DF,24.0,19,16,1448.0,16.1,5.0,3.0,8.0,3.0,2.0,2.0,8.0,1.0,4.4,2.8,2.4,5.2,31.0,70.0,68.0,0.31,0.19,0.5,0.19,0.37,0.27,0.15,0.42,0.17,0.32,Matches,monchengladbach,2019-2020
Lars Stindl,de GER,"MF,FW",30.0,25,14,1432.0,15.9,9.0,3.0,12.0,7.0,2.0,2.0,4.0,0.0,7.2,5.6,4.6,10.3,15.0,63.0,94.0,0.57,0.19,0.75,0.44,0.63,0.45,0.29,0.74,0.35,0.65,Matches,monchengladbach,2019-2020
Tony Jantschke,de GER,DF,29.0,17,11,1012.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,1.0,1.5,10.0,54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,monchengladbach,2019-2020
László Bénes,sk SVK,MF,21.0,22,10,898.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,1.4,1.4,3.7,5.1,17.0,66.0,48.0,0.0,0.4,0.4,0.0,0.4,0.14,0.37,0.52,0.14,0.52,Matches,monchengladbach,2019-2020
Tobias Strobl,de GER,"MF,DF",29.0,10,6,615.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,1.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,monchengladbach,2019-2020
Fabian Johnson,us USA,"MF,DF",31.0,6,3,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,6.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,monchengladbach,2019-2020
Ibrahima Traoré,gn GUI,"FW,MF",31.0,7,1,152.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,8.0,9.0,18.0,0.0,0.59,0.59,0.0,0.59,0.34,0.24,0.58,0.34,0.58,Matches,monchengladbach,2019-2020
Jordan Beyer,de GER,DF,19.0,3,0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,monchengladbach,2019-2020
Raffael,br BRA,"MF,FW",34.0,8,0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.3,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.55,0.25,1.8,1.55,1.8,Matches,monchengladbach,2019-2020
Mamadou Doucouré,fr FRA,MF,21.0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,monchengladbach,2019-2020
Keanan Bennetts,eng ENG,MF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,monchengladbach,2019-2020
Torben Müsel,de GER,FW,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,monchengladbach,2019-2020
Max Grün,de GER,GK,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,monchengladbach,2019-2020
Aaron Herzog,de GER,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,monchengladbach,2019-2020
Kaan Kurt,de GER,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,monchengladbach,2019-2020
Michael Lang,ch SUI,"DF,MF",28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,monchengladbach,2019-2020
Haralambos Makridis,gr GRE,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,monchengladbach,2019-2020
Connor Noß,ie IRL,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,monchengladbach,2019-2020
Andreas Poulsen,dk DEN,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,monchengladbach,2019-2020
Famana Quizera,gw GNB,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,monchengladbach,2019-2020
Tobias Sippel,de GER,GK,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,monchengladbach,2019-2020
Squad Total,,,26.3,34,374,3060.0,34.0,64.0,53.0,117.0,60.0,4.0,6.0,77.0,3.0,72.0,67.2,53.6,120.8,650.0,1305.0,1292.0,1.88,1.56,3.44,1.76,3.32,2.12,1.58,3.69,1.98,3.55,,monchengladbach,2019-2020
Opponent Total,,,26.0,34,374,3060.0,34.0,40.0,30.0,70.0,39.0,1.0,2.0,86.0,3.0,45.9,44.3,34.9,79.3,572.0,1186.0,1174.0,1.18,0.88,2.06,1.15,2.03,1.35,1.03,2.38,1.3,2.33,,monchengladbach,2019-2020
Lukáš Hrádecký,fi FIN,GK,29.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayer_leverkusen,2019-2020
Sven Bender,de GER,DF,30.0,33,33,2726.0,30.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.7,1.7,0.3,1.9,4.0,91.0,4.0,0.07,0.03,0.1,0.07,0.1,0.06,0.01,0.06,0.06,0.06,Matches,bayer_leverkusen,2019-2020
Kai Havertz,de GER,"MF,FW",20.0,30,29,2454.0,27.3,12.0,6.0,18.0,11.0,1.0,1.0,3.0,0.0,9.1,8.4,7.8,16.1,119.0,139.0,250.0,0.44,0.22,0.66,0.4,0.62,0.34,0.28,0.62,0.31,0.59,Matches,bayer_leverkusen,2019-2020
Kevin Volland,de GER,FW,27.0,27,24,2047.0,22.7,10.0,7.0,17.0,10.0,0.0,0.0,3.0,0.0,11.5,11.5,5.8,17.3,39.0,57.0,175.0,0.44,0.31,0.75,0.44,0.75,0.5,0.25,0.76,0.5,0.76,Matches,bayer_leverkusen,2019-2020
Charles Aránguiz,cl CHI,MF,30.0,27,23,2118.0,23.5,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,2.5,3.9,14.0,155.0,19.0,0.04,0.13,0.17,0.04,0.17,0.06,0.11,0.16,0.06,0.16,Matches,bayer_leverkusen,2019-2020
Jonathan Tah,de GER,DF,23.0,25,22,2092.0,23.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.4,0.7,14.0,132.0,2.0,0.0,0.04,0.04,0.0,0.04,0.01,0.02,0.03,0.01,0.03,Matches,bayer_leverkusen,2019-2020
Nadiem Amiri,de GER,"MF,FW",22.0,30,22,1857.0,20.6,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,6.3,8.4,53.0,106.0,95.0,0.05,0.1,0.15,0.05,0.15,0.1,0.3,0.41,0.1,0.41,Matches,bayer_leverkusen,2019-2020
Wendell,br BRA,"DF,MF",26.0,24,21,1903.0,21.1,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,1.2,1.4,39.0,116.0,43.0,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.07,0.01,0.07,Matches,bayer_leverkusen,2019-2020
Julian Baumgartlinger,at AUT,MF,31.0,27,20,1791.0,19.9,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,2.3,4.3,9.0,77.0,23.0,0.1,0.1,0.2,0.1,0.2,0.1,0.12,0.22,0.1,0.22,Matches,bayer_leverkusen,2019-2020
Moussa Diaby,fr FRA,"FW,MF",20.0,28,18,1771.0,19.7,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,5.1,5.1,5.7,10.8,118.0,44.0,204.0,0.25,0.25,0.51,0.25,0.51,0.26,0.29,0.55,0.26,0.55,Matches,bayer_leverkusen,2019-2020
Kerem Demirbay,de GER,MF,26.0,25,18,1573.0,17.5,1.0,5.0,6.0,1.0,0.0,0.0,4.0,1.0,3.2,3.2,4.1,7.4,34.0,102.0,37.0,0.06,0.29,0.34,0.06,0.34,0.19,0.24,0.42,0.19,0.42,Matches,bayer_leverkusen,2019-2020
Karim Bellarabi,de GER,"FW,DF",29.0,26,17,1424.0,15.8,4.0,6.0,10.0,4.0,0.0,0.0,2.0,0.0,6.4,6.4,5.0,11.4,106.0,43.0,207.0,0.25,0.38,0.63,0.25,0.63,0.4,0.32,0.72,0.4,0.72,Matches,bayer_leverkusen,2019-2020
Lars Bender,de GER,"DF,MF",30.0,18,16,1373.0,15.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.9,0.9,1.3,2.3,38.0,109.0,49.0,0.13,0.07,0.2,0.13,0.2,0.06,0.09,0.15,0.06,0.15,Matches,bayer_leverkusen,2019-2020
Mitchell Weiser,de GER,"DF,MF",25.0,18,14,1172.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,0.3,1.9,39.0,57.0,54.0,0.08,0.0,0.08,0.08,0.08,0.12,0.03,0.14,0.12,0.14,Matches,bayer_leverkusen,2019-2020
Leon Bailey,jm JAM,"FW,MF",21.0,22,12,1090.0,12.1,5.0,3.0,8.0,5.0,0.0,0.0,0.0,2.0,4.3,4.3,2.2,6.5,61.0,36.0,132.0,0.41,0.25,0.66,0.41,0.66,0.36,0.18,0.54,0.36,0.54,Matches,bayer_leverkusen,2019-2020
Edmond Tapsoba,bf BFA,DF,20.0,14,12,1058.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.3,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,bayer_leverkusen,2019-2020
Lucas Alario,ar ARG,FW,26.0,24,11,1174.0,13.0,7.0,1.0,8.0,6.0,1.0,1.0,6.0,0.0,7.3,6.5,1.6,8.1,7.0,16.0,63.0,0.54,0.08,0.61,0.46,0.54,0.56,0.12,0.68,0.5,0.62,Matches,bayer_leverkusen,2019-2020
Daley Sinkgraven,nl NED,"DF,MF",24.0,13,11,909.0,10.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,18.0,41.0,29.0,0.0,0.1,0.1,0.0,0.1,0.0,0.04,0.04,0.0,0.04,Matches,bayer_leverkusen,2019-2020
Aleksandar Dragović,at AUT,DF,28.0,15,10,1029.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.7,0.7,0.1,0.8,9.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches,bayer_leverkusen,2019-2020
Florian Wirtz,de GER,FW,16.0,7,3,367.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.8,12.0,10.0,37.0,0.25,0.0,0.25,0.25,0.25,0.05,0.13,0.19,0.05,0.19,Matches,bayer_leverkusen,2019-2020
Exequiel Palacios,ar ARG,MF,20.0,3,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.16,0.11,0.16,Matches,bayer_leverkusen,2019-2020
Paulinho,br BRA,"MF,FW",19.0,13,1,304.0,3.4,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.1,3.0,18.0,16.0,32.0,0.89,0.59,1.48,0.89,1.48,0.58,0.32,0.89,0.58,0.89,Matches,bayer_leverkusen,2019-2020
Panagiotis Retsos,gr GRE,DF,20.0,3,1,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,bayer_leverkusen,2019-2020
Joel Pohjanpalo,fi FIN,MF,24.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bayer_leverkusen,2019-2020
Ayman Azhil,ma MAR,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2019-2020
Tin Jedvaj,hr CRO,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2019-2020
Niklas Lomb,de GER,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2019-2020
Ramazan Özcan,at AUT,GK,35.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2019-2020
Adrian Stanilewicz,pl POL,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bayer_leverkusen,2019-2020
Squad Total,,,26.1,34,374,3060.0,34.0,57.0,48.0,105.0,55.0,2.0,2.0,61.0,6.0,59.1,57.5,48.6,106.1,761.0,1471.0,1463.0,1.68,1.41,3.09,1.62,3.03,1.74,1.43,3.17,1.69,3.12,,bayer_leverkusen,2019-2020
Opponent Total,,,25.9,34,374,3060.0,34.0,44.0,31.0,75.0,42.0,2.0,2.0,64.0,1.0,51.2,49.7,37.5,87.2,498.0,923.0,917.0,1.29,0.91,2.21,1.24,2.15,1.51,1.1,2.61,1.46,2.56,,bayer_leverkusen,2019-2020
Sebastian Rudy,de GER,"MF,DF",29.0,32,31,2734.0,30.4,1.0,3.0,4.0,1.0,0.0,0.0,9.0,0.0,1.1,1.1,5.2,6.4,35.0,162.0,72.0,0.03,0.1,0.13,0.03,0.13,0.04,0.17,0.21,0.04,0.21,Matches,hoffenheim,2019-2020
Oliver Baumann,de GER,GK,29.0,30,30,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,hoffenheim,2019-2020
Robert Skov,dk DEN,"DF,FW",23.0,31,29,2608.0,29.0,4.0,7.0,11.0,4.0,0.0,0.0,4.0,0.0,5.5,5.5,6.2,11.7,112.0,96.0,159.0,0.14,0.24,0.38,0.14,0.38,0.19,0.22,0.4,0.19,0.4,Matches,hoffenheim,2019-2020
Pavel Kadeřábek,cz CZE,"DF,FW",27.0,30,28,2474.0,27.5,2.0,7.0,9.0,2.0,0.0,0.0,2.0,0.0,2.8,2.8,5.1,7.9,44.0,87.0,176.0,0.07,0.25,0.33,0.07,0.33,0.1,0.19,0.29,0.1,0.29,Matches,hoffenheim,2019-2020
Florian Grillitsch,at AUT,"MF,DF",23.0,31,28,2408.0,26.8,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,2.3,3.6,37.0,156.0,32.0,0.0,0.11,0.11,0.0,0.11,0.05,0.09,0.13,0.05,0.13,Matches,hoffenheim,2019-2020
Stefan Posch,at AUT,DF,22.0,28,27,2308.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.1,2.1,1.7,3.8,28.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.15,0.08,0.15,Matches,hoffenheim,2019-2020
Benjamin Hübner,de GER,DF,30.0,25,25,2070.0,23.0,1.0,4.0,5.0,1.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,4.0,23.0,128.0,7.0,0.04,0.17,0.22,0.04,0.22,0.09,0.09,0.17,0.09,0.17,Matches,hoffenheim,2019-2020
Ihlas Bebou,tg TOG,"FW,MF",25.0,32,20,2102.0,23.4,6.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,4.5,4.5,3.7,8.2,77.0,48.0,182.0,0.26,0.04,0.3,0.26,0.3,0.19,0.16,0.35,0.19,0.35,Matches,hoffenheim,2019-2020
Christoph Baumgartner,at AUT,"MF,FW",19.0,26,17,1493.0,16.6,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,8.8,8.8,2.1,11.0,39.0,35.0,105.0,0.42,0.12,0.54,0.42,0.54,0.53,0.13,0.66,0.53,0.66,Matches,hoffenheim,2019-2020
Diadie Samassékou,ml MLI,MF,23.0,21,16,1310.0,14.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.9,1.1,6.0,50.0,23.0,0.0,0.07,0.07,0.0,0.07,0.02,0.06,0.08,0.02,0.08,Matches,hoffenheim,2019-2020
Andrej Kramarić,hr CRO,"FW,MF",28.0,19,14,1422.0,15.8,12.0,2.0,14.0,10.0,2.0,2.0,3.0,0.0,9.6,8.0,4.0,12.0,54.0,59.0,115.0,0.76,0.13,0.89,0.63,0.76,0.61,0.25,0.86,0.51,0.76,Matches,hoffenheim,2019-2020
Ermin Bičakčić,ba BIH,DF,29.0,21,13,1176.0,13.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.8,17.0,45.0,4.0,0.15,0.0,0.15,0.15,0.15,0.05,0.01,0.06,0.05,0.06,Matches,hoffenheim,2019-2020
Dennis Geiger,de GER,MF,21.0,21,13,1136.0,12.6,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,2.0,2.9,18.0,75.0,46.0,0.0,0.24,0.24,0.0,0.24,0.07,0.16,0.23,0.07,0.23,Matches,hoffenheim,2019-2020
Kevin Akpoguma,ng NGA,DF,24.0,18,12,1142.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,7.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,hoffenheim,2019-2020
Kevin Vogt,de GER,DF,27.0,11,11,960.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,hoffenheim,2019-2020
Moanes Dabbur,il ISR,FW,27.0,14,11,766.0,8.5,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,3.9,3.9,0.9,4.8,9.0,27.0,65.0,0.47,0.0,0.47,0.47,0.47,0.45,0.11,0.57,0.45,0.57,Matches,hoffenheim,2019-2020
Steven Zuber,ch SUI,"DF,FW",27.0,14,10,749.0,8.3,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.5,0.7,0.3,0.9,21.0,32.0,25.0,0.24,0.0,0.24,0.24,0.24,0.17,0.03,0.2,0.08,0.11,Matches,hoffenheim,2019-2020
Håvard Nordtveit,no NOR,DF,29.0,11,7,701.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.6,2.0,32.0,2.0,0.0,0.13,0.13,0.0,0.13,0.03,0.05,0.07,0.03,0.07,Matches,hoffenheim,2019-2020
Sargis Adamyan,am ARM,"FW,MF",26.0,15,6,746.0,8.3,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,5.9,5.9,0.6,6.5,19.0,16.0,67.0,0.6,0.12,0.72,0.6,0.72,0.71,0.08,0.78,0.71,0.78,Matches,hoffenheim,2019-2020
Jürgen Locadia,cw CUW,FW,25.0,11,5,530.0,5.9,4.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,3.8,3.0,0.1,3.1,6.0,7.0,39.0,0.68,0.0,0.68,0.51,0.51,0.64,0.02,0.66,0.51,0.52,Matches,hoffenheim,2019-2020
Jacob Bruun Larsen,dk DEN,"FW,MF",20.0,11,5,391.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.9,2.1,19.0,11.0,31.0,0.0,0.23,0.23,0.0,0.23,0.05,0.44,0.49,0.05,0.49,Matches,hoffenheim,2019-2020
Kostas Stafylidis,gr GRE,DF,25.0,7,4,398.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,4.0,15.0,17.0,0.23,0.0,0.23,0.23,0.23,0.02,0.07,0.09,0.02,0.09,Matches,hoffenheim,2019-2020
