Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist,SoTA,Saves,PSxG,Cmp,Att,TotDist,PrgDist,Ast,xAG,xA,CrsPA,PrgP,KP,pass_3rd,Sw,Crs,CK,SCA,GCA,Tkl,TklW,Tkl_Def_3rd,Tkl_Mid_3rd,Tkl_Att_3rd,Blocks,Int,Clr,Err,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,PrgC,Carries_Att_3rd,Mis,Dis,CrdY,CrdR,Fls,Fld,Off,Recov,Aerials_Won,Aerials_Lost
2020-01-19,16:00,La Liga,Matchweek 20,Sun,Home,L,1,2,Espanyol,2.4,1.7,68.0,12053.0,Mario Gaspar,4-5-1,4-4-2,Pablo González,Match Report,,villarreal,2019-2020,20.0,4.0,18.6,5.0,3.0,1.0,503.0,602.0,9068.0,2831.0,0,1.4,1.7,4.0,68.0,15.0,40.0,7.0,27.0,4.0,40.0,1.0,14.0,8.0,4.0,8.0,2.0,10.0,8.0,5.0,0.0,695.0,42.0,122.0,369.0,207.0,21.0,37.0,24.0,10.0,9.0,1,0,15.0,15.0,1.0,51.0,20.0,15.0
2020-01-25,18:30,La Liga,Matchweek 21,Sat,Away,W,2,1,Alavés,1.0,0.9,46.0,18153.0,Mario Gaspar,4-1-4-1,4-4-2,José Luis Munuera,Match Report,,villarreal,2019-2020,11.0,6.0,17.2,5.0,4.0,1.0,319.0,436.0,6142.0,2114.0,2,0.9,0.9,1.0,40.0,10.0,23.0,9.0,19.0,4.0,21.0,4.0,16.0,8.0,7.0,9.0,0.0,5.0,9.0,18.0,0.0,534.0,56.0,170.0,274.0,93.0,13.0,19.0,10.0,18.0,8.0,1,0,12.0,10.0,3.0,58.0,16.0,23.0
2020-02-02,18:30,La Liga,Matchweek 22,Sun,Home,W,3,1,Osasuna,2.1,0.9,55.0,17081.0,Mario Gaspar,4-1-4-1,4-2-3-1,Valentín Pizarro,Match Report,,villarreal,2019-2020,8.0,3.0,21.6,5.0,4.0,0.8,398.0,529.0,6856.0,2502.0,2,1.2,1.0,2.0,34.0,6.0,35.0,3.0,19.0,4.0,13.0,5.0,8.0,3.0,2.0,4.0,2.0,11.0,9.0,14.0,0.0,617.0,55.0,191.0,302.0,130.0,16.0,9.0,7.0,10.0,6.0,3,0,19.0,13.0,3.0,53.0,19.0,22.0
2020-02-08,18:30,La Liga,Matchweek 23,Sat,Away,D,1,1,Valladolid,1.3,0.6,66.0,17547.0,Mario Gaspar,4-4-2,4-4-2,Alejandro Hernández,Match Report,,villarreal,2019-2020,8.0,3.0,19.8,1.0,0.0,0.2,552.0,668.0,8909.0,2532.0,1,1.2,0.8,3.0,49.0,6.0,44.0,3.0,29.0,4.0,16.0,2.0,18.0,11.0,3.0,13.0,2.0,9.0,6.0,11.0,1.0,765.0,44.0,137.0,441.0,191.0,21.0,29.0,22.0,18.0,8.0,3,0,22.0,13.0,3.0,57.0,15.0,13.0
2020-02-15,18:30,La Liga,Matchweek 24,Sat,Home,W,2,1,Levante,0.7,1.5,51.0,17269.0,Mario Gaspar,4-2-3-1,4-4-2,Mario Melero,Match Report,,villarreal,2019-2020,14.0,6.0,17.9,2.0,1.0,1.2,333.0,432.0,5942.0,2125.0,2,0.5,0.7,4.0,31.0,10.0,25.0,2.0,19.0,5.0,25.0,4.0,9.0,6.0,5.0,3.0,1.0,14.0,9.0,23.0,0.0,535.0,66.0,165.0,232.0,146.0,22.0,15.0,12.0,10.0,5.0,3,0,15.0,13.0,3.0,49.0,16.0,9.0
2020-02-23,21:00,La Liga,Matchweek 25,Sun,Away,L,1,3,Atlético Madrid,0.4,1.7,58.0,54462.0,Santi Cazorla,4-3-3,4-4-2,Ricardo de Burgos,Match Report,,villarreal,2019-2020,10.0,4.0,21.9,9.0,6.0,2.1,595.0,686.0,10812.0,3201.0,0,0.3,0.4,1.0,37.0,7.0,32.0,8.0,11.0,1.0,15.0,2.0,19.0,11.0,11.0,8.0,0.0,10.0,15.0,30.0,1.0,810.0,92.0,319.0,385.0,116.0,9.0,15.0,12.0,10.0,9.0,2,0,6.0,14.0,0.0,54.0,17.0,17.0
2020-03-01,14:00,La Liga,Matchweek 26,Sun,Away,L,0,1,Athletic Club,1.0,2.6,56.0,36350.0,Santi Cazorla,4-3-3,4-2-3-1,David Medié,Match Report,,villarreal,2019-2020,10.0,3.0,18.0,6.0,4.0,2.5,362.0,472.0,6023.0,1855.0,0,1.0,0.5,1.0,30.0,9.0,18.0,7.0,20.0,6.0,18.0,0.0,23.0,17.0,9.0,12.0,2.0,13.0,12.0,28.0,0.0,612.0,89.0,230.0,267.0,124.0,18.0,20.0,21.0,18.0,15.0,6,0,13.0,10.0,0.0,42.0,13.0,17.0
2020-03-08,18:30,La Liga,Matchweek 27,Sun,Home,L,1,2,Leganés,2.1,1.9,64.0,16143.0,Santi Cazorla,4-3-3,4-4-2,César Soto,Match Report,,villarreal,2019-2020,15.0,5.0,15.5,7.0,5.0,2.4,534.0,638.0,10532.0,3190.0,1,1.4,1.3,6.0,74.0,12.0,43.0,13.0,35.0,2.0,26.0,2.0,8.0,4.0,7.0,1.0,0.0,3.0,6.0,24.0,0.0,742.0,69.0,213.0,321.0,211.0,31.0,25.0,17.0,11.0,6.0,4,0,10.0,11.0,2.0,40.0,13.0,17.0
2020-06-13,17:00,La Liga,Matchweek 28,Sat,Away,W,1,0,Celta Vigo,1.7,0.2,59.0,,Mario Gaspar,4-3-3,4-3-3,Valentín Pizarro,Match Report,,villarreal,2019-2020,16.0,4.0,15.8,0.0,0.0,0.0,515.0,619.0,9176.0,3064.0,0,0.9,1.4,4.0,46.0,10.0,35.0,7.0,25.0,8.0,23.0,1.0,11.0,3.0,3.0,7.0,1.0,9.0,8.0,14.0,0.0,718.0,42.0,155.0,349.0,222.0,34.0,16.0,19.0,20.0,5.0,1,0,20.0,5.0,1.0,55.0,14.0,14.0
2020-06-16,19:30,La Liga,Matchweek 29,Tue,Home,W,1,0,Mallorca,1.5,1.6,51.0,,Mario Gaspar,4-3-3,5-4-1,Javier Estrada,Match Report,,villarreal,2019-2020,10.0,4.0,18.5,4.0,4.0,1.0,430.0,531.0,7848.0,2437.0,0,0.6,0.4,2.0,33.0,8.0,27.0,5.0,9.0,2.0,20.0,2.0,10.0,8.0,4.0,5.0,1.0,15.0,10.0,22.0,0.0,647.0,69.0,180.0,321.0,153.0,23.0,23.0,18.0,24.0,7.0,3,0,16.0,9.0,2.0,51.0,18.0,23.0
2020-06-19,19:30,La Liga,Matchweek 30,Fri,Away,W,1,0,Granada,0.5,1.0,49.0,,Vicente Iborra,4-4-2,4-2-3-1,Guillermo Cuadra,Match Report,,villarreal,2019-2020,5.0,1.0,15.4,4.0,4.0,0.6,381.0,489.0,7151.0,2808.0,1,0.5,0.7,0.0,23.0,4.0,25.0,5.0,4.0,0.0,10.0,2.0,11.0,7.0,7.0,4.0,0.0,12.0,12.0,38.0,0.0,601.0,83.0,251.0,278.0,75.0,9.0,12.0,5.0,18.0,7.0,3,0,15.0,15.0,1.0,51.0,18.0,19.0
2020-06-22,19:30,La Liga,Matchweek 31,Mon,Home,D,2,2,Sevilla,0.9,0.9,42.0,,Mario Gaspar,4-4-2,4-3-3,José Sánchez,Match Report,,villarreal,2019-2020,7.0,5.0,14.7,7.0,5.0,1.6,352.0,449.0,6639.0,2472.0,1,0.6,1.1,1.0,27.0,5.0,25.0,8.0,12.0,3.0,11.0,2.0,10.0,6.0,7.0,3.0,0.0,12.0,12.0,23.0,0.0,567.0,62.0,204.0,259.0,112.0,14.0,12.0,9.0,17.0,8.0,3,0,16.0,12.0,2.0,45.0,13.0,18.0
2020-06-28,17:00,La Liga,Matchweek 32,Sun,Home,W,2,0,Valencia,2.1,0.2,57.0,,Mario Gaspar,4-4-2,4-4-2,José González,Match Report,,villarreal,2019-2020,17.0,4.0,16.7,0.0,0.0,0.0,618.0,697.0,9713.0,3088.0,2,1.9,1.7,2.0,31.0,14.0,31.0,5.0,11.0,1.0,30.0,4.0,12.0,10.0,6.0,4.0,2.0,8.0,6.0,18.0,0.0,774.0,63.0,260.0,390.0,132.0,22.0,19.0,19.0,11.0,8.0,0,0,9.0,16.0,1.0,48.0,7.0,10.0
2020-07-01,22:00,La Liga,Matchweek 33,Wed,Away,W,2,0,Betis,2.4,0.5,54.0,,Manu Trigueros,4-4-2,3-4-3,Jesús Gil,Match Report,,villarreal,2019-2020,14.0,4.0,21.9,1.0,1.0,0.0,517.0,603.0,9079.0,2812.0,1,1.5,1.0,2.0,28.0,9.0,24.0,6.0,14.0,5.0,25.0,4.0,19.0,9.0,6.0,12.0,1.0,6.0,11.0,12.0,0.0,701.0,73.0,186.0,401.0,119.0,23.0,23.0,13.0,13.0,7.0,1,0,16.0,10.0,4.0,47.0,6.0,13.0
2020-07-05,22:00,La Liga,Matchweek 34,Sun,Home,L,1,4,Barcelona,0.9,2.4,32.0,,Mario Gaspar,4-4-2,4-1-2-1-2,Carlos del Cerro,Match Report,,villarreal,2019-2020,9.0,4.0,18.3,12.0,9.0,3.1,328.0,405.0,5159.0,1967.0,0,0.3,0.7,1.0,22.0,6.0,19.0,1.0,6.0,2.0,16.0,1.0,15.0,7.0,6.0,7.0,2.0,10.0,10.0,18.0,0.0,498.0,65.0,190.0,226.0,87.0,17.0,18.0,12.0,10.0,6.0,1,0,11.0,11.0,1.0,43.0,6.0,12.0
2020-07-08,20:30,La Liga,Matchweek 35,Wed,Away,W,3,1,Getafe,2.1,0.3,58.0,,Santi Cazorla,4-2-3-1,4-4-2,Javier Estrada,Match Report,,villarreal,2019-2020,4.0,1.0,26.9,2.0,1.0,0.3,371.0,501.0,7131.0,2635.0,1,0.5,0.7,1.0,26.0,3.0,15.0,13.0,9.0,3.0,10.0,6.0,17.0,7.0,13.0,4.0,0.0,13.0,11.0,16.0,0.0,596.0,66.0,249.0,299.0,59.0,8.0,10.0,9.0,22.0,17.0,1,1,10.0,19.0,2.0,51.0,26.0,14.0
2020-07-13,19:30,La Liga,Matchweek 36,Mon,Home,L,1,2,Real Sociedad,0.4,1.3,52.0,,Santi Cazorla,4-2-3-1,4-2-3-1,Guillermo Cuadra,Match Report,,villarreal,2019-2020,9.0,3.0,21.2,6.0,4.0,0.9,431.0,520.0,7932.0,2277.0,1,0.3,0.5,2.0,37.0,7.0,34.0,9.0,13.0,2.0,18.0,2.0,12.0,6.0,6.0,6.0,0.0,12.0,9.0,23.0,0.0,633.0,56.0,170.0,329.0,139.0,15.0,16.0,14.0,19.0,10.0,2,0,12.0,9.0,1.0,51.0,10.0,17.0
2020-07-16,21:00,La Liga,Matchweek 37,Thu,Away,L,1,2,Real Madrid,1.1,1.6,43.0,,Mario Gaspar,4-2-3-1,4-3-3,Alejandro Hernández,Match Report,,villarreal,2019-2020,8.0,4.0,18.6,7.0,5.0,2.0,386.0,458.0,6720.0,2120.0,1,0.1,0.2,1.0,24.0,2.0,23.0,3.0,9.0,2.0,12.0,2.0,11.0,4.0,5.0,5.0,1.0,7.0,11.0,15.0,2.0,543.0,66.0,207.0,263.0,78.0,9.0,6.0,9.0,13.0,7.0,2,0,13.0,11.0,1.0,38.0,6.0,10.0
2020-07-19,18:30,La Liga,Matchweek 38,Sun,Home,W,4,0,Eibar,3.2,0.5,69.0,,Bruno Soriano,4-2-3-1,4-4-2,Alberola Rojas,Match Report,,villarreal,2019-2020,12.0,5.0,14.0,3.0,3.0,0.2,626.0,704.0,11475.0,4019.0,4,3.2,1.8,2.0,53.0,11.0,28.0,13.0,15.0,4.0,21.0,8.0,11.0,4.0,6.0,5.0,0.0,5.0,9.0,15.0,0.0,800.0,107.0,367.0,316.0,123.0,26.0,26.0,17.0,24.0,9.0,0,0,4.0,8.0,3.0,47.0,11.0,16.0
2019-08-17,19:00,La Liga,Matchweek 1,Sat,Away,D,1,1,Valencia,1.8,2.3,63.0,41846.0,Asier Illarramendi,4-3-3,4-4-2,Jesús Gil,Match Report,,real_sociedad,2019-2020,11.0,2.0,19.4,6.0,5.0,1.3,579.0,668.0,9963.0,2998.0,0,0.5,0.8,2.0,72.0,8.0,47.0,5.0,19.0,3.0,19.0,1.0,14.0,7.0,8.0,3.0,3.0,5.0,3.0,11.0,0.0,755.0,60.0,179.0,382.0,196.0,25.0,29.0,23.0,14.0,10.0,4,0,14.0,10.0,2.0,49.0,16.0,11.0
2019-08-25,17:00,La Liga,Matchweek 2,Sun,Away,W,1,0,Mallorca,1.6,1.0,64.0,18028.0,Asier Illarramendi,4-3-3,4-4-1-1,Valentín Pizarro,Match Report,,real_sociedad,2019-2020,12.0,4.0,18.1,4.0,4.0,0.8,510.0,600.0,9554.0,2706.0,1,1.5,0.7,2.0,43.0,8.0,37.0,2.0,16.0,5.0,18.0,2.0,9.0,4.0,5.0,1.0,3.0,12.0,11.0,26.0,0.0,706.0,74.0,203.0,358.0,147.0,24.0,27.0,18.0,12.0,6.0,2,0,12.0,15.0,0.0,46.0,13.0,18.0
2019-08-30,22:00,La Liga,Matchweek 3,Fri,Away,L,0,2,Athletic Club,0.2,1.0,60.0,46697.0,Asier Illarramendi,4-3-3,4-2-3-1,Javier Estrada,Match Report,,real_sociedad,2019-2020,2.0,2.0,19.8,5.0,3.0,1.8,426.0,531.0,7559.0,2597.0,0,0.2,0.3,0.0,37.0,2.0,27.0,4.0,7.0,0.0,4.0,0.0,12.0,9.0,7.0,3.0,2.0,6.0,8.0,16.0,1.0,615.0,66.0,234.0,306.0,80.0,8.0,12.0,6.0,19.0,15.0,2,0,17.0,17.0,2.0,44.0,26.0,10.0
2019-09-14,18:30,La Liga,Matchweek 4,Sat,Home,W,2,0,Atlético Madrid,2.1,1.2,54.0,34719.0,Mikel Oyarzabal,4-2-3-1,4-4-2,Antonio Matéu Lahoz,Match Report,,real_sociedad,2019-2020,14.0,5.0,17.3,2.0,2.0,0.7,407.0,508.0,7459.0,2607.0,1,1.1,1.3,2.0,44.0,10.0,25.0,7.0,14.0,5.0,24.0,3.0,16.0,9.0,7.0,7.0,2.0,8.0,3.0,20.0,0.0,620.0,73.0,198.0,277.0,148.0,24.0,24.0,20.0,23.0,7.0,1,0,13.0,10.0,3.0,46.0,25.0,27.0
2019-09-22,14:00,La Liga,Matchweek 5,Sun,Away,W,3,1,Espanyol,1.3,0.9,44.0,19173.0,Mikel Oyarzabal,4-2-3-1,4-4-2,Adrián Cordero,Match Report,,real_sociedad,2019-2020,10.0,5.0,18.1,3.0,3.0,1.1,318.0,425.0,5931.0,2555.0,2,1.1,1.1,2.0,37.0,7.0,26.0,8.0,12.0,7.0,16.0,5.0,15.0,10.0,6.0,5.0,4.0,11.0,15.0,26.0,0.0,550.0,52.0,169.0,238.0,157.0,27.0,26.0,17.0,15.0,11.0,0,0,12.0,6.0,2.0,52.0,26.0,19.0
2019-09-26,21:00,La Liga,Matchweek 6,Thu,Home,W,3,0,Alavés,3.8,0.3,59.0,28720.0,Mikel Oyarzabal,4-3-3,4-1-4-1,David Medié,Match Report,,real_sociedad,2019-2020,19.0,5.0,15.4,0.0,0.0,0.0,443.0,541.0,8125.0,2441.0,2,2.1,1.4,5.0,56.0,17.0,37.0,2.0,19.0,5.0,38.0,5.0,18.0,10.0,5.0,10.0,3.0,7.0,7.0,7.0,0.0,643.0,49.0,147.0,329.0,176.0,34.0,16.0,10.0,11.0,6.0,1,0,7.0,18.0,2.0,48.0,13.0,23.0
2019-09-29,21:00,La Liga,Matchweek 7,Sun,Away,L,2,3,Sevilla,0.8,1.7,48.0,37414.0,David Zurutuza,4-3-3,4-3-3,Alberola Rojas,Match Report,,real_sociedad,2019-2020,5.0,2.0,19.2,8.0,5.0,2.2,379.0,485.0,6762.0,2776.0,2,0.8,0.5,0.0,35.0,4.0,23.0,1.0,4.0,0.0,10.0,4.0,14.0,9.0,8.0,2.0,4.0,11.0,12.0,32.0,0.0,584.0,99.0,260.0,237.0,89.0,5.0,16.0,11.0,14.0,7.0,1,0,8.0,9.0,2.0,42.0,21.0,19.0
2019-10-06,18:30,La Liga,Matchweek 8,Sun,Home,L,1,2,Getafe,0.6,0.9,50.0,30153.0,Mikel Oyarzabal,4-2-3-1,4-4-2,Pablo González,Match Report,,real_sociedad,2019-2020,6.0,3.0,15.4,4.0,2.0,0.4,231.0,378.0,4111.0,1833.0,1,0.6,0.6,1.0,28.0,4.0,21.0,2.0,8.0,3.0,10.0,2.0,12.0,6.0,7.0,4.0,1.0,13.0,8.0,24.0,1.0,487.0,57.0,184.0,234.0,74.0,9.0,7.0,4.0,14.0,4.0,2,1,20.0,14.0,5.0,40.0,26.0,25.0
2019-10-20,14:00,La Liga,Matchweek 9,Sun,Home,W,3,1,Betis,1.4,1.0,51.0,28032.0,Mikel Oyarzabal,4-2-3-1,4-4-2,César Soto,Match Report,,real_sociedad,2019-2020,17.0,4.0,16.8,5.0,4.0,0.9,357.0,465.0,6564.0,2469.0,2,1.3,1.4,3.0,42.0,13.0,29.0,3.0,24.0,11.0,28.0,4.0,16.0,9.0,5.0,10.0,1.0,11.0,7.0,13.0,0.0,570.0,56.0,162.0,246.0,163.0,36.0,15.0,13.0,14.0,7.0,4,0,23.0,12.0,6.0,48.0,11.0,20.0
2019-10-27,12:00,La Liga,Matchweek 10,Sun,Away,W,1,0,Celta Vigo,0.8,0.9,58.0,18002.0,Mikel Oyarzabal,4-2-3-1,4-4-2,Valentín Pizarro,Match Report,,real_sociedad,2019-2020,9.0,4.0,21.3,1.0,1.0,0.0,378.0,490.0,6430.0,2494.0,1,0.7,0.4,0.0,41.0,6.0,31.0,3.0,20.0,7.0,18.0,2.0,10.0,6.0,7.0,3.0,0.0,10.0,12.0,20.0,0.0,583.0,52.0,183.0,257.0,149.0,15.0,18.0,20.0,7.0,13.0,2,0,12.0,20.0,2.0,46.0,24.0,23.0
2019-10-30,19:00,La Liga,Matchweek 11,Wed,Home,L,1,2,Levante,1.6,1.8,65.0,28142.0,Mikel Oyarzabal,4-1-4-1,4-4-2,Mario Melero,Match Report,,real_sociedad,2019-2020,17.0,5.0,14.7,4.0,2.0,1.1,462.0,559.0,8676.0,2709.0,0,1.2,1.5,6.0,57.0,13.0,31.0,0.0,27.0,9.0,30.0,2.0,9.0,6.0,2.0,4.0,3.0,13.0,5.0,8.0,0.0,668.0,49.0,177.0,298.0,196.0,33.0,15.0,16.0,16.0,13.0,3,0,15.0,11.0,2.0,46.0,12.0,15.0
2019-11-03,21:00,La Liga,Matchweek 12,Sun,Away,W,2,1,Granada,1.0,0.2,61.0,16898.0,Mikel Oyarzabal,4-1-4-1,4-2-3-1,Eduardo Prieto,Match Report,,real_sociedad,2019-2020,9.0,5.0,17.5,3.0,2.0,0.6,403.0,522.0,7773.0,3007.0,2,1.0,1.0,3.0,48.0,9.0,27.0,3.0,28.0,5.0,17.0,3.0,16.0,7.0,7.0,8.0,1.0,9.0,8.0,26.0,2.0,632.0,72.0,230.0,282.0,124.0,20.0,25.0,13.0,22.0,8.0,2,0,19.0,15.0,1.0,55.0,30.0,12.0
2019-11-08,21:00,La Liga,Matchweek 13,Fri,Home,D,1,1,Leganés,1.1,1.0,65.0,27684.0,Mikel Oyarzabal,4-3-3,5-4-1,Juan Martínez,Match Report,,real_sociedad,2019-2020,10.0,5.0,18.4,2.0,1.0,0.7,440.0,563.0,8842.0,3111.0,1,0.3,0.5,5.0,52.0,5.0,34.0,5.0,25.0,5.0,15.0,1.0,14.0,10.0,9.0,5.0,0.0,7.0,12.0,19.0,0.0,663.0,44.0,179.0,342.0,145.0,20.0,21.0,16.0,17.0,12.0,2,0,14.0,21.0,1.0,50.0,29.0,22.0
2019-11-23,21:00,La Liga,Matchweek 14,Sat,Away,L,1,3,Real Madrid,1.6,1.4,46.0,69305.0,Mikel Oyarzabal,4-2-3-1,4-3-3,Jesús Gil,Match Report,,real_sociedad,2019-2020,11.0,6.0,18.6,10.0,7.0,2.0,424.0,512.0,6352.0,2059.0,0,0.3,0.4,0.0,35.0,7.0,29.0,0.0,16.0,3.0,17.0,1.0,13.0,7.0,8.0,4.0,1.0,13.0,7.0,27.0,0.0,615.0,91.0,225.0,265.0,133.0,13.0,23.0,18.0,13.0,10.0,1,0,16.0,12.0,2.0,53.0,7.0,21.0
2019-11-30,16:00,La Liga,Matchweek 15,Sat,Home,W,4,1,Eibar,1.1,0.6,61.0,28612.0,Mikel Oyarzabal,4-3-3,4-2-3-1,Carlos del Cerro,Match Report,,real_sociedad,2019-2020,15.0,4.0,18.5,4.0,3.0,0.6,442.0,557.0,7982.0,2845.0,3,1.1,0.9,4.0,36.0,13.0,19.0,6.0,19.0,6.0,28.0,8.0,8.0,5.0,5.0,3.0,0.0,6.0,8.0,18.0,1.0,656.0,76.0,294.0,253.0,116.0,17.0,15.0,8.0,14.0,6.0,1,0,8.0,9.0,3.0,44.0,28.0,16.0
2019-12-08,16:00,La Liga,Matchweek 16,Sun,Away,D,0,0,Valladolid,1.7,0.6,65.0,18654.0,Mikel Oyarzabal,4-1-4-1,4-4-2,Pablo González,Match Report,,real_sociedad,2019-2020,16.0,2.0,17.2,2.0,2.0,0.9,494.0,618.0,8648.0,3182.0,0,1.7,1.8,4.0,54.0,14.0,41.0,1.0,20.0,4.0,29.0,0.0,12.0,6.0,3.0,5.0,4.0,5.0,11.0,10.0,0.0,714.0,40.0,149.0,391.0,182.0,28.0,28.0,15.0,17.0,4.0,4,0,19.0,10.0,2.0,54.0,24.0,10.0
2019-12-14,16:00,La Liga,Matchweek 17,Sat,Home,D,2,2,Barcelona,2.7,1.2,53.0,36639.0,Mikel Oyarzabal,4-1-4-1,4-3-3,Alberola Rojas,Match Report,,real_sociedad,2019-2020,18.0,4.0,17.6,4.0,2.0,1.8,526.0,611.0,8676.0,2886.0,0,0.7,1.1,2.0,37.0,12.0,35.0,1.0,22.0,8.0,30.0,4.0,18.0,9.0,7.0,7.0,4.0,10.0,9.0,13.0,1.0,710.0,71.0,234.0,285.0,197.0,26.0,28.0,24.0,13.0,17.0,0,0,7.0,8.0,1.0,49.0,6.0,15.0
2019-12-22,14:00,La Liga,Matchweek 18,Sun,Away,W,4,3,Osasuna,2.2,3.4,52.0,16197.0,Mikel Oyarzabal,4-1-4-1,4-4-2,David Medié,Match Report,,real_sociedad,2019-2020,13.0,7.0,18.5,7.0,4.0,2.6,326.0,437.0,5480.0,2076.0,2,1.5,1.4,2.0,25.0,7.0,16.0,0.0,9.0,3.0,19.0,6.0,8.0,4.0,5.0,2.0,1.0,12.0,7.0,37.0,1.0,567.0,100.0,225.0,240.0,107.0,19.0,17.0,12.0,17.0,6.0,2,0,12.0,9.0,2.0,48.0,10.0,20.0
2020-01-05,14:00,La Liga,Matchweek 19,Sun,Home,L,1,2,Villarreal,0.9,1.4,63.0,31538.0,Mikel Oyarzabal,4-2-3-1,4-1-4-1,José Sánchez,Match Report,,real_sociedad,2019-2020,10.0,2.0,20.2,2.0,0.0,1.7,499.0,606.0,9029.0,2797.0,1,0.8,1.1,2.0,52.0,6.0,30.0,3.0,31.0,7.0,20.0,2.0,19.0,17.0,8.0,8.0,3.0,7.0,8.0,13.0,0.0,687.0,77.0,212.0,301.0,184.0,21.0,30.0,21.0,14.0,8.0,5,0,16.0,14.0,2.0,54.0,18.0,15.0
2020-01-19,14:00,La Liga,Matchweek 20,Sun,Away,L,0,3,Betis,0.3,1.8,52.0,51171.0,Mikel Oyarzabal,4-1-4-1,4-1-4-1,Adrián Cordero,Match Report,,real_sociedad,2019-2020,7.0,0.0,26.0,6.0,3.0,2.4,402.0,502.0,7118.0,2491.0,0,0.3,0.4,3.0,37.0,5.0,21.0,3.0,18.0,2.0,10.0,0.0,20.0,11.0,8.0,12.0,0.0,15.0,10.0,12.0,2.0,611.0,84.0,236.0,272.0,106.0,19.0,18.0,10.0,15.0,10.0,1,0,10.0,8.0,4.0,48.0,11.0,16.0
2020-01-26,18:30,La Liga,Matchweek 21,Sun,Home,W,3,0,Mallorca,2.5,0.5,69.0,29912.0,Mikel Oyarzabal,4-1-4-1,4-4-2,Santiago Jaime,Match Report,,real_sociedad,2019-2020,14.0,6.0,15.8,4.0,4.0,0.5,587.0,708.0,10466.0,3459.0,1,2.0,2.2,7.0,53.0,10.0,43.0,2.0,36.0,7.0,22.0,5.0,19.0,12.0,2.0,10.0,7.0,11.0,5.0,9.0,0.0,799.0,50.0,177.0,403.0,227.0,35.0,33.0,24.0,16.0,9.0,0,0,15.0,6.0,0.0,61.0,20.0,22.0
2020-02-02,12:00,La Liga,Matchweek 22,Sun,Away,L,1,2,Leganés,0.2,1.2,55.0,10842.0,Aritz Elustondo,4-1-4-1,5-4-1,Mario Melero,Match Report,,real_sociedad,2019-2020,2.0,1.0,15.8,5.0,3.0,2.2,339.0,460.0,6069.0,2067.0,1,0.2,0.5,0.0,26.0,2.0,15.0,2.0,6.0,1.0,2.0,0.0,17.0,12.0,10.0,6.0,1.0,9.0,8.0,25.0,0.0,563.0,72.0,203.0,306.0,56.0,8.0,9.0,8.0,15.0,6.0,3,0,19.0,22.0,3.0,49.0,34.0,18.0
2020-02-09,14:00,La Liga,Matchweek 23,Sun,Home,W,2,1,Athletic Club,2.2,0.8,63.0,36730.0,Mikel Oyarzabal,4-2-3-1,4-2-3-1,José Luis Munuera,Match Report,,real_sociedad,2019-2020,14.0,4.0,16.3,3.0,2.0,0.4,440.0,575.0,7348.0,2543.0,1,1.8,1.2,3.0,37.0,11.0,27.0,2.0,23.0,4.0,27.0,3.0,25.0,15.0,7.0,17.0,1.0,6.0,3.0,17.0,0.0,678.0,35.0,176.0,357.0,151.0,32.0,14.0,11.0,13.0,16.0,2,0,7.0,14.0,1.0,48.0,23.0,25.0
2020-02-22,18:30,La Liga,Matchweek 25,Sat,Home,W,3,0,Valencia,1.8,0.3,46.0,31381.0,Mikel Oyarzabal,4-3-3,4-2-3-1,José González,Match Report,,real_sociedad,2019-2020,19.0,7.0,15.3,1.0,1.0,0.0,376.0,465.0,6271.0,2275.0,3,1.7,1.2,3.0,40.0,16.0,32.0,2.0,18.0,6.0,32.0,5.0,14.0,5.0,4.0,7.0,3.0,9.0,12.0,29.0,0.0,578.0,54.0,180.0,265.0,140.0,22.0,22.0,20.0,11.0,11.0,1,0,19.0,8.0,1.0,55.0,23.0,14.0
2020-02-28,21:00,La Liga,Matchweek 26,Fri,Home,W,1,0,Valladolid,2.0,0.8,54.0,30611.0,Mikel Oyarzabal,4-3-3,4-3-3,Valentín Pizarro,Match Report,,real_sociedad,2019-2020,13.0,4.0,14.9,1.0,1.0,0.3,379.0,488.0,6353.0,2728.0,1,2.0,1.6,2.0,58.0,12.0,34.0,0.0,21.0,8.0,24.0,2.0,15.0,6.0,3.0,9.0,3.0,11.0,2.0,25.0,0.0,599.0,59.0,166.0,280.0,159.0,28.0,20.0,15.0,23.0,8.0,1,0,15.0,8.0,0.0,57.0,33.0,11.0
2020-03-07,18:30,La Liga,Matchweek 27,Sat,Away,L,0,1,Barcelona,0.5,2.2,46.0,77035.0,Mikel Merino,4-2-3-1,4-3-3,Juan Martínez,Match Report,,real_sociedad,2019-2020,9.0,1.0,14.9,6.0,5.0,2.4,385.0,483.0,6421.0,2367.0,0,0.5,0.7,2.0,31.0,9.0,14.0,2.0,18.0,4.0,17.0,0.0,10.0,4.0,8.0,1.0,1.0,11.0,9.0,13.0,1.0,573.0,85.0,196.0,254.0,124.0,30.0,18.0,12.0,12.0,16.0,3,0,10.0,9.0,2.0,38.0,12.0,17.0
